a,dest,poe,mgra_entry,mgra_return,poe_taz
988,1038,0,7090,7090,1
989,1039,0,7090,7090,1
990,1040,0,7090,7090,1
991,1041,0,7090,7090,1
992,1065,0,7090,7090,1
993,1012,0,7090,7090,1
994,1012,0,7090,7090,1
995,1044,0,7090,7090,1
996,1045,0,7090,7090,1
997,1049,0,7090,7090,1
998,1046,0,7090,7090,1
999,1047,0,7090,7090,1
1000,1048,0,7090,7090,1
1001,1050,0,7090,7090,1
1002,1009,0,7090,7090,1
1003,1053,0,7090,7090,1
1004,1054,0,7090,7090,1
1005,1055,0,7090,7090,1
1006,1056,0,7090,7090,1
1007,1057,0,7090,7090,1
1008,1058,0,7090,7090,1
1009,1059,0,7090,7090,1
1010,1061,0,7090,7090,1
1011,1017,0,7090,7090,1
1012,1063,0,7090,7090,1
1013,1062,0,7090,7090,1
1014,1064,0,7090,7090,1
1015,1087,0,7090,7090,1
1016,1067,0,7090,7090,1
1017,1068,0,7090,7090,1
1018,1069,0,7090,7090,1
1019,1070,0,7090,7090,1
1020,1071,0,7090,7090,1
1021,1072,0,7090,7090,1
1022,1075,0,7090,7090,1
1023,1073,0,7090,7090,1
1024,1074,0,7090,7090,1
1025,1077,0,7090,7090,1
1026,1076,0,7090,7090,1
1027,1078,0,7090,7090,1
1028,1081,0,7090,7090,1
1029,1079,0,7090,7090,1
1030,1080,0,7090,7090,1
1031,1082,0,7090,7090,1
1032,1066,0,7090,7090,1
1033,1139,0,7090,7090,1
1034,1083,0,7090,7090,1
1035,1085,0,7090,7090,1
1036,1086,0,7090,7090,1
1037,1088,0,7090,7090,1
1038,1095,0,7090,7090,1
1039,1090,0,7090,7090,1
1040,1093,0,7090,7090,1
1041,1091,0,7090,7090,1
1042,1092,0,7090,7090,1
1043,1096,0,7090,7090,1
1044,1097,0,7090,7090,1
1045,1098,0,7090,7090,1
1046,1099,0,7090,7090,1
1047,1100,0,7090,7090,1
1048,1102,0,7090,7090,1
1049,1103,0,7090,7090,1
1050,1108,0,7090,7090,1
1051,1105,0,7090,7090,1
1052,1104,0,7090,7090,1
1053,1109,0,7090,7090,1
1054,1111,0,7090,7090,1
1055,1137,0,7090,7090,1
1056,1112,0,7090,7090,1
1057,1113,0,7090,7090,1
1058,1123,0,7090,7090,1
1059,1115,0,7090,7090,1
1060,1129,0,7090,7090,1
1061,1117,0,7090,7090,1
1062,1119,0,7090,7090,1
1063,1106,0,7090,7090,1
1064,1118,0,7090,7090,1
1065,1121,0,7090,7090,1
1066,1107,0,7090,7090,1
1067,1141,0,7090,7090,1
1068,1124,0,7090,7090,1
1069,1126,0,7090,7090,1
1070,1125,0,7090,7090,1
1071,1128,0,7090,7090,1
1072,1127,0,7090,7090,1
1073,1195,0,7090,7090,1
1074,1131,0,7090,7090,1
1075,1132,0,7090,7090,1
1076,1134,0,7090,7090,1
1077,1135,0,7090,7090,1
1078,1133,0,7090,7090,1
1079,1138,0,7090,7090,1
1080,1140,0,7090,7090,1
1081,1142,0,7090,7090,1
1082,1134,0,7090,7090,1
1083,1154,0,7090,7090,1
1084,1143,0,7090,7090,1
1085,1144,0,7090,7090,1
1086,1145,0,7090,7090,1
1087,1147,0,7090,7090,1
1088,1146,0,7090,7090,1
1089,1148,0,7090,7090,1
1090,1149,0,7090,7090,1
1091,1150,0,7090,7090,1
1092,1153,0,7090,7090,1
1093,1155,0,7090,7090,1
1094,1152,0,7090,7090,1
1095,1151,0,7090,7090,1
1096,1162,0,7090,7090,1
1097,1156,0,7090,7090,1
1098,1157,0,7090,7090,1
1099,1146,0,7090,7090,1
1100,1160,0,7090,7090,1
1101,1161,0,7090,7090,1
1102,1167,0,7090,7090,1
1103,1163,0,7090,7090,1
1104,1165,0,7090,7090,1
1105,1166,0,7090,7090,1
1106,1149,0,7090,7090,1
1107,1238,0,7090,7090,1
1108,1170,0,7090,7090,1
1109,1171,0,7090,7090,1
1110,1172,0,7090,7090,1
1111,1173,0,7090,7090,1
1112,1174,0,7090,7090,1
1113,1175,0,7090,7090,1
1114,1206,0,7090,7090,1
1115,1161,0,7090,7090,1
1116,1179,0,7090,7090,1
1117,1140,0,7090,7090,1
1118,1182,0,7090,7090,1
1119,1183,0,7090,7090,1
1120,1184,0,7090,7090,1
1121,1185,0,7090,7090,1
1122,1178,0,7090,7090,1
1123,1187,0,7090,7090,1
1124,1186,0,7090,7090,1
1125,1191,0,7090,7090,1
1126,1161,0,7090,7090,1
1127,1188,0,7090,7090,1
1128,1189,0,7090,7090,1
1129,1190,0,7090,7090,1
1130,1188,0,7090,7090,1
1131,1188,0,7090,7090,1
1132,1198,0,7090,7090,1
1133,1180,0,7090,7090,1
1134,1193,0,7090,7090,1
1135,1192,0,7090,7090,1
1136,1208,0,7090,7090,1
1137,1196,0,7090,7090,1
1138,1197,0,7090,7090,1
1139,1176,0,7090,7090,1
1140,1204,0,7090,7090,1
1141,1200,0,7090,7090,1
1142,1201,0,7090,7090,1
1143,1219,0,7090,7090,1
1144,1203,0,7090,7090,1
1145,1205,0,7090,7090,1
1146,1207,0,7090,7090,1
1147,1220,0,7090,7090,1
1148,1233,0,7090,7090,1
1149,1210,0,7090,7090,1
1150,1211,0,7090,7090,1
1151,1212,0,7090,7090,1
1152,1213,0,7090,7090,1
1153,1214,0,7090,7090,1
1154,1215,0,7090,7090,1
1155,1216,0,7090,7090,1
1156,1194,0,7090,7090,1
1157,1217,0,7090,7090,1
1158,1218,0,7090,7090,1
1159,1203,0,7090,7090,1
1160,1221,0,7090,7090,1
1161,1222,0,7090,7090,1
1162,1228,0,7090,7090,1
1163,1223,0,7090,7090,1
1164,1225,0,7090,7090,1
1165,1226,0,7090,7090,1
1166,1224,0,7090,7090,1
1167,1227,0,7090,7090,1
1168,1228,0,7090,7090,1
1169,1231,0,7090,7090,1
1170,1237,0,7090,7090,1
1171,1273,0,7090,7090,1
1172,1229,0,7090,7090,1
1173,1282,0,7090,7090,1
1174,1235,0,7090,7090,1
1175,1239,0,7090,7090,1
1176,1236,0,7090,7090,1
1177,1224,0,7090,7090,1
1178,1246,0,7090,7090,1
1179,1240,0,7090,7090,1
1180,1242,0,7090,7090,1
1181,1241,0,7090,7090,1
1182,1244,0,7090,7090,1
1183,1245,0,7090,7090,1
1184,1247,0,7090,7090,1
1185,1248,0,7090,7090,1
1186,1249,0,7090,7090,1
1187,1250,0,7090,7090,1
1188,1257,0,7090,7090,1
1189,1253,0,7090,7090,1
1190,1252,0,7090,7090,1
1191,1280,0,7090,7090,1
1192,1255,0,7090,7090,1
1193,1256,0,7090,7090,1
1194,1258,0,7090,7090,1
1195,1260,0,7090,7090,1
1196,1261,0,7090,7090,1
1197,1254,0,7090,7090,1
1198,1262,0,7090,7090,1
1199,1275,0,7090,7090,1
1200,1264,0,7090,7090,1
1201,1263,0,7090,7090,1
1202,1265,0,7090,7090,1
1203,1266,0,7090,7090,1
1204,1267,0,7090,7090,1
1205,1269,0,7090,7090,1
1206,1270,0,7090,7090,1
1207,1259,0,7090,7090,1
1208,1285,0,7090,7090,1
1209,1277,0,7090,7090,1
1210,1268,0,7090,7090,1
1211,1274,0,7090,7090,1
1212,1276,0,7090,7090,1
1213,1251,0,7090,7090,1
1214,1279,0,7090,7090,1
1215,1291,0,7090,7090,1
1216,1259,0,7090,7090,1
1217,1281,0,7090,7090,1
1218,1268,0,7090,7090,1
1219,1283,0,7090,7090,1
1220,1284,0,7090,7090,1
1221,1250,0,7090,7090,1
1222,1286,0,7090,7090,1
1223,1288,0,7090,7090,1
1224,1290,0,7090,7090,1
1225,1302,0,7090,7090,1
1226,1293,0,7090,7090,1
1227,1294,0,7090,7090,1
1228,1246,0,7090,7090,1
1229,1297,0,7090,7090,1
1230,1296,0,7090,7090,1
1231,1292,0,7090,7090,1
1232,1298,0,7090,7090,1
1233,1300,0,7090,7090,1
1234,1299,0,7090,7090,1
1235,1309,0,7090,7090,1
1236,1307,0,7090,7090,1
1237,1287,0,7090,7090,1
1238,1290,0,7090,7090,1
1239,1305,0,7090,7090,1
1240,1316,0,7090,7090,1
1241,1300,0,7090,7090,1
1242,1304,0,7090,7090,1
1243,1306,0,7090,7090,1
1244,1308,0,7090,7090,1
1245,1310,0,7090,7090,1
1246,1311,0,7090,7090,1
1247,1312,0,7090,7090,1
1248,1314,0,7090,7090,1
1249,1318,0,7090,7090,1
1250,1264,0,7090,7090,1
1251,1320,0,7090,7090,1
1252,1319,0,7090,7090,1
1253,1323,0,7090,7090,1
1254,1324,0,7090,7090,1
1255,1325,0,7090,7090,1
1256,1332,0,7090,7090,1
1257,1328,0,7090,7090,1
1258,1330,0,7090,7090,1
1259,1329,0,7090,7090,1
1260,1251,0,7090,7090,1
1261,1341,0,7090,7090,1
1262,1333,0,7090,7090,1
1263,1331,0,7090,7090,1
1264,1319,0,7090,7090,1
1265,1334,0,7090,7090,1
1266,1335,0,7090,7090,1
1267,1337,0,7090,7090,1
1268,1367,0,7090,7090,1
1269,1339,0,7090,7090,1
1270,1344,0,7090,7090,1
1271,1345,0,7090,7090,1
1272,1346,0,7090,7090,1
1273,1348,0,7090,7090,1
1274,1336,0,7090,7090,1
1275,1347,0,7090,7090,1
1276,1349,0,7090,7090,1
1277,1350,0,7090,7090,1
1278,1351,0,7090,7090,1
1279,1352,0,7090,7090,1
1280,1353,0,7090,7090,1
1281,1356,0,7090,7090,1
1282,1357,0,7090,7090,1
1283,1369,0,7090,7090,1
1284,1360,0,7090,7090,1
1285,1358,0,7090,7090,1
1286,1359,0,7090,7090,1
1287,1361,0,7090,7090,1
1288,1362,0,7090,7090,1
1289,1363,0,7090,7090,1
1290,1364,0,7090,7090,1
1291,1379,0,7090,7090,1
1292,1354,0,7090,7090,1
1293,1293,0,7090,7090,1
1294,1368,0,7090,7090,1
1295,1371,0,7090,7090,1
1296,1373,0,7090,7090,1
1297,1374,0,7090,7090,1
1298,1375,0,7090,7090,1
1299,1376,0,7090,7090,1
1300,1377,0,7090,7090,1
1301,1366,0,7090,7090,1
1302,1380,0,7090,7090,1
1303,1382,0,7090,7090,1
1304,1370,0,7090,7090,1
1305,1385,0,7090,7090,1
1306,1340,0,7090,7090,1
1307,1383,0,7090,7090,1
1308,1384,0,7090,7090,1
1309,1387,0,7090,7090,1
1310,1378,0,7090,7090,1
1311,1388,0,7090,7090,1
1312,1389,0,7090,7090,1
1313,1390,0,7090,7090,1
1314,1386,0,7090,7090,1
1315,1391,0,7090,7090,1
1316,1397,0,7090,7090,1
1317,1394,0,7090,7090,1
1318,1395,0,7090,7090,1
1319,1398,0,7090,7090,1
1320,1392,0,7090,7090,1
1321,1399,0,7090,7090,1
1322,1400,0,7090,7090,1
1323,1401,0,7090,7090,1
1324,1402,0,7090,7090,1
1325,1396,0,7090,7090,1
1326,1403,0,7090,7090,1
1327,1405,0,7090,7090,1
1328,1406,0,7090,7090,1
1329,1393,0,7090,7090,1
1330,1407,0,7090,7090,1
1331,1408,0,7090,7090,1
1332,1410,0,7090,7090,1
1333,1412,0,7090,7090,1
1334,1411,0,7090,7090,1
1335,1413,0,7090,7090,1
1336,1415,0,7090,7090,1
1337,1416,0,7090,7090,1
1338,1427,0,7090,7090,1
1339,1420,0,7090,7090,1
1340,1421,0,7090,7090,1
1341,1423,0,7090,7090,1
1342,1425,0,7090,7090,1
1343,1422,0,7090,7090,1
1344,1426,0,7090,7090,1
1345,1429,0,7090,7090,1
1346,1430,0,7090,7090,1
1347,1431,0,7090,7090,1
1348,1424,0,7090,7090,1
1349,1433,0,7090,7090,1
1350,1435,0,7090,7090,1
1351,1437,0,7090,7090,1
1352,1438,0,7090,7090,1
1353,1434,0,7090,7090,1
1354,1440,0,7090,7090,1
1355,1442,0,7090,7090,1
1356,1462,0,7090,7090,1
1357,1444,0,7090,7090,1
1358,1439,0,7090,7090,1
1359,1445,0,7090,7090,1
1360,1446,0,7090,7090,1
1361,1462,0,7090,7090,1
1362,1447,0,7090,7090,1
1363,1436,0,7090,7090,1
1364,1458,0,7090,7090,1
1365,1449,0,7090,7090,1
1366,1451,0,7090,7090,1
1367,1452,0,7090,7090,1
1368,1453,0,7090,7090,1
1369,1456,0,7090,7090,1
1370,1455,0,7090,7090,1
1371,1457,0,7090,7090,1
1372,1460,0,7090,7090,1
1373,1467,0,7090,7090,1
1374,1457,0,7090,7090,1
1375,1463,0,7090,7090,1
1376,1461,0,7090,7090,1
1377,1465,0,7090,7090,1
1378,1464,0,7090,7090,1
1379,1468,0,7090,7090,1
1380,1469,0,7090,7090,1
1381,1470,0,7090,7090,1
1382,1471,0,7090,7090,1
1383,1466,0,7090,7090,1
1384,1472,0,7090,7090,1
1385,1473,0,7090,7090,1
1386,1474,0,7090,7090,1
1387,1475,0,7090,7090,1
1388,1477,0,7090,7090,1
1389,1476,0,7090,7090,1
1390,1487,0,7090,7090,1
1391,1489,0,7090,7090,1
1392,1486,0,7090,7090,1
1393,1479,0,7090,7090,1
1394,1480,0,7090,7090,1
1395,1481,0,7090,7090,1
1396,1483,0,7090,7090,1
1397,1484,0,7090,7090,1
1398,1485,0,7090,7090,1
1399,1484,0,7090,7090,1
1400,1490,0,7090,7090,1
1401,1491,0,7090,7090,1
1402,1492,0,7090,7090,1
1403,1493,0,7090,7090,1
1404,1474,0,7090,7090,1
1405,1494,0,7090,7090,1
1406,1495,0,7090,7090,1
1407,1497,0,7090,7090,1
1408,1504,0,7090,7090,1
1409,1496,0,7090,7090,1
1410,1508,0,7090,7090,1
1411,1500,0,7090,7090,1
1412,1501,0,7090,7090,1
1413,1503,0,7090,7090,1
1414,1520,0,7090,7090,1
1415,1507,0,7090,7090,1
1416,1489,0,7090,7090,1
1417,1509,0,7090,7090,1
1418,1517,0,7090,7090,1
1419,1512,0,7090,7090,1
1420,1511,0,7090,7090,1
1421,1508,0,7090,7090,1
1422,1499,0,7090,7090,1
1423,1499,0,7090,7090,1
1424,1513,0,7090,7090,1
1425,1514,0,7090,7090,1
1426,1515,0,7090,7090,1
1427,1516,0,7090,7090,1
1428,1491,0,7090,7090,1
1429,1518,0,7090,7090,1
1430,1521,0,7090,7090,1
1431,1522,0,7090,7090,1
1432,1524,0,7090,7090,1
1433,1544,0,7090,7090,1
1434,1525,0,7090,7090,1
1435,1526,0,7090,7090,1
1436,1518,0,7090,7090,1
1437,1529,0,7090,7090,1
1438,1530,0,7090,7090,1
1439,1532,0,7090,7090,1
1440,1534,0,7090,7090,1
1441,1535,0,7090,7090,1
1442,1536,0,7090,7090,1
1443,1537,0,7090,7090,1
1444,1508,0,7090,7090,1
1445,1541,0,7090,7090,1
1446,1538,0,7090,7090,1
1447,1542,0,7090,7090,1
1448,1539,0,7090,7090,1
1449,1528,0,7090,7090,1
1450,1540,0,7090,7090,1
1451,1543,0,7090,7090,1
1452,1545,0,7090,7090,1
1453,1533,0,7090,7090,1
1454,1546,0,7090,7090,1
1455,1547,0,7090,7090,1
1456,1555,0,7090,7090,1
1457,1548,0,7090,7090,1
1458,1549,0,7090,7090,1
1459,1550,0,7090,7090,1
1460,1551,0,7090,7090,1
1461,1552,0,7090,7090,1
1462,1553,0,7090,7090,1
1463,1561,0,7090,7090,1
1464,1588,0,7090,7090,1
1465,1570,0,7090,7090,1
1466,1558,0,7090,7090,1
1467,1559,0,7090,7090,1
1468,1560,0,7090,7090,1
1469,1574,0,7090,7090,1
1470,1563,0,7090,7090,1
1471,1564,0,7090,7090,1
1472,1565,0,7090,7090,1
1473,1567,0,7090,7090,1
1474,1568,0,7090,7090,1
1475,1569,0,7090,7090,1
1476,1566,0,7090,7090,1
1477,1572,0,7090,7090,1
1478,1573,0,7090,7090,1
1479,1497,0,7090,7090,1
1480,1575,0,7090,7090,1
1481,1571,0,7090,7090,1
1482,1576,0,7090,7090,1
1483,1578,0,7090,7090,1
1484,1579,0,7090,7090,1
1485,1580,0,7090,7090,1
1486,1583,0,7090,7090,1
1487,1584,0,7090,7090,1
1488,1581,0,7090,7090,1
1489,1582,0,7090,7090,1
1490,1645,0,7090,7090,1
1491,1604,0,7090,7090,1
1492,1586,0,7090,7090,1
1493,1587,0,7090,7090,1
1494,1589,0,7090,7090,1
1495,1590,0,7090,7090,1
1496,1592,0,7090,7090,1
1497,1593,0,7090,7090,1
1498,1595,0,7090,7090,1
1499,1596,0,7090,7090,1
1500,1598,0,7090,7090,1
1501,1597,0,7090,7090,1
1502,1599,0,7090,7090,1
1503,1600,0,7090,7090,1
1504,1596,0,7090,7090,1
1505,1602,0,7090,7090,1
1506,1601,0,7090,7090,1
1507,1605,0,7090,7090,1
1508,1595,0,7090,7090,1
1509,1606,0,7090,7090,1
1510,1607,0,7090,7090,1
1511,1608,0,7090,7090,1
1512,1609,0,7090,7090,1
1513,1610,0,7090,7090,1
1514,1611,0,7090,7090,1
1515,1612,0,7090,7090,1
1516,1614,0,7090,7090,1
1517,1615,0,7090,7090,1
1518,1618,0,7090,7090,1
1519,1617,0,7090,7090,1
1520,1616,0,7090,7090,1
1521,1616,0,7090,7090,1
1522,1642,0,7090,7090,1
1523,1619,0,7090,7090,1
1524,1603,0,7090,7090,1
1525,1622,0,7090,7090,1
1526,1601,0,7090,7090,1
1527,1621,0,7090,7090,1
1528,1623,0,7090,7090,1
1529,1624,0,7090,7090,1
1530,1626,0,7090,7090,1
1531,1620,0,7090,7090,1
1532,1641,0,7090,7090,1
1533,1622,0,7090,7090,1
1534,1627,0,7090,7090,1
1535,1628,0,7090,7090,1
1536,1632,0,7090,7090,1
1537,1634,0,7090,7090,1
1538,1629,0,7090,7090,1
1539,1631,0,7090,7090,1
1540,1633,0,7090,7090,1
1541,1635,0,7090,7090,1
1542,1636,0,7090,7090,1
1543,1637,0,7090,7090,1
1544,1638,0,7090,7090,1
1545,1639,0,7090,7090,1
1546,1572,0,7090,7090,1
1547,1643,0,7090,7090,1
1548,1644,0,7090,7090,1
1549,1646,0,7090,7090,1
1550,1647,0,7090,7090,1
1551,1590,0,7090,7090,1
1552,1648,0,7090,7090,1
1553,1649,0,7090,7090,1
1554,1651,0,7090,7090,1
1555,1659,0,7090,7090,1
1556,1652,0,7090,7090,1
1557,1653,0,7090,7090,1
1558,1655,0,7090,7090,1
1559,1632,0,7090,7090,1
1560,1656,0,7090,7090,1
1561,1658,0,7090,7090,1
1562,1660,0,7090,7090,1
1563,1661,0,7090,7090,1
1564,1654,0,7090,7090,1
1565,1662,0,7090,7090,1
1566,1663,0,7090,7090,1
1567,1664,0,7090,7090,1
1568,1639,0,7090,7090,1
1569,1663,0,7090,7090,1
1570,1666,0,7090,7090,1
1571,1667,0,7090,7090,1
1572,1668,0,7090,7090,1
1573,1669,0,7090,7090,1
1574,1670,0,7090,7090,1
1575,1671,0,7090,7090,1
1576,1672,0,7090,7090,1
1577,1673,0,7090,7090,1
1578,1609,0,7090,7090,1
1579,1674,0,7090,7090,1
1580,1690,0,7090,7090,1
1581,1676,0,7090,7090,1
1582,1677,0,7090,7090,1
1583,1677,0,7090,7090,1
1584,1678,0,7090,7090,1
1585,1679,0,7090,7090,1
1586,1680,0,7090,7090,1
1587,1683,0,7090,7090,1
1588,1682,0,7090,7090,1
1589,1711,0,7090,7090,1
1590,1685,0,7090,7090,1
1591,1686,0,7090,7090,1
1592,1687,0,7090,7090,1
1593,1688,0,7090,7090,1
1594,1689,0,7090,7090,1
1595,1691,0,7090,7090,1
1596,1692,0,7090,7090,1
1597,1693,0,7090,7090,1
1598,1694,0,7090,7090,1
1599,1695,0,7090,7090,1
1600,1696,0,7090,7090,1
1601,1713,0,7090,7090,1
1602,1699,0,7090,7090,1
1603,1700,0,7090,7090,1
1604,1701,0,7090,7090,1
1605,1702,0,7090,7090,1
1606,1703,0,7090,7090,1
1607,1717,0,7090,7090,1
1608,1722,0,7090,7090,1
1609,1705,0,7090,7090,1
1610,1706,0,7090,7090,1
1611,1707,0,7090,7090,1
1612,1708,0,7090,7090,1
1613,1713,0,7090,7090,1
1614,1709,0,7090,7090,1
1615,1724,0,7090,7090,1
1616,1712,0,7090,7090,1
1617,1714,0,7090,7090,1
1618,1715,0,7090,7090,1
1619,1716,0,7090,7090,1
1620,1718,0,7090,7090,1
1621,1719,0,7090,7090,1
1622,1720,0,7090,7090,1
1623,1721,0,7090,7090,1
1624,1725,0,7090,7090,1
1625,1723,0,7090,7090,1
1626,1641,0,7090,7090,1
1627,1719,0,7090,7090,1
1628,1726,0,7090,7090,1
1629,1727,0,7090,7090,1
1630,1729,0,7090,7090,1
1631,1728,0,7090,7090,1
1632,1731,0,7090,7090,1
1633,1733,0,7090,7090,1
1634,1740,0,7090,7090,1
1635,1734,0,7090,7090,1
1636,1735,0,7090,7090,1
1637,1736,0,7090,7090,1
1638,1737,0,7090,7090,1
1639,1738,0,7090,7090,1
1640,1739,0,7090,7090,1
1641,1741,0,7090,7090,1
1642,1737,0,7090,7090,1
1643,1742,0,7090,7090,1
1644,1743,0,7090,7090,1
1645,1744,0,7090,7090,1
1646,1745,0,7090,7090,1
1647,1746,0,7090,7090,1
1648,1747,0,7090,7090,1
1649,1748,0,7090,7090,1
1650,1749,0,7090,7090,1
1651,1750,0,7090,7090,1
1652,1751,0,7090,7090,1
1653,1753,0,7090,7090,1
1654,1754,0,7090,7090,1
1655,1756,0,7090,7090,1
1656,1757,0,7090,7090,1
1657,1755,0,7090,7090,1
1658,1741,0,7090,7090,1
1659,1759,0,7090,7090,1
1660,1761,0,7090,7090,1
1661,1760,0,7090,7090,1
1662,1757,0,7090,7090,1
1663,1764,0,7090,7090,1
1664,1765,0,7090,7090,1
1665,1765,0,7090,7090,1
1666,1752,0,7090,7090,1
1667,1767,0,7090,7090,1
1668,1766,0,7090,7090,1
1669,1768,0,7090,7090,1
1670,1769,0,7090,7090,1
1671,1789,0,7090,7090,1
1672,1770,0,7090,7090,1
1673,1771,0,7090,7090,1
1674,1772,0,7090,7090,1
1675,1773,0,7090,7090,1
1676,1776,0,7090,7090,1
1677,1777,0,7090,7090,1
1678,1778,0,7090,7090,1
1679,1779,0,7090,7090,1
1680,1780,0,7090,7090,1
1681,1781,0,7090,7090,1
1682,1782,0,7090,7090,1
1683,1783,0,7090,7090,1
1684,1784,0,7090,7090,1
1685,1785,0,7090,7090,1
1686,1791,0,7090,7090,1
1687,1790,0,7090,7090,1
1688,1775,0,7090,7090,1
1689,1794,0,7090,7090,1
1690,1793,0,7090,7090,1
1691,1796,0,7090,7090,1
1692,1800,0,7090,7090,1
1693,1807,0,7090,7090,1
1694,1786,0,7090,7090,1
1695,1737,0,7090,7090,1
1696,1792,0,7090,7090,1
1697,1805,0,7090,7090,1
1698,1801,0,7090,7090,1
1699,1802,0,7090,7090,1
1700,1803,0,7090,7090,1
1701,1804,0,7090,7090,1
1702,1808,0,7090,7090,1
1703,1806,0,7090,7090,1
1704,1809,0,7090,7090,1
1705,1810,0,7090,7090,1
1706,1818,0,7090,7090,1
1707,1799,0,7090,7090,1
1708,1813,0,7090,7090,1
1709,1814,0,7090,7090,1
1710,1815,0,7090,7090,1
1711,1816,0,7090,7090,1
1712,1817,0,7090,7090,1
1713,1818,0,7090,7090,1
1714,1820,0,7090,7090,1
1715,1830,0,7090,7090,1
1716,1821,0,7090,7090,1
1717,1829,0,7090,7090,1
1718,1823,0,7090,7090,1
1719,1799,0,7090,7090,1
1720,1822,0,7090,7090,1
1721,1825,0,7090,7090,1
1722,1826,0,7090,7090,1
1723,1827,0,7090,7090,1
1724,1828,0,7090,7090,1
1725,1823,0,7090,7090,1
1726,1835,0,7090,7090,1
1727,1831,0,7090,7090,1
1728,1841,0,7090,7090,1
1729,1832,0,7090,7090,1
1730,1834,0,7090,7090,1
1731,1838,0,7090,7090,1
1732,1837,0,7090,7090,1
1733,1839,0,7090,7090,1
1734,1840,0,7090,7090,1
1735,1838,0,7090,7090,1
1736,1842,0,7090,7090,1
1737,1843,0,7090,7090,1
1738,1844,0,7090,7090,1
1739,1846,0,7090,7090,1
1740,1845,0,7090,7090,1
1741,1847,0,7090,7090,1
1742,1849,0,7090,7090,1
1743,1812,0,7090,7090,1
1744,1833,0,7090,7090,1
1745,1851,0,7090,7090,1
1746,1852,0,7090,7090,1
1747,1853,0,7090,7090,1
1748,1841,0,7090,7090,1
1749,1855,0,7090,7090,1
1750,1856,0,7090,7090,1
1751,1871,0,7090,7090,1
1752,1857,0,7090,7090,1
1753,1865,0,7090,7090,1
1754,1832,0,7090,7090,1
1755,1859,0,7090,7090,1
1756,1861,0,7090,7090,1
1757,1850,0,7090,7090,1
1758,1822,0,7090,7090,1
1759,1863,0,7090,7090,1
1760,1866,0,7090,7090,1
1761,1860,0,7090,7090,1
1762,1868,0,7090,7090,1
1763,1869,0,7090,7090,1
1764,1870,0,7090,7090,1
1765,1854,0,7090,7090,1
1766,1873,0,7090,7090,1
1767,1874,0,7090,7090,1
1768,1875,0,7090,7090,1
1769,1870,0,7090,7090,1
1770,1877,0,7090,7090,1
1771,1872,0,7090,7090,1
1772,1878,0,7090,7090,1
1773,1879,0,7090,7090,1
1774,1900,0,7090,7090,1
1775,1881,0,7090,7090,1
1776,1882,0,7090,7090,1
1777,1884,0,7090,7090,1
1778,1883,0,7090,7090,1
1779,1876,0,7090,7090,1
1780,1885,0,7090,7090,1
1781,1886,0,7090,7090,1
1782,1887,0,7090,7090,1
1783,1888,0,7090,7090,1
1784,1890,0,7090,7090,1
1785,1889,0,7090,7090,1
1786,1891,0,7090,7090,1
1787,1892,0,7090,7090,1
1788,1894,0,7090,7090,1
1789,1895,0,7090,7090,1
1790,1896,0,7090,7090,1
1791,1897,0,7090,7090,1
1792,1898,0,7090,7090,1
1793,1899,0,7090,7090,1
1794,1897,0,7090,7090,1
1795,1904,0,7090,7090,1
1796,1903,0,7090,7090,1
1797,1907,0,7090,7090,1
1798,1908,0,7090,7090,1
1799,1910,0,7090,7090,1
1800,1911,0,7090,7090,1
1801,1906,0,7090,7090,1
1802,1910,0,7090,7090,1
1803,1912,0,7090,7090,1
1804,1913,0,7090,7090,1
1805,1914,0,7090,7090,1
1806,1915,0,7090,7090,1
1807,1916,0,7090,7090,1
1808,1902,0,7090,7090,1
1809,1930,0,7090,7090,1
1810,1917,0,7090,7090,1
1811,1918,0,7090,7090,1
1812,1919,0,7090,7090,1
1813,1949,0,7090,7090,1
1814,1921,0,7090,7090,1
1815,1922,0,7090,7090,1
1816,1923,0,7090,7090,1
1817,1925,0,7090,7090,1
1818,1909,0,7090,7090,1
1819,1926,0,7090,7090,1
1820,1924,0,7090,7090,1
1821,1929,0,7090,7090,1
1822,1927,0,7090,7090,1
1823,1931,0,7090,7090,1
1824,1932,0,7090,7090,1
1825,1930,0,7090,7090,1
1826,1928,0,7090,7090,1
1827,1934,0,7090,7090,1
1828,1935,0,7090,7090,1
1829,1936,0,7090,7090,1
1830,1948,0,7090,7090,1
1831,1938,0,7090,7090,1
1832,1940,0,7090,7090,1
1833,1939,0,7090,7090,1
1834,1941,0,7090,7090,1
1835,1942,0,7090,7090,1
1836,1943,0,7090,7090,1
1837,1937,0,7090,7090,1
1838,1945,0,7090,7090,1
1839,1946,0,7090,7090,1
1840,1947,0,7090,7090,1
1841,1950,0,7090,7090,1
1842,1951,0,7090,7090,1
1843,1952,0,7090,7090,1
1844,1953,0,7090,7090,1
1845,1954,0,7090,7090,1
1846,1966,0,7090,7090,1
1847,1961,0,7090,7090,1
1848,1956,0,7090,7090,1
1849,1957,0,7090,7090,1
1850,1958,0,7090,7090,1
1851,1944,0,7090,7090,1
1852,1960,0,7090,7090,1
1853,1959,0,7090,7090,1
1854,1956,0,7090,7090,1
1855,1962,0,7090,7090,1
1856,1964,0,7090,7090,1
1857,1963,0,7090,7090,1
1858,1965,0,7090,7090,1
1859,1981,0,7090,7090,1
1860,1978,0,7090,7090,1
1861,1969,0,7090,7090,1
