"HH_ID","JTRIP_ID","NUMBER_HH","PERSON_1","PERSON_2","PERSON_3","PERSON_4","PERSON_5","PERSON_6","PERSON_7","PERSON_8","PERSON_9","COMPOSITION","DAYNO","uid"
161067401,5,4,1,2,3,4,NA,NA,NA,NA,NA,3,1,"1-161067401-5"
161067863,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161067863-1"
161067863,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161067863-2"
161067941,1,3,1,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-161067941-1"
161067941,2,3,1,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-161067941-2"
161067941,3,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161067941-3"
161068049,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161068049-1"
161068049,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161068049-2"
161069462,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161069462-1"
161069462,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161069462-2"
161069912,1,3,2,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-161069912-1"
161069912,2,3,2,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-161069912-2"
161071302,1,4,1,3,4,5,NA,NA,NA,NA,NA,3,1,"1-161071302-1"
161071302,2,3,1,4,5,NA,NA,NA,NA,NA,NA,3,1,"1-161071302-2"
161071302,3,3,1,4,5,NA,NA,NA,NA,NA,NA,3,1,"1-161071302-3"
161071302,4,3,1,4,5,NA,NA,NA,NA,NA,NA,3,1,"1-161071302-4"
161071302,5,3,1,4,5,NA,NA,NA,NA,NA,NA,3,1,"1-161071302-5"
161071302,6,4,1,3,4,5,NA,NA,NA,NA,NA,3,1,"1-161071302-6"
161071607,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161071607-1"
161071607,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161071607-2"
161071607,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161071607-3"
161071944,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161071944-1"
161071944,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161071944-2"
161071944,3,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161071944-3"
161071944,4,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161071944-4"
161071944,5,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161071944-5"
161072569,1,2,3,4,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161072569-1"
161072569,2,2,3,4,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161072569-2"
161072625,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161072625-1"
161072625,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161072625-2"
161072625,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161072625-3"
161072774,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161072774-1"
161072774,2,3,2,4,6,NA,NA,NA,NA,NA,NA,3,1,"1-161072774-2"
161072774,3,3,2,4,6,NA,NA,NA,NA,NA,NA,3,1,"1-161072774-3"
161072774,4,5,1,2,4,6,7,NA,NA,NA,NA,3,1,"1-161072774-4"
161072774,5,5,1,2,4,6,7,NA,NA,NA,NA,3,1,"1-161072774-5"
161072774,6,3,2,4,6,NA,NA,NA,NA,NA,NA,3,1,"1-161072774-6"
161072774,7,3,2,4,6,NA,NA,NA,NA,NA,NA,3,1,"1-161072774-7"
161072806,1,2,3,4,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161072806-1"
161072806,2,2,3,4,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161072806-2"
161072806,3,2,3,4,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161072806-3"
161073657,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161073657-1"
161073657,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161073657-2"
161073657,3,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161073657-3"
161073657,4,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161073657-4"
161073657,5,3,2,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-161073657-5"
161073969,1,2,4,5,NA,NA,NA,NA,NA,NA,NA,2,1,"1-161073969-1"
161073969,2,2,3,6,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161073969-2"
161073969,3,2,4,5,NA,NA,NA,NA,NA,NA,NA,2,1,"1-161073969-3"
161073969,4,2,3,5,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161073969-4"
161073969,5,2,3,6,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161073969-5"
161073969,6,2,3,5,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161073969-6"
161075271,1,3,2,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-161075271-1"
161075271,2,3,2,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-161075271-2"
161075271,3,3,2,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-161075271-3"
161075271,4,3,2,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-161075271-4"
161075271,5,4,1,2,3,4,NA,NA,NA,NA,NA,3,1,"1-161075271-5"
161075271,6,4,1,2,3,4,NA,NA,NA,NA,NA,3,1,"1-161075271-6"
161075271,7,4,1,2,3,4,NA,NA,NA,NA,NA,3,1,"1-161075271-7"
161075678,1,3,2,4,5,NA,NA,NA,NA,NA,NA,3,1,"1-161075678-1"
161075678,2,2,3,6,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161075678-2"
161075678,3,4,3,4,5,6,NA,NA,NA,NA,NA,3,1,"1-161075678-3"
161075678,4,4,3,4,5,6,NA,NA,NA,NA,NA,3,1,"1-161075678-4"
161075678,5,4,3,4,5,6,NA,NA,NA,NA,NA,3,1,"1-161075678-5"
161075772,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161075772-1"
161075772,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161075772-2"
161075772,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161075772-3"
161077335,1,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161077335-1"
161077335,2,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161077335-2"
161077335,3,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161077335-3"
161077335,4,2,3,4,NA,NA,NA,NA,NA,NA,NA,2,1,"1-161077335-4"
161077336,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161077336-1"
161077336,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161077336-2"
161077386,1,4,1,2,3,4,NA,NA,NA,NA,NA,3,1,"1-161077386-1"
161077386,2,4,1,2,3,4,NA,NA,NA,NA,NA,3,1,"1-161077386-2"
161078832,1,3,1,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-161078832-1"
161078832,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161078832-2"
161078832,3,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161078832-3"
161078832,4,3,2,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-161078832-4"
161078832,5,3,2,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-161078832-5"
161079373,1,4,2,3,4,5,NA,NA,NA,NA,NA,3,1,"1-161079373-1"
161079373,2,2,2,5,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161079373-2"
161079373,3,3,1,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-161079373-3"
161079373,4,3,1,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-161079373-4"
161079373,5,2,2,5,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161079373-5"
161079373,6,2,2,5,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161079373-6"
161081198,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161081198-1"
161081198,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161081198-2"
161081198,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161081198-3"
161082668,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161082668-1"
161083442,1,3,2,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-161083442-1"
161083442,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161083442-2"
161083442,3,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161083442-3"
161083442,4,3,2,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-161083442-4"
161083442,5,3,2,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-161083442-5"
161083757,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161083757-1"
161083757,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161083757-2"
161085647,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161085647-1"
161085647,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161085647-2"
161085771,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161085771-1"
161085771,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161085771-2"
161085771,3,2,2,3,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161085771-3"
161088735,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161088735-1"
161088735,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161088735-2"
161088773,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161088773-1"
161088773,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161088773-2"
161089128,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161089128-1"
161089128,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161089128-2"
161089128,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161089128-3"
161090631,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161090631-1"
161090631,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161090631-2"
161090631,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161090631-3"
161090972,1,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161090972-1"
161090972,2,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161090972-2"
161090972,3,2,1,5,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161090972-3"
161090972,4,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161090972-4"
161090972,5,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161090972-5"
161090972,6,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161090972-6"
161090972,7,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161090972-7"
161090972,8,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161090972-8"
161091353,1,3,2,4,5,NA,NA,NA,NA,NA,NA,3,1,"1-161091353-1"
161091353,2,2,2,5,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161091353-2"
161091353,3,2,2,5,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161091353-3"
161091353,4,2,2,5,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161091353-4"
161091353,5,2,2,5,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161091353-5"
161091353,6,3,2,4,5,NA,NA,NA,NA,NA,NA,3,1,"1-161091353-6"
161091353,7,3,2,4,5,NA,NA,NA,NA,NA,NA,3,1,"1-161091353-7"
161091601,1,4,1,3,4,5,NA,NA,NA,NA,NA,3,1,"1-161091601-1"
161091601,2,4,1,3,4,5,NA,NA,NA,NA,NA,3,1,"1-161091601-2"
161091601,3,4,1,3,4,5,NA,NA,NA,NA,NA,3,1,"1-161091601-3"
161094363,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161094363-1"
161096566,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161096566-1"
161096566,2,3,2,4,5,NA,NA,NA,NA,NA,NA,3,1,"1-161096566-2"
161096566,3,4,1,3,4,5,NA,NA,NA,NA,NA,3,1,"1-161096566-3"
161097078,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161097078-1"
161097078,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161097078-2"
161097175,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161097175-1"
161097175,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161097175-2"
161097440,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161097440-1"
161097440,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161097440-2"
161097440,3,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161097440-3"
161098959,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161098959-1"
161098959,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161098959-2"
161098959,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161098959-3"
161098959,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161098959-4"
161098959,5,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161098959-5"
161098959,6,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161098959-6"
161098959,7,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161098959-7"
161100993,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161100993-1"
161100993,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161100993-2"
161100993,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161100993-3"
161101364,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161101364-1"
161101364,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161101364-2"
161102028,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161102028-1"
161102028,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161102028-2"
161102028,3,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161102028-3"
161102028,4,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161102028-4"
161102028,5,3,1,2,3,NA,NA,NA,NA,NA,NA,3,1,"1-161102028-5"
161102315,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161102315-1"
161102315,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161102315-2"
161103469,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161103469-1"
161103469,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161103469-2"
161103469,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161103469-3"
161104297,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161104297-1"
161104297,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161104297-2"
161104297,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161104297-3"
161104973,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161104973-1"
161104973,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161104973-2"
161105219,1,4,1,2,3,4,NA,NA,NA,NA,NA,3,1,"1-161105219-1"
161105219,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161105219-2"
161105219,3,3,1,2,4,NA,NA,NA,NA,NA,NA,3,1,"1-161105219-3"
161105219,4,4,1,2,3,4,NA,NA,NA,NA,NA,3,1,"1-161105219-4"
161105219,5,4,1,2,3,4,NA,NA,NA,NA,NA,3,1,"1-161105219-5"
161105219,6,4,1,2,3,4,NA,NA,NA,NA,NA,3,1,"1-161105219-6"
161105219,7,4,1,2,3,4,NA,NA,NA,NA,NA,3,1,"1-161105219-7"
161105219,8,4,1,2,3,4,NA,NA,NA,NA,NA,3,1,"1-161105219-8"
161105219,9,4,1,2,3,4,NA,NA,NA,NA,NA,3,1,"1-161105219-9"
161105240,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161105240-1"
161105240,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161105240-2"
161105859,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161105859-1"
161105859,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161105859-2"
161105859,3,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161105859-3"
161105859,4,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161105859-4"
161107101,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161107101-1"
161107101,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161107101-2"
161108830,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161108830-1"
161108830,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161108830-2"
161110425,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161110425-1"
161110425,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161110425-2"
161110425,3,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161110425-3"
161110860,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161110860-1"
161110860,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161110860-2"
161111418,1,2,3,4,NA,NA,NA,NA,NA,NA,NA,2,1,"1-161111418-1"
161111418,2,2,3,4,NA,NA,NA,NA,NA,NA,NA,2,1,"1-161111418-2"
161113288,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161113288-1"
161114533,1,3,1,2,3,NA,NA,NA,NA,NA,NA,3,1,"1-161114533-1"
161114533,2,3,1,2,3,NA,NA,NA,NA,NA,NA,3,1,"1-161114533-2"
161114965,1,3,1,4,5,NA,NA,NA,NA,NA,NA,3,1,"1-161114965-1"
161114965,2,3,1,2,4,NA,NA,NA,NA,NA,NA,3,1,"1-161114965-2"
161114965,3,3,1,2,4,NA,NA,NA,NA,NA,NA,3,1,"1-161114965-3"
161114965,4,4,1,3,4,5,NA,NA,NA,NA,NA,3,1,"1-161114965-4"
161114965,5,4,1,3,4,5,NA,NA,NA,NA,NA,3,1,"1-161114965-5"
161114965,6,4,1,3,4,5,NA,NA,NA,NA,NA,3,1,"1-161114965-6"
161115663,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161115663-1"
161115663,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161115663-2"
161115973,1,3,2,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-161115973-1"
161117778,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161117778-1"
161117778,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161117778-2"
161117778,3,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161117778-3"
161118144,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161118144-1"
161118144,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161118144-2"
161118144,3,3,2,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-161118144-3"
161118144,4,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161118144-4"
161118428,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161118428-1"
161118428,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161118428-2"
161118428,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161118428-3"
161121054,1,2,1,6,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161121054-1"
161121054,2,2,1,6,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161121054-2"
161121054,3,2,1,6,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161121054-3"
161121054,4,2,1,6,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161121054-4"
161121054,5,2,1,6,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161121054-5"
161122862,1,3,1,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-161122862-1"
161122862,2,2,2,5,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161122862-2"
161122862,3,3,1,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-161122862-3"
161122862,4,3,1,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-161122862-4"
161122862,5,3,1,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-161122862-5"
161122862,6,3,1,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-161122862-6"
161122862,7,3,1,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-161122862-7"
161122862,8,3,1,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-161122862-8"
161122862,9,3,1,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-161122862-9"
161122862,10,3,1,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-161122862-10"
161122862,11,3,1,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-161122862-11"
161122862,12,3,1,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-161122862-12"
161122862,13,3,1,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-161122862-13"
161122862,14,3,1,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-161122862-14"
161122862,15,3,1,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-161122862-15"
161122862,16,3,1,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-161122862-16"
161122862,17,2,2,5,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161122862-17"
161123189,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161123189-1"
161123189,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161123189-2"
161123189,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161123189-3"
161123904,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161123904-1"
161123956,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161123956-1"
161123956,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161123956-2"
161124623,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161124623-1"
161124623,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161124623-2"
161124777,1,3,1,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-161124777-1"
161124777,2,3,1,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-161124777-2"
161124777,3,3,1,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-161124777-3"
161124777,4,3,1,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-161124777-4"
161124777,5,3,1,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-161124777-5"
161124777,6,3,1,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-161124777-6"
161124777,7,3,1,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-161124777-7"
161124777,8,3,1,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-161124777-8"
161124777,9,3,1,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-161124777-9"
161124777,10,3,1,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-161124777-10"
161126392,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161126392-1"
161126746,1,3,1,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-161126746-1"
161126746,2,3,1,3,4,NA,NA,NA,NA,NA,NA,3,1,"1-161126746-2"
161128333,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161128333-1"
161128333,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161128333-2"
161128333,3,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161128333-3"
161128333,4,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161128333-4"
161128333,5,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161128333-5"
161128333,6,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161128333-6"
161130780,1,3,1,5,6,NA,NA,NA,NA,NA,NA,3,1,"1-161130780-1"
161130780,2,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161130780-2"
161130780,3,3,2,5,6,NA,NA,NA,NA,NA,NA,3,1,"1-161130780-3"
161130780,4,3,2,5,6,NA,NA,NA,NA,NA,NA,3,1,"1-161130780-4"
161130780,5,2,2,5,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161130780-5"
161130780,6,3,2,5,6,NA,NA,NA,NA,NA,NA,3,1,"1-161130780-6"
161130780,7,3,2,5,6,NA,NA,NA,NA,NA,NA,3,1,"1-161130780-7"
161130780,8,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161130780-8"
161130780,9,2,1,6,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161130780-9"
161130780,10,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,1,"1-161130780-10"
161130780,11,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161130780-11"
161130780,12,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161130780-12"
161131228,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161131228-1"
161131228,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161131228-2"
161131228,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161131228-3"
161131228,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161131228-4"
161131653,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161131653-1"
161131653,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161131653-2"
161131653,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161131653-3"
161132714,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161132714-1"
161132714,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161132714-2"
161132714,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161132714-3"
161132714,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161132714-4"
161133150,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161133150-1"
161133150,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161133150-2"
161133150,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161133150-3"
161133342,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161133342-1"
161134721,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161134721-1"
161134721,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161134721-2"
161134721,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161134721-3"
161134721,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161134721-4"
161138356,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161138356-1"
161138356,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,"1-161138356-2"
