"HH_ID","JTOUR_ID","NUMBER_HH","PERSON_1","PERSON_2","PERSON_3","PERSON_4","PERSON_5","PERSON_6","PERSON_7","PERSON_8","PERSON_9","COMPOSITION","JOINT_PURP","DAYNO","uid","finalweight","TOURMODE","AUTOSUFF","ANCHOR_DEPART_BIN","ANCHOR_ARRIVE_BIN","TOUR_DUR_BIN","DIST","DISTMILE","OUTBOUND_STOPS","INBOUND_STOPS","TOTAL_STOPS","SKIMDIST"
171005293,1,4,1,3,4,5,NA,NA,NA,NA,NA,3,3,1,"171005293-1",263.190025,3,2,7,8,2,2.72419,0.000515945075757576,0,0,0,1.362095
171005293,2,3,1,4,5,NA,NA,NA,NA,NA,NA,3,3,1,"171005293-2",263.190025,3,2,20,22,3,5.440208,0.00103034242424242,0,1,1,1.362095
171005358,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,6,1,"171005358-1",65.0568,2,1,11,14,4,19.164485,0.00362963731060606,0,0,0,10.058228
171005396,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,1,"171005396-1",13.01136,2,2,27,28,2,1.889304,0.000357822727272727,0,0,0,0.944652
171005836,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,9,1,"171005836-1",70.6005519261739,4,2,27,28,2,2.294984,0.000434656060606061,0,0,0,1.147492
171006188,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,5,1,"171006188-1",198.31062,2,2,13,17,5,14.823492,0.00280747954545455,0,1,1,7.317004
171006601,1,2,3,4,NA,NA,NA,NA,NA,NA,NA,1,1,1,"171006601-1",1563.85048284502,2,1,5,26,22,33.812454,0.00640387386363636,0,0,0,16.9333
171006867,1,5,1,3,4,6,7,NA,NA,NA,NA,3,13,1,"171006867-1",57.75915,3,2,13,17,5,5.41687,0.00102592234848485,0,0,0,2.708435
171007382,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,5,1,"171007382-1",13.05294,2,2,13,15,3,2.79928,0.000530166666666667,1,0,1,1.248038
171007594,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,1,"171007594-1",1152.14948056017,2,1,13,16,4,2.00257,0.000379274621212121,0,0,0,1.001285
171008138,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,1,"171008138-1",70.3145134516417,2,2,31,37,7,9.599061,0.00181800397727273,0,3,3,4.035484
171009648,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,1,"171009648-1",181.5303,2,1,18,19,2,14.752616,0.00279405606060606,2,0,2,2.88211
171010279,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,1,"171010279-1",65.0568,2,2,17,19,3,2.036634,0.000385726136363636,0,0,0,1.018317
171011065,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,6,1,"171011065-1",177.212,2,1,8,11,4,14.673273,0.00277902897727273,0,0,0,7.352937
171011184,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,1,"171011184-1",13.10346,2,2,24,27,4,11.747488,0.00222490303030303,0,0,0,5.873744
171011690,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,1,"171011690-1",3.91996,2,2,26,29,4,13.883939,0.00262953390151515,0,0,0,6.954087
171013084,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,1,"171013084-1",13.3491,2,2,30,32,3,10.854406,0.00205575871212121,0,0,0,5.369991
171013491,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,1,"171013491-1",3.91996,2,1,20,22,3,6.133275,0.00116160511363636,1,0,1,2.762077
171013491,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,1,"171013491-2",3.91996,2,1,28,30,3,5.809103,0.00110020890151515,0,0,0,2.762077
171013839,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,6,1,"171013839-1",58.9893795157709,2,1,9,15,7,37.466003,0.00709583390151515,0,0,0,18.763597
171014084,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,9,1,"171014084-1",10.77216,2,2,9,21,13,9.324187,0.00176594450757576,1,0,1,3.530294
171014436,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,1,"171014436-1",65.0568,2,2,19,22,4,7.316078,0.00138562083333333,0,0,0,3.603685
171014436,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,1,"171014436-2",65.0568,3,2,24,30,7,20.343492,0.00385293409090909,0,0,0,10.310111
171014706,1,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,3,1,"171014706-1",374.991333333333,2,2,21,21,1,4.394878,0.000832363257575758,0,0,0,2.197439
171015471,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,9,1,"171015471-1",66.5285,2,1,18,23,6,7.993758,0.00151396931818182,0,1,1,3.725533
171015806,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,6,1,"171015806-1",502.925114939451,2,2,12,16,5,15.551013,0.00294526761363636,0,1,1,7.928896
171015912,1,2,1,5,NA,NA,NA,NA,NA,NA,NA,3,5,1,"171015912-1",13.15808,2,2,11,20,10,93.399171,0.0176892369318182,6,0,6,4.666668
171016239,1,4,2,3,4,5,NA,NA,NA,NA,NA,3,9,1,"171016239-1",4.0504,3,2,10,15,6,10.670885,0.0020210009469697,0,0,0,5.335442
171016387,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,1,"171016387-1",3.92064,2,2,29,32,4,13.873695,0.00262759375,1,0,1,6.859966
171017305,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,1,"171017305-1",3.95028,4,2,32,34,3,1.374778,0.000260374621212121,0,0,0,0.663836
171017369,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,3,1,"171017369-1",13.05294,2,2,6,7,2,3.68043,0.000697051136363636,0,0,0,1.840215
171017754,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,1,"171017754-1",70.7704088032986,2,2,22,26,5,5.040143,0.000954572537878788,0,0,0,2.589648
171017842,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,6,1,"171017842-1",16.2642,2,2,22,25,4,5.459722,0.00103403825757576,1,1,2,1.790565
171018148,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,5,1,"171018148-1",14.6804333333333,2,2,9,11,3,3.635455,0.000688533143939394,0,0,0,1.816438
171018148,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,6,1,"171018148-2",14.6804333333333,2,2,20,23,4,19.497375,0.00369268465909091,0,0,0,10.009225
171018244,1,3,1,2,4,NA,NA,NA,NA,NA,NA,3,8,1,"171018244-1",32.5443,3,1,29,33,5,11.542402,0.00218606098484848,0,0,0,5.697817
171018494,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,1,"171018494-1",65.0568,2,2,15,22,8,17.182394,0.00325424128787879,4,1,5,2.799396
171018881,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,13,1,"171018881-1",16.271525,3,2,10,12,3,10.260856,0.00194334393939394,0,0,0,5.125412
171019102,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,1,"171019102-1",205.727325,2,1,27,32,6,7.708508,0.0014599446969697,0,2,2,2.296529
171019429,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,1,"171019429-1",70.6773527940349,2,1,11,15,5,20.818104,0.00394282272727273,1,1,2,1.469975
171019517,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,3,1,"171019517-1",10.322425,2,2,16,16,1,2.009684,0.00038062196969697,0,0,0,1.004842
171019604,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,1,"171019604-1",65.2647,2,2,8,25,18,3.425708,0.000648808333333333,0,0,0,1.712854
171019604,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,9,1,"171019604-2",65.2647,2,2,25,31,7,13.600554,0.0025758625,1,2,3,4.552776
171021705,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,1,"171021705-1",65.0568,2,2,22,25,4,11.190442,0.00211940189393939,0,0,0,5.55691
171022625,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,6,1,"171022625-1",21.6856,3,2,8,13,6,22.213437,0.00420709034090909,0,1,1,11.030653
171022668,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,3,1,"171022668-1",16.35245,3,2,7,8,2,5.288764,0.00100165984848485,0,0,0,2.644382
171022894,1,3,1,3,4,NA,NA,NA,NA,NA,NA,3,9,1,"171022894-1",1527.44841106337,3,2,26,32,7,16.087472,0.0030468696969697,0,0,0,7.815313
171022951,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,1,"171022951-1",65.0568,2,2,19,23,5,16.204885,0.00306910700757576,0,2,2,2.155153
171022951,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,9,1,"171022951-2",65.0568,4,2,25,27,3,4.090327,0.000774683143939394,0,0,0,2.042979
171023690,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,9,1,"171023690-1",65.5173,2,2,14,27,14,20.749793,0.00392988503787879,0,2,2,6.964924
171023984,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,1,"171023984-1",22.5407,3,2,28,31,4,36.271242,0.00686955340909091,0,0,0,18.176136
171024152,1,3,2,4,5,NA,NA,NA,NA,NA,NA,3,4,1,"171024152-1",637.1551,3,2,28,30,3,3.762474,0.000712589772727273,0,0,0,1.881237
171025015,1,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,3,1,"171025015-1",13.01722,2,2,7,8,2,2.633059,0.000498685416666667,0,0,0,1.30412
171025135,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,9,1,"171025135-1",13.44415,3,2,26,28,3,2.065384,0.000391171212121212,0,0,0,0.641659
171025770,1,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,4,1,"171025770-1",16.271525,2,2,28,31,4,6.011056,0.00113845757575758,0,0,0,3.008957
171026021,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,1,"171026021-1",164.290975,2,2,27,30,4,13.710866,0.00259675492424242,0,0,0,6.78755
171026054,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,1,"171026054-1",65.0568,2,1,17,19,3,3.927372,0.000743820454545455,0,2,2,1.75621
171026220,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,3,1,"171026220-1",13.01954,2,2,6,8,3,13.195358,0.00249912083333333,0,0,0,6.625211
171026259,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,9,1,"171026259-1",65.1587,2,1,10,13,4,2.084127,0.000394721022727273,0,0,0,0.961974
171026259,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,1,"171026259-2",65.1587,2,1,16,22,7,11.712096,0.0022182,1,0,1,5.508118
171027268,1,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,3,1,"171027268-1",16.2642,3,2,26,27,2,11.473543,0.00217301950757576,0,0,0,5.823923
171027351,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,1,"171027351-1",70.8068457001722,3,2,15,16,2,23.430674,0.00443762765151515,0,0,0,12.894385
171027551,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,1,"171027551-1",21.7253394392826,2,2,13,18,6,8.277846,0.00156777386363636,0,1,1,2.118527
171028873,1,3,2,3,4,NA,NA,NA,NA,NA,NA,3,3,1,"171028873-1",16.2642,3,2,8,9,2,0.912224,0.000172769696969697,0,0,0,0.456112
171028873,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,6,1,"171028873-2",16.2642,2,2,9,10,2,5.034855,0.000953571022727273,0,0,0,2.517428
171028989,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,6,1,"171028989-1",70.4207760364644,2,2,10,18,9,32.781637,0.00620864337121212,1,2,3,13.774526
171030226,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,9,1,"171030226-1",27.2349503801312,4,0,11,14,4,1.475606,0.000279470833333333,0,2,2,0.616822
171030226,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,1,"171030226-2",27.2349503801312,4,0,19,20,2,0.744188,0.000140944696969697,0,0,0,0.372094
171030765,1,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,6,1,"171030765-1",8.6518,3,2,10,15,6,15.069072,0.00285399090909091,0,1,1,6.601867
171030765,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,9,1,"171030765-2",8.6518,2,2,23,24,2,1.591877,0.000301491856060606,0,0,0,0.854489
171031004,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,3,1,"171031004-1",13.05294,2,2,22,24,3,1.508058,0.000285617045454545,0,0,0,0.754029
171031004,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,6,1,"171031004-2",13.05294,2,2,24,26,3,4.187406,0.000793069318181818,0,1,1,1.475097
171031032,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,9,1,"171031032-1",195.90678,2,1,10,14,5,2.844487,0.000538728598484849,0,0,0,1.439619
171031157,1,3,2,3,4,NA,NA,NA,NA,NA,NA,3,9,1,"171031157-1",1555.65290328781,3,2,25,29,5,4.394878,0.000832363257575758,0,0,0,2.197439
171032039,1,2,2,5,NA,NA,NA,NA,NA,NA,NA,3,6,1,"171032039-1",17.4923666666667,2,2,11,16,6,14.636233,0.00277201382575758,0,0,0,6.873394
171033226,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,1,"171033226-1",13.01136,2,2,17,22,6,19.889664,0.00376698181818182,0,3,3,9.590341
171033403,1,2,2,6,NA,NA,NA,NA,NA,NA,NA,3,4,1,"171033403-1",304.99006,2,2,15,16,2,3.681272,0.000697210606060606,0,0,0,1.840636
171034093,1,3,1,2,3,NA,NA,NA,NA,NA,NA,3,9,1,"171034093-1",110.930275,3,2,18,25,8,11.278696,0.00213611666666667,1,1,2,1.438335
171034093,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,1,"171034093-2",110.930275,2,2,28,30,3,8.978695,0.00170051041666667,0,0,0,4.506478
171034104,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,"171034104-1",32.31444,2,2,4,23,20,8.905023,0.00168655738636364,0,0,0,4.304338
171034254,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,1,"171034254-1",230.4726,2,2,22,29,8,14.603798,0.00276587083333333,1,0,1,1.398596
171034913,1,3,1,2,3,NA,NA,NA,NA,NA,NA,3,6,1,"171034913-1",4.908725,3,2,14,17,4,6.422692,0.00121641893939394,0,0,0,3.222784
171035122,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,9,1,"171035122-1",1889.05099219891,2,2,25,28,4,6.188928,0.00117214545454545,0,0,0,3.094464
171035361,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,8,1,"171035361-1",212.6971,2,2,28,30,3,3.291016,0.000623298484848485,0,0,0,1.645508
171035651,1,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,4,1,"171035651-1",258.1278,2,2,30,30,1,3.472916,0.000657749242424243,0,0,0,1.736458
171035938,1,3,1,3,4,NA,NA,NA,NA,NA,NA,3,3,1,"171035938-1",16.2642,3,2,7,7,1,2.205704,0.00041774696969697,0,0,0,1.102852
171035973,1,2,3,4,NA,NA,NA,NA,NA,NA,NA,2,3,1,"171035973-1",34.6797367899031,2,2,5,27,23,3.76102,0.000712314393939394,0,0,0,1.88051
171036155,1,4,2,3,4,5,NA,NA,NA,NA,NA,3,8,1,"171036155-1",753.04725,3,2,13,18,6,12.248929,0.00231987291666667,0,0,0,6.124465
171036181,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,6,1,"171036181-1",21.6856,2,2,29,34,6,10.688193,0.00202427897727273,0,2,2,4.155861
171036235,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,9,1,"171036235-1",21.2252316638346,4,1,27,NA,NA,0.879562,0.000166583712121212,1,0,1,0.029701
171036247,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,6,1,"171036247-1",92.1216178639325,2,1,20,24,5,29.542731,0.00559521420454545,0,0,0,14.696056
171037769,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,6,1,"171037769-1",13.44424,2,2,14,19,6,8.648067,0.00163789147727273,0,0,0,4.324033
171038477,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,3,1,"171038477-1",257.3125,2,2,7,8,2,5.3471,0.00101270833333333,0,1,1,2.195971
171038713,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,4,1,"171038713-1",32.5284,2,2,22,23,2,12.61455,0.00238911931818182,0,0,0,6.307275
171038756,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,9,1,"171038756-1",13.06802,2,2,29,34,6,2.459879,0.000465886174242424,0,0,0,1.173998
171040472,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,9,1,"171040472-1",90.6592039798307,2,2,8,21,14,83.11037,0.0157406003787879,0,2,2,26.667696
171041218,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,9,1,"171041218-1",24.1139622451317,4,0,27,30,4,1.041766,0.000197304166666667,0,0,0,0.520883
171041267,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,1,"171041267-1",65.0873,3,2,29,33,5,10.191253,0.0019301615530303,0,0,0,4.957053
171041311,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,13,1,"171041311-1",21.6856,3,2,18,25,8,28.0809,0.00531835227272727,0,0,0,13.982638
171042612,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,2,1,"171042612-1",16.316175,2,2,7,16,10,48.595495,0.00920369223484849,0,0,0,23.915384
171042612,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,5,1,"171042612-2",16.316175,2,2,19,22,4,9.689826,0.00183519431818182,0,1,1,4.579823
171044087,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,1,"171044087-1",21.3131897594958,2,2,20,24,5,6.836078,0.00129471174242424,3,0,3,0.564443
171044268,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,1,"171044268-1",65.0568,2,2,13,19,7,18.804567,0.00356147102272727,0,1,1,3.247931
171044460,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,3,1,"171044460-1",16.316175,2,2,7,8,2,3.40177,0.000644274621212121,0,0,0,1.700885
171045068,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,6,1,"171045068-1",65.0568,2,2,8,15,8,51.274038,0.00971099204545455,0,0,0,25.317743
171045597,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,1,"171045597-1",19.5998,4,1,30,33,4,1.396336,0.000264457575757576,0,0,0,0.681025
171046072,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,1,"171046072-1",168.114742000358,2,2,24,28,5,7.260689,0.00137513049242424,0,0,0,3.727061
171046929,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,6,1,"171046929-1",73.6634770642001,10,0,7,14,8,66.120029,0.0125227327651515,0,0,0,32.970119
171047103,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,1,"171047103-1",11.5786333333333,2,2,13,18,6,18.789099,0.00355854147727273,1,1,2,5.803721
171047103,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,6,1,"171047103-2",11.5786333333333,2,2,23,28,6,1.505296,0.000285093939393939,0,0,0,0.752648
171047700,1,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,4,1,"171047700-1",95.7006,3,1,17,19,3,7.988831,0.00151303617424242,0,1,1,3.546621
171048077,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,1,"171048077-1",19.5998,2,1,15,20,6,25.195663,0.00477190587121212,1,1,2,6.228209
171048262,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,5,1,"171048262-1",5.078125,2,2,27,29,3,13.801562,0.0026139321969697,0,0,0,6.962833
171049322,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,9,1,"171049322-1",71.2906729760007,4,2,4,5,2,2.554581,0.000483822159090909,0,0,0,1.328989
171049630,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,5,1,"171049630-1",13.01136,3,2,28,31,4,6.471102,0.0012255875,1,0,1,2.619186
171050482,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,5,1,"171050482-1",24.7070878434561,2,2,28,31,4,5.23693,0.000991842803030303,2,0,2,1.093387
171050913,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,1,"171050913-1",27.2870965328336,2,2,32,36,5,1.579862,0.000299216287878788,0,0,0,0.806084
171050950,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,"171050950-1",1430.3732,3,2,8,21,14,16.885313,0.0031979759469697,0,0,0,8.096659
171051128,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,3,1,"171051128-1",205.44818,2,2,6,6,1,5.012992,0.000949430303030303,0,0,0,2.506496
171051128,2,5,1,2,3,4,5,NA,NA,NA,NA,3,7,1,"171051128-2",205.44818,3,2,28,30,3,8.756475,0.00165842329545455,0,0,0,4.516967
171051960,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,1,"171051960-1",329.916666666667,3,2,14,20,7,27.613887,0.00522990284090909,0,0,0,13.961313
171052181,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,6,1,"171052181-1",53.31324,2,2,20,25,6,46.236725,0.00875695549242424,0,0,0,23.374205
171052256,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,1,"171052256-1",11.18528,2,1,26,27,2,3.175719,0.000601461931818182,0,0,0,1.598864
171052512,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,9,1,"171052512-1",9.8118,2,2,26,36,11,50.415487,0.00954838768939394,0,0,0,25.39065
171052542,1,3,1,3,4,NA,NA,NA,NA,NA,NA,3,2,1,"171052542-1",50.556675,3,2,28,32,5,5.068308,0.000959906818181818,0,0,0,2.534154
171054420,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,6,1,"171054420-1",30.3022333333333,2,2,18,23,6,43.194916,0.0081808553030303,0,2,2,21.289572
171054988,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,9,1,"171054988-1",40.31588,2,2,30,36,7,35.59275,0.00674105113636364,0,0,0,18.092985
171055062,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,3,1,"171055062-1",13.01136,2,2,5,6,2,4.382141,0.000829950946969697,0,0,0,2.219825
171055409,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,1,"171055409-1",17.3036,10,1,28,34,7,4.284616,0.000811480303030303,0,0,0,2.168216
171055577,1,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,9,1,"171055577-1",13.08196,2,2,27,31,5,9.059242,0.00171576553030303,0,0,0,4.529621
171056519,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,13,1,"171056519-1",90.2502,2,2,NA,16,NA,6.981834,0.00132231704545455,0,1,1,NA
171056859,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,6,1,"171056859-1",27.1845646683981,2,2,8,22,15,19.812395,0.00375234753787879,4,0,4,0.403088
171058614,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,9,1,"171058614-1",13.01722,2,2,28,34,7,31.12165,0.00589425189393939,1,0,1,7.541059
171058828,1,3,2,3,4,NA,NA,NA,NA,NA,NA,3,13,1,"171058828-1",12.431,3,2,13,15,3,1.144406,0.000216743560606061,0,0,0,0.522948
171059147,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,9,1,"171059147-1",65.0568,2,1,14,16,3,0.773908,0.000146573484848485,0,0,0,0.386954
171059907,1,2,1,5,NA,NA,NA,NA,NA,NA,NA,3,9,1,"171059907-1",77.386875,4,2,23,25,3,1.058464,0.000200466666666667,0,0,0,0.529232
171059907,2,2,1,5,NA,NA,NA,NA,NA,NA,NA,3,9,1,"171059907-2",77.386875,4,2,25,29,5,2.1413,0.000405549242424242,0,0,0,1.07065
171060013,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,9,1,"171060013-1",65.0568,2,2,13,15,3,3.402669,0.000644444886363636,1,0,1,1.595357
171060013,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,9,1,"171060013-2",65.0568,4,2,36,NA,NA,1.395336,0.000264268181818182,1,0,1,0.209485
171060279,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,1,"171060279-1",65.5173,2,2,19,23,5,12.356156,0.00234018106060606,0,1,1,5.123557
171060440,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,1,"171060440-1",18.0052666666667,3,1,37,38,2,9.962917,0.00188691609848485,0,0,0,5.001798
171060476,1,3,2,4,5,NA,NA,NA,NA,NA,NA,3,4,1,"171060476-1",257.36188,3,2,26,28,3,7.395378,0.00140063977272727,1,0,1,2.114476
171060571,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,9,1,"171060571-1",16.0151,2,2,25,28,4,8.406841,0.00159220473484848,0,0,0,4.017258
171060748,1,3,2,3,4,NA,NA,NA,NA,NA,NA,3,9,1,"171060748-1",13.01136,3,2,26,28,3,8.644878,0.0016372875,0,0,0,4.372429
171060762,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,13,1,"171060762-1",65.0568,2,2,21,26,6,19.276206,0.00365079659090909,0,0,0,9.437699
171062586,1,4,1,2,3,4,NA,NA,NA,NA,NA,3,10,1,"171062586-1",13.01136,3,2,27,34,8,38.604667,0.00731148996212121,1,0,1,15.511697
171064514,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,6,1,"171064514-1",3.9483,2,1,35,36,2,4.6153,0.000874109848484848,0,0,0,2.233949
171064694,1,2,1,5,NA,NA,NA,NA,NA,NA,NA,3,6,1,"171064694-1",22.8498666666667,3,2,11,17,7,18.686271,0.00353906647727273,0,1,1,8.721869
171065074,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,9,1,"171065074-1",19.5998,2,2,10,16,7,3.473294,0.000657820833333333,0,0,0,1.790146
171065335,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,5,1,"171065335-1",303.54046,2,2,17,17,1,1.728187,0.000327308143939394,0,0,0,0.796517
171065335,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,5,1,"171065335-2",303.54046,2,2,19,20,2,2.555398,0.000483976893939394,0,0,0,1.254739
171065455,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,6,1,"171065455-1",488.219096672433,2,2,22,27,6,34.081739,0.00645487481060606,0,1,1,17.174995
171065679,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,8,1,"171065679-1",21.6856,2,2,29,32,4,3.26828,0.000618992424242424,0,0,0,1.63414
171065778,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,9,1,"171065778-1",19.5998,3,2,26,32,7,10.370401,0.00196409109848485,0,0,0,5.17607
171066066,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,6,1,"171066066-1",21.6856,2,1,18,22,5,14.350455,0.00271788920454545,0,0,0,7.262919
171067142,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,3,1,"171067142-1",9.7999,2,2,5,6,2,6.321558,0.00119726477272727,0,0,0,3.160779
171067142,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,3,1,"171067142-2",9.7999,2,2,8,8,1,3.427702,0.000649185984848485,0,0,0,1.713851
171067689,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,6,1,"171067689-1",1573.23802656841,2,1,16,17,2,3.727858,0.000706033712121212,1,0,1,0.67408
171068211,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,9,1,"171068211-1",65.0568,2,1,12,17,6,7.806036,0.00147841590909091,0,2,2,2.94171
