"DAYNO","HH_ID","JTRIP_ID","uid","NUMBER_HH","PERSON_1","PERSON_2","PERSON_3","PERSON_4","PERSON_5","PERSON_6","PERSON_7","PERSON_8","PERSON_9","COMPOSITION","TOUR_ID","JTOUR_ID","finalweight","stops","TOURPURP","DEST_PURP","TRIPMODE","TOURMODE","OTAZ","DTAZ","TOUROTAZ","TOURDTAZ","DEST_DEP_BIN","ORIG_DEP_BIN","IS_INBOUND","ANCHOR_DEPART_HOUR","ANCHOR_DEPART_MIN","DEST_ARR_BIN","ORIG_ARR_BIN","ANCHOR_DEPART_BIN","ANCHOR_ARRIVE_BIN","DEST_IS_TOUR_ORIG","PERTYPE_1","PERTYPE_2","PERTYPE_3","PERTYPE_4","PERTYPE_5","PERTYPE_6","PERTYPE_7","PERTYPE_8","PERTYPE_9","AGE_1","AGE_2","AGE_3","AGE_4","AGE_5","AGE_6","AGE_7","AGE_8","AGE_9","MAX_AGE","MAX_AGE_PERTYPE"
4,171065335,2,"4-171065335-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,303.54046,1,5,7,3,3,1107,1083,1021,1107,19,18,1,12,54,19,18,17,19,0,4,1,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,7,4
4,171065335,3,"4-171065335-3",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,303.54046,0,5,0,3,3,1083,1021,1021,1107,20,19,1,12,54,20,19,17,19,1,4,1,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,7,4
4,171066331,1,"4-171066331-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,1,26.8883,0,7,7,3,3,883,1111,883,1111,27,26,0,17,9,27,26,26,28,0,4,1,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0,0,10,4
4,171066331,2,"4-171066331-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,1,26.8883,0,7,0,3,3,1111,883,883,1111,40,27,1,17,9,40,27,26,28,1,4,1,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0,0,10,4
4,171067297,5,"4-171067297-5",2,1,3,NA,NA,NA,NA,NA,NA,NA,3,2,2,3.91996,0,5,5,2,2,3754,3783,3754,3783,28,27,0,17,43,28,27,27,28,0,1,8,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,6,1
4,171067297,6,"4-171067297-6",2,1,3,NA,NA,NA,NA,NA,NA,NA,3,2,2,3.91996,0,5,0,2,2,3783,3735,3754,3783,40,28,1,17,43,40,28,27,28,1,1,8,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,6,1
4,171067297,1,"4-171067297-1",2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,1,3.91996,1,9,6,2,2,3735,4139,3735,3851,19,18,0,13,1,19,18,18,23,0,4,8,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,6,4
4,171067297,2,"4-171067297-2",2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,1,3.91996,1,9,9,2,2,4139,3719,3735,3851,19,19,0,13,1,19,19,18,23,0,4,8,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,6,4
4,171067297,3,"4-171067297-3",2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,1,3.91996,0,9,9,2,2,3719,3851,3735,3851,22,19,0,13,1,22,19,18,23,0,4,8,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,6,4
4,171067297,4,"4-171067297-4",2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,1,3.91996,0,9,0,2,2,3851,3735,3735,3851,40,22,1,13,1,40,22,18,23,1,4,8,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,6,4
4,171067896,1,"4-171067896-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,13.01136,0,7,7,4,4,1956,1903,1956,1903,30,27,0,17,50,30,27,27,31,0,1,4,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,8,4
4,171067896,2,"4-171067896-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,13.01136,0,7,0,4,4,1903,1956,1956,1903,40,30,1,17,50,40,30,27,31,1,1,4,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,8,4
4,171068453,1,"4-171068453-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,6.92906,0,7,7,4,4,3102,3049,3102,3049,31,28,0,18,5,31,28,28,32,0,1,1,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,10,1
4,171068453,2,"4-171068453-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,6.92906,0,7,0,4,4,3049,3102,3102,3049,40,31,1,18,5,40,31,28,32,1,1,1,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,10,1
4,171068684,1,"4-171068684-1",2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,1,4.89995,1,8,8,2,2,3999,3719,3999,3719,14,13,0,10,59,14,13,13,18,0,4,8,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,5,4
4,171068684,2,"4-171068684-2",2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,1,4.89995,0,8,8,4,2,3719,3719,3999,3719,18,14,0,10,59,18,14,13,18,0,4,8,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,5,4
4,171068684,3,"4-171068684-3",2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,1,4.89995,0,8,0,2,2,3719,3999,3999,3719,29,18,1,10,59,29,18,13,18,1,4,8,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,5,4
4,171068684,4,"4-171068684-4",2,2,3,NA,NA,NA,NA,NA,NA,NA,3,2,2,4.89995,0,7,7,2,2,3999,3472,3999,3472,30,29,0,18,51,30,29,29,30,0,4,8,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,5,4
4,171068684,5,"4-171068684-5",2,2,3,NA,NA,NA,NA,NA,NA,NA,3,2,2,4.89995,0,7,0,2,2,3472,3999,3999,3472,40,30,1,18,51,40,30,29,30,1,4,8,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,5,4
4,171069314,1,"4-171069314-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,21.7800333333333,0,6,6,2,2,3105,3092,3105,3092,27,24,0,16,29,27,24,24,28,0,2,1,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,6,1
4,171069314,2,"4-171069314-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,21.7800333333333,1,6,5,2,2,3092,3033,3105,3092,28,27,1,16,29,28,27,24,28,0,2,1,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,6,1
4,171069314,3,"4-171069314-3",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,21.7800333333333,1,6,7,2,2,3033,2762,3105,3092,28,28,1,16,29,28,28,24,28,0,2,1,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,6,1
4,171069314,4,"4-171069314-4",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,21.7800333333333,0,6,0,2,2,2762,3105,3105,3092,40,28,1,16,29,40,28,24,28,1,2,1,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,6,1
4,171069463,3,"4-171069463-3",3,1,2,3,NA,NA,NA,NA,NA,NA,3,2,2,21.7549,0,6,6,3,3,1687,1112,1687,1112,29,27,0,17,35,29,27,27,30,0,1,3,8,0,0,0,0,0,0,6,6,1,0,0,0,0,0,0,6,3
4,171069463,4,"4-171069463-4",3,1,2,3,NA,NA,NA,NA,NA,NA,3,2,2,21.7549,0,6,0,3,3,1112,1687,1687,1112,40,29,1,17,35,40,29,27,30,1,1,3,8,0,0,0,0,0,0,6,6,1,0,0,0,0,0,0,6,3
4,171069463,1,"4-171069463-1",2,2,3,NA,NA,NA,NA,NA,NA,NA,3,2,1,21.7549,0,2,2,2,2,1687,1645,1687,1645,13,9,0,8,55,13,9,9,14,0,3,8,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,6,3
4,171069463,2,"4-171069463-2",2,2,3,NA,NA,NA,NA,NA,NA,NA,3,2,1,21.7549,0,2,0,2,2,1645,1687,1687,1645,27,13,1,8,55,27,13,9,14,1,3,8,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,6,3
4,171069783,1,"4-171069783-1",3,2,3,4,NA,NA,NA,NA,NA,NA,3,1,1,13.844975,1,9,8,3,3,834,1298,834,1139,17,14,0,11,22,17,14,14,25,0,4,8,8,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,5,4
4,171069783,2,"4-171069783-2",3,2,3,4,NA,NA,NA,NA,NA,NA,3,1,1,13.844975,1,9,7,3,3,1298,1117,834,1139,18,17,0,11,22,18,17,14,25,0,4,8,8,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,5,4
4,171069783,3,"4-171069783-3",3,2,3,4,NA,NA,NA,NA,NA,NA,3,1,1,13.844975,1,9,5,3,3,1117,977,834,1139,20,18,0,11,22,20,18,14,25,0,4,8,8,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,5,4
4,171069783,4,"4-171069783-4",3,2,3,4,NA,NA,NA,NA,NA,NA,3,1,1,13.844975,0,9,9,3,3,977,1139,834,1139,23,20,0,11,22,23,20,14,25,0,4,8,8,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,5,4
4,171069783,5,"4-171069783-5",3,2,3,4,NA,NA,NA,NA,NA,NA,3,1,1,13.844975,1,9,9,4,3,1139,1139,834,1139,24,23,1,11,22,24,23,14,25,0,4,8,8,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,5,4
4,171069783,6,"4-171069783-6",3,2,3,4,NA,NA,NA,NA,NA,NA,3,1,1,13.844975,1,9,7,3,3,1139,898,834,1139,25,24,1,11,22,25,24,14,25,0,4,8,8,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,5,4
4,171069783,7,"4-171069783-7",3,2,3,4,NA,NA,NA,NA,NA,NA,3,1,1,13.844975,0,9,0,3,3,898,834,834,1139,40,25,1,11,22,40,25,14,25,1,4,8,8,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,5,4
4,171070060,1,"4-171070060-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,21.9718333333333,0,7,7,2,2,2309,2400,2309,2400,17,16,0,12,9,17,16,16,18,0,1,2,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,9,1
4,171070060,2,"4-171070060-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,21.9718333333333,0,7,0,2,2,2400,2309,2309,2400,29,17,1,12,9,29,17,16,18,1,1,2,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,9,1
4,171070060,3,"4-171070060-3",3,1,2,4,NA,NA,NA,NA,NA,NA,1,2,2,21.9718333333333,0,7,7,3,3,2309,2404,2309,2404,30,29,0,18,34,30,29,29,31,0,1,2,1,0,0,0,0,0,0,9,8,4,0,0,0,0,0,0,9,1
4,171070060,4,"4-171070060-4",3,1,2,4,NA,NA,NA,NA,NA,NA,1,2,2,21.9718333333333,0,7,0,3,3,2404,2309,2309,2404,40,30,1,18,34,40,30,29,31,1,1,2,1,0,0,0,0,0,0,9,8,4,0,0,0,0,0,0,9,1
4,171070618,6,"4-171070618-6",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,16.449575,0,7,7,2,2,1859,1632,1859,1632,16,14,0,11,0,16,14,14,16,0,1,1,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,6,1
4,171070618,7,"4-171070618-7",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,16.449575,0,7,0,2,2,1632,1859,1859,1632,25,16,1,11,0,25,16,14,16,1,1,1,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,6,1
4,171071212,2,"4-171071212-2",2,1,4,NA,NA,NA,NA,NA,NA,NA,3,3,1,17.9255333333333,0,4,4,2,2,3317,3342,3317,3342,7,7,0,7,43,7,7,7,7,0,1,7,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,6,1
4,171071212,3,"4-171071212-3",2,1,4,NA,NA,NA,NA,NA,NA,NA,3,3,1,17.9255333333333,0,4,0,2,2,3342,3317,3317,3342,17,7,1,7,43,17,7,7,7,1,1,7,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,6,1
4,171071212,7,"4-171071212-7",3,2,3,4,NA,NA,NA,NA,NA,NA,3,2,2,17.9255333333333,0,5,5,3,3,3317,3190,3317,3190,32,29,0,18,33,32,29,29,33,0,1,6,7,0,0,0,0,0,0,6,3,2,0,0,0,0,0,0,6,1
4,171071212,8,"4-171071212-8",3,2,3,4,NA,NA,NA,NA,NA,NA,3,2,2,17.9255333333333,1,5,7,3,3,3190,3312,3317,3190,32,32,1,18,33,32,32,29,33,0,1,6,7,0,0,0,0,0,0,6,3,2,0,0,0,0,0,0,6,1
4,171071212,9,"4-171071212-9",3,2,3,4,NA,NA,NA,NA,NA,NA,3,2,2,17.9255333333333,0,5,0,3,3,3312,3317,3317,3190,40,32,1,18,33,40,32,29,33,1,1,6,7,0,0,0,0,0,0,6,3,2,0,0,0,0,0,0,6,1
4,171071920,1,"4-171071920-1",2,3,4,NA,NA,NA,NA,NA,NA,NA,1,2,1,519.8948,0,7,7,2,2,1986,1663,1986,1663,13,11,0,9,58,13,11,11,15,0,3,3,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,3
4,171071920,2,"4-171071920-2",2,3,4,NA,NA,NA,NA,NA,NA,NA,1,2,1,519.8948,1,7,9,2,2,1663,1710,1986,1663,14,13,1,9,58,14,13,11,15,0,3,3,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,3
4,171071920,3,"4-171071920-3",2,3,4,NA,NA,NA,NA,NA,NA,NA,1,2,1,519.8948,0,7,0,2,2,1710,1986,1986,1663,22,14,1,9,58,22,14,11,15,1,3,3,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,3
4,171073287,1,"4-171073287-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,75.0799,0,20,7,4,4,3934,4027,3934,4027,17,16,0,12,10,17,16,16,17,0,1,1,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5,1
4,171073287,2,"4-171073287-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,75.0799,1,20,1,4,4,4027,3934,3934,4027,25,17,1,12,10,25,17,16,17,1,1,1,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5,1
4,171073754,3,"4-171073754-3",3,2,3,4,NA,NA,NA,NA,NA,NA,3,2,1,4.89995,1,5,6,3,3,3186,2453,3186,3128,15,14,0,11,3,15,14,14,17,0,4,7,8,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,5,4
4,171073754,4,"4-171073754-4",3,2,3,4,NA,NA,NA,NA,NA,NA,3,2,1,4.89995,0,5,5,3,3,2453,3128,3186,3128,17,15,0,11,3,17,15,14,17,0,4,7,8,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,5,4
4,171073754,5,"4-171073754-5",3,2,3,4,NA,NA,NA,NA,NA,NA,3,2,1,4.89995,0,5,0,3,3,3128,3186,3186,3128,24,17,1,11,3,24,17,14,17,1,4,7,8,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,5,4
4,171073754,6,"4-171073754-6",3,2,3,4,NA,NA,NA,NA,NA,NA,3,3,2,4.89995,1,5,5,3,3,3186,3152,3186,3092,25,24,0,16,10,25,24,24,27,0,4,7,8,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,5,4
4,171073754,7,"4-171073754-7",3,2,3,4,NA,NA,NA,NA,NA,NA,3,3,2,4.89995,0,5,5,3,3,3152,3092,3186,3092,26,25,0,16,10,26,25,24,27,0,4,7,8,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,5,4
4,171073754,8,"4-171073754-8",3,2,3,4,NA,NA,NA,NA,NA,NA,3,3,2,4.89995,0,5,0,3,3,3092,3186,3186,3092,28,26,1,16,10,28,26,24,27,1,4,7,8,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,5,4
4,171073874,3,"4-171073874-3",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,16.4321,0,6,6,2,2,1855,1781,1855,1781,16,15,0,11,44,16,15,15,19,0,4,1,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,7,4
4,171073874,4,"4-171073874-4",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,16.4321,1,6,7,2,2,1781,1792,1855,1781,18,16,1,11,44,18,16,15,19,0,4,1,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,7,4
4,171073874,5,"4-171073874-5",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,16.4321,0,6,0,2,2,1792,1855,1855,1781,22,18,1,11,44,22,18,15,19,1,4,1,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,7,4
4,171074617,5,"4-171074617-5",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,1,13.08198,0,7,7,2,2,724,749,724,749,28,25,0,16,39,28,25,25,29,0,1,2,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5,2
4,171074617,6,"4-171074617-6",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,1,13.08198,0,7,0,2,2,749,724,724,749,40,28,1,16,39,40,28,25,29,1,1,2,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5,2
4,171074818,4,"4-171074818-4",2,2,3,NA,NA,NA,NA,NA,NA,NA,3,2,1,29.95936,1,1,4,2,2,1792,1728,1792,1650,26,26,0,17,5,26,26,26,NA,0,2,7,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,6,2
4,171074818,5,"4-171074818-5",2,2,3,NA,NA,NA,NA,NA,NA,NA,3,2,1,29.95936,0,1,1,2,2,1728,1650,1792,1650,40,26,0,17,5,40,26,26,NA,1,2,7,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,6,2
4,171075480,1,"4-171075480-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,16.2642,0,7,7,2,2,2685,2845,2685,2845,33,26,0,17,5,33,26,26,34,0,4,4,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,10,4
4,171075480,2,"4-171075480-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,16.2642,0,7,0,2,2,2845,2685,2685,2845,40,33,1,17,5,40,33,26,34,1,4,4,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,10,4
4,171075735,1,"4-171075735-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,27.0918,0,4,4,2,2,2285,2246,2285,2246,20,19,0,13,57,20,19,19,21,0,4,2,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0,0,10,4
4,171075735,2,"4-171075735-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,27.0918,0,4,0,2,2,2246,2285,2285,2246,40,20,1,13,57,40,20,19,21,1,4,2,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0,0,10,4
4,171076131,3,"4-171076131-3",2,2,4,NA,NA,NA,NA,NA,NA,NA,3,3,1,424.120566666667,0,6,6,2,2,3053,3097,3053,3097,28,25,0,16,30,28,25,25,29,0,1,6,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,9,1
4,171076131,4,"4-171076131-4",2,2,4,NA,NA,NA,NA,NA,NA,NA,3,3,1,424.120566666667,0,6,0,2,2,3097,3053,3053,3097,40,28,1,16,30,40,28,25,29,1,1,6,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,9,1
4,171076799,1,"4-171076799-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,4.89995,0,5,5,4,4,3914,3820,3914,3820,14,13,0,10,48,14,13,13,14,0,5,5,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,12,5
4,171076799,2,"4-171076799-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,4.89995,0,5,0,4,4,3820,3930,3914,3820,19,14,1,10,48,19,14,13,14,1,5,5,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,12,5
4,171077445,1,"4-171077445-1",2,1,4,NA,NA,NA,NA,NA,NA,NA,3,1,1,242.57,1,1,7,2,2,4669,4654,4669,4613,7,7,0,7,32,7,7,7,27,0,1,7,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,6,1
4,171077445,2,"4-171077445-2",2,1,4,NA,NA,NA,NA,NA,NA,NA,3,1,1,242.57,0,1,1,2,2,4654,4613,4669,4613,26,7,0,7,32,26,7,7,27,0,1,7,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,6,1
4,171077445,3,"4-171077445-3",2,1,4,NA,NA,NA,NA,NA,NA,NA,3,1,1,242.57,1,1,4,2,2,4613,4666,4669,4613,26,26,1,7,32,26,26,7,27,0,1,7,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,6,1
4,171077445,4,"4-171077445-4",2,1,4,NA,NA,NA,NA,NA,NA,NA,3,1,1,242.57,1,1,6,2,2,4666,4666,4669,4613,27,26,1,7,32,27,26,7,27,0,1,7,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,6,1
4,171077445,5,"4-171077445-5",2,1,4,NA,NA,NA,NA,NA,NA,NA,3,1,1,242.57,0,1,0,2,2,4666,4669,4669,4613,40,27,1,7,32,40,27,7,27,1,1,7,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,6,1
4,171077479,2,"4-171077479-2",2,2,3,NA,NA,NA,NA,NA,NA,NA,3,3,1,13.01136,0,6,6,2,2,2047,2241,2047,2241,27,24,0,16,19,27,24,24,28,0,1,7,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,8,1
4,171077479,3,"4-171077479-3",2,2,3,NA,NA,NA,NA,NA,NA,NA,3,3,1,13.01136,0,6,0,2,2,2241,2147,2047,2241,28,27,1,16,19,28,27,24,28,1,1,7,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,8,1
4,171077908,1,"4-171077908-1",2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,1,359.799275,0,7,7,2,2,869,979,869,979,8,8,0,8,5,8,8,8,8,0,3,8,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,5,3
4,171077908,2,"4-171077908-2",2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,1,359.799275,0,7,0,2,2,979,869,869,979,14,8,1,8,5,14,8,8,8,1,3,8,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,5,3
4,171078964,1,"4-171078964-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,16.2938,0,7,7,2,2,322,13,322,13,15,13,0,10,42,15,13,13,15,0,4,4,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,9,4
4,171078964,2,"4-171078964-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,16.2938,1,7,5,2,2,13,373,322,13,15,15,1,10,42,15,15,13,15,0,4,4,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,9,4
4,171078964,3,"4-171078964-3",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,16.2938,0,7,0,2,2,373,322,322,13,27,15,1,10,42,27,15,13,15,1,4,4,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,9,4
4,171078964,4,"4-171078964-4",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,2,16.2938,0,7,7,2,2,322,373,322,373,32,27,0,17,43,32,27,27,33,0,4,4,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,9,4
4,171078964,5,"4-171078964-5",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,2,16.2938,1,7,7,2,2,373,514,322,373,32,32,1,17,43,32,32,27,33,0,4,4,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,9,4
4,171078964,6,"4-171078964-6",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,2,16.2938,0,7,0,2,2,514,322,322,373,40,32,1,17,43,40,32,27,33,1,4,4,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,9,4
4,171079257,1,"4-171079257-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,3.9483,0,7,7,10,10,3949,4027,3949,4027,36,28,0,18,6,36,28,28,36,0,1,1,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5,1
4,171079257,2,"4-171079257-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,3.9483,0,7,0,10,10,4027,3949,3949,4027,40,36,1,18,6,40,36,28,36,1,1,1,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5,1
4,171079871,1,"4-171079871-1",3,1,3,4,NA,NA,NA,NA,NA,NA,3,1,1,13.01722,1,5,7,3,3,473,1222,473,1440,17,13,0,10,50,17,13,13,23,0,3,7,7,0,0,0,0,0,0,9,2,2,0,0,0,0,0,0,9,3
4,171079871,2,"4-171079871-2",3,1,3,4,NA,NA,NA,NA,NA,NA,3,1,1,13.01722,1,5,5,3,3,1222,1440,473,1440,19,17,0,10,50,19,17,13,23,0,3,7,7,0,0,0,0,0,0,9,2,2,0,0,0,0,0,0,9,3
4,171079871,3,"4-171079871-3",3,1,3,4,NA,NA,NA,NA,NA,NA,3,1,1,13.01722,0,5,5,3,3,1440,1440,473,1440,22,19,0,10,50,22,19,13,23,0,3,7,7,0,0,0,0,0,0,9,2,2,0,0,0,0,0,0,9,3
4,171079871,4,"4-171079871-4",3,1,3,4,NA,NA,NA,NA,NA,NA,3,1,1,13.01722,0,5,0,3,3,1440,473,473,1440,40,22,1,10,50,40,22,13,23,1,3,7,7,0,0,0,0,0,0,9,2,2,0,0,0,0,0,0,9,3
4,171080010,1,"4-171080010-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,16.2642,0,7,7,2,2,1504,1792,1504,1792,26,25,0,16,52,26,25,25,26,0,3,3,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,5,3
4,171080010,2,"4-171080010-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,16.2642,0,7,0,2,2,1792,1504,1504,1792,40,26,1,16,52,40,26,25,26,1,3,3,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,5,3
4,171080267,1,"4-171080267-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,21.6856,0,7,7,2,2,1457,1434,1457,1434,11,8,0,8,22,11,8,8,11,0,5,2,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,11,2
4,171080267,2,"4-171080267-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,21.6856,0,7,0,2,2,1434,1457,1457,1434,17,11,1,8,22,17,11,8,11,1,5,2,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,11,2
4,171080267,3,"4-171080267-3",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,2,21.6856,1,9,6,2,2,1457,1483,1457,1551,17,17,0,12,32,17,17,17,21,0,5,2,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,11,2
4,171080267,4,"4-171080267-4",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,2,21.6856,0,9,9,2,2,1483,1551,1457,1551,20,17,0,12,32,20,17,17,21,0,5,2,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,11,2
