tourpurp,isInbound,interval,trip,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40
6,1,7,4,0.02184,0.02995,0.05492,0.12663,0.11076,0.3971,0.2588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,8,2,0.02844,0.0423,0.03653,0.06412,0.10379,0.1462,0.3573,0.22132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,8,3,0.01432,0.0234,0.03265,0.0538,0.0675,0.1363,0.448,0.22403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,8,4,0.01424,0.02072,0.02858,0.05313,0.12071,0.1079,0.4039,0.25082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,9,2,0,0.02276,0.034,0.02902,0.0556,0.0906,0.1572,0.32506,0.28576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,9,3,0,0.0133,0.02133,0.02995,0.04878,0.065,0.1366,0.50203,0.18301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,9,4,0,0.01371,0.01928,0.02705,0.05223,0.1139,0.108,0.43261,0.23322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,10,2,0,0,0.02276,0.034,0.02902,0.0556,0.0906,0.15718,0.41493,0.19591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,10,3,0,0,0.01279,0.0203,0.0286,0.0463,0.0638,0.13676,0.42251,0.26894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,10,4,0,0,0.01424,0.02072,0.02858,0.0531,0.1207,0.10789,0.40389,0.25088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,11,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,11,2,0,0,0,0.00785,0.01247,0.0089,0.0042,0.00931,0.01048,0.64061,0.30618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,11,3,0,0,0,0.01177,0.01763,0.0253,0.0394,0.06502,0.06495,0.35178,0.42415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,11,4,0,0,0,0.01233,0.01514,0.0228,0.0506,0.09494,0.25184,0.34093,0.21142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,12,2,0,0,0,0,0.01172,0.018,0.0141,0.04449,0.04189,0.12934,0.35599,0.38447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,12,3,0,0,0,0,0.01287,0.0201,0.0285,0.04559,0.06609,0.10722,0.55808,0.16155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,12,4,0,0,0,0,0.01258,0.0158,0.0235,0.05097,0.09825,0.25797,0.27017,0.27076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,13,2,0,0,0,0,0,0.0071,0.0112,0.008,0.03709,0.06313,0.17871,0.50515,0.18962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,13,3,0,0,0,0,0,0.012,0.0173,0.02519,0.00935,0.01533,0.02682,0.27156,0.62245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,13,4,0,0,0,0,0,0.0101,0.0078,0.01548,0.04912,0.26698,0.06709,0.54478,0.03865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,14,2,0,0,0,0,0,0,0.0075,0.01198,0.00854,0.03958,0.01053,0.27967,0.4996,0.1426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,14,3,0,0,0,0,0,0,0.0121,0.01722,0.00149,0.09734,0.00297,0.03284,0.51275,0.32329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,14,4,0,0,0,0,0,0,0.0101,0.0078,0.01548,0.04912,0.01052,0.43925,0.39368,0.07405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,15,2,0,0,0,0,0,0,0,0.00785,0.01247,0.00889,0.00694,0.01118,0.25379,0.51595,0.18293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,15,3,0,0,0,0,0,0,0,0.01141,0.0162,0.02372,0.03555,0.03726,0.34965,0.24131,0.2849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,15,4,0,0,0,0,0,0,0,0.01065,0.0082,0.01628,0.00962,0.04014,0.3063,0.15284,0.45597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,16,2,0,0,0,0,0,0,0,0,0.00792,0.01258,0.00316,0.00153,0.20071,0.15312,0.39373,0.22725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,16,3,0,0,0,0,0,0,0,0,0.01183,0.01679,0.0246,0.02118,0.18838,0.23168,0.4831,0.02244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,16,4,0,0,0,0,0,0,0,0,0.01073,0.01186,0.01658,0.0213,0.01835,0.13174,0.77088,0.01856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,17,2,0,0,0,0,0,0,0,0,0,0.00276,0.00899,0.00474,0.0005,0.0079,0.22801,0.65491,0.09219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,17,3,0,0,0,0,0,0,0,0,0,0.01213,0.01722,0.08951,0.00634,0.00591,0.04846,0.69873,0.1217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,17,4,0,0,0,0,0,0,0,0,0,0.01325,0.00997,0.01576,0.05001,0.16947,0.29489,0.1821,0.26455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,18,2,0,0,0,0,0,0,0,0,0,0,0.02993,0.01526,0.00059,0.01744,0.13733,0.45713,0.0882,0.25412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,18,3,0,0,0,0,0,0,0,0,0,0,0.02406,0.02281,0.02157,0.2794,0.13388,0.11478,0.22754,0.17596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,18,4,0,0,0,0,0,0,0,0,0,0,0.00099,0.00451,0.00802,0.07558,0.01947,0.01036,0.30095,0.58012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,19,2,0,0,0,0,0,0,0,0,0,0,0,0.00802,0.00255,0.00855,0.02541,0.15212,0.23943,0.3055,0.25842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,19,3,0,0,0,0,0,0,0,0,0,0,0,0.01521,0.01449,0.00425,0.02776,0.02006,0.34489,0.56208,0.01126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,19,4,0,0,0,0,0,0,0,0,0,0,0,0.01012,0.00798,0.01584,0.00243,0.03721,0.072,0.74156,0.11286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0.00305,0.00198,0.00092,0.13311,0.06319,0.38623,0.24575,0.16577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0131,0.00586,0.0244,0.03656,0.06008,0.25386,0.3837,0.22244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0.00788,0.00799,0.01576,0.05001,0.02767,0.04726,0.36669,0.47674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00802,0.00649,0.00054,0.00396,0.00726,0.3157,0.45,0.20803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00572,0.09378,0.02609,0.0509,0.26119,0.0087,0.34,0.21362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00462,0.00829,0.01646,0.00766,0.09347,0.09589,0.66,0.11361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01882,0.02665,0.00521,0.01739,0.05161,0.42,0.37832,0.082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13132,0.0683,0.00528,0.03999,0.07471,0.037,0.60682,0.03658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01056,0.00814,0.00759,0.0241,0.0406,0.12,0.44149,0.34752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00376,0.00055,0.00827,0.0156,0.012,0.49731,0.33482,0.12769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00561,0.0859,0.04093,0.19686,0.017,0.19658,0.40057,0.05655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00446,0.06989,0.00928,0.01131,0.068,0.06874,0.57827,0.19005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01821,0.00561,0.00803,0.01,0.1338,0.14657,0.31077,0.36701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01141,0.0162,0.02372,0.036,0.02255,0.12816,0.60934,0.15262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01265,0.00829,0.01646,0.12,0.08772,0.24352,0.47178,0.03958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02058,0.02514,0.0062,0.01096,0.13884,0.41775,0.13708,0.24345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00545,0.00703,0.0086,0.02729,0.01319,0.53148,0.17437,0.23259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01272,0.01493,0.026,0.14645,0.08612,0.30244,0.27223,0.13911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00512,0.019,0.02214,0.00512,0.06205,0.10377,0.51596,0.26684,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01144,0.0071,0.03604,0.07329,0.11054,0.07229,0.58409,0.10521,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01036,0.008,0.01584,0.00191,0.02722,0.05252,0.65898,0.22517,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0077,0.00289,0.04202,0.08114,0.04481,0.09984,0.61015,0.11145,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0.02427,0.04659,0.0421,0.02765,0.09289,0.46817,0.28633,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0.01222,0.01284,0.02458,0.05013,0.04192,0.3719,0.47441,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,1,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00579,0.00171,0.01729,0.06317,0.18383,0.06016,0.47415,0.1939,0,0,0,0,0,0,0,0,0,0,0,0
6,1,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01234,0.00212,0.02123,0.00168,0.02235,0.06465,0.74739,0.12824,0,0,0,0,0,0,0,0,0,0,0,0
6,1,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14525,0.21552,0.28579,0.15066,0.01554,0.05827,0.09897,0.03,0,0,0,0,0,0,0,0,0,0,0,0
6,1,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6,1,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01136,0.00454,0.05365,0.41585,0.20479,0.23358,0.06694,0.00929,0,0,0,0,0,0,0,0,0,0,0
6,1,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01115,0.03242,0.04723,0.17162,0.2934,0.09961,0.19928,0.14529,0,0,0,0,0,0,0,0,0,0,0
6,1,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01209,0.01342,0.03423,0.04451,0.07322,0.05416,0.19206,0.57631,0,0,0,0,0,0,0,0,0,0,0
6,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,1,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08023,0.14408,0.02937,0.0068,0.00564,0.08038,0.19344,0.46006,0,0,0,0,0,0,0,0,0,0
6,1,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00553,0.01641,0.0244,0.03656,0.00679,0.63313,0.25752,0.01966,0,0,0,0,0,0,0,0,0,0
6,1,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01545,0.01645,0.13641,0.26385,0.08025,0.09582,0.18639,0.20538,0,0,0,0,0,0,0,0,0,0
6,1,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6,1,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00674,0.32546,0.14116,0.03713,0.00874,0.24758,0.17824,0.05495,0,0,0,0,0,0,0,0,0
6,1,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129,0.01938,0.04596,0.08845,0.07561,0.21135,0.17518,0.37117,0,0,0,0,0,0,0,0,0
6,1,31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01148,0.01346,0.02078,0.18702,0.14552,0.06518,0.23373,0.32283,0,0,0,0,0,0,0,0,0
6,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6,1,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00386,0.02072,0.03623,0.11252,0.00836,0.67524,0.0397,0.10337,0,0,0,0,0,0,0,0
6,1,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01246,0.01814,0.06153,0.03094,0.09542,0.02967,0.415,0.33684,0,0,0,0,0,0,0,0
6,1,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01313,0.01781,0.04029,0.05111,0.10689,0.10764,0.3046,0.35853,0,0,0,0,0,0,0,0
6,1,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,1,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01151,0.02625,0.02456,0.03121,0.0653,0.1828,0.29075,0.36762,0,0,0,0,0,0,0
6,1,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01359,0.0208,0.02809,0.04358,0.05572,0.0748,0.58488,0.17854,0,0,0,0,0,0,0
6,1,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01356,0.01917,0.02682,0.05151,0.1334,0.141,0.37043,0.24411,0,0,0,0,0,0,0
6,1,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,1,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02135,0.02091,0.03284,0.04614,0.0535,0.37605,0.26415,0.18506,0,0,0,0,0,0
6,1,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05451,0.02107,0.02956,0.0482,0.0639,0.13385,0.44794,0.20097,0,0,0,0,0,0
6,1,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03006,0.01981,0.02744,0.05149,0.1475,0.10505,0.3753,0.24335,0,0,0,0,0,0
6,1,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6,1,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151,0.02299,0.01577,0.0921,0.04624,0.52911,0.18459,0.0941,0,0,0,0,0
6,1,35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01343,0.02167,0.12207,0.0496,0.06488,0.13463,0.38681,0.20691,0,0,0,0,0
6,1,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01386,0.01939,0.02727,0.0529,0.11483,0.11974,0.35431,0.2977,0,0,0,0,0
6,1,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6,1,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01955,0.02933,0.0247,0.20302,0.14539,0.08941,0.29533,0.19327,0,0,0,0
6,1,36,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01378,0.02216,0.0311,0.05072,0.06697,0.20993,0.40706,0.19828,0,0,0,0
6,1,36,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01462,0.02152,0.0295,0.05411,0.12478,0.10914,0.39133,0.255,0,0,0,0
6,1,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,1,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05106,0.065,0.06322,0.05583,0.09075,0.14565,0.3303,0.19819,0,0,0
6,1,37,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03876,0.0227,0.03167,0.05209,0.06601,0.13421,0.43765,0.21691,0,0,0
6,1,37,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01462,0.0215,0.02951,0.05411,0.12478,0.10914,0.39133,0.25501,0,0,0
6,1,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,1,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272,0.06535,0.03493,0.06199,0.10042,0.14567,0.34922,0.21522,0,0
6,1,38,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143,0.0234,0.03265,0.0538,0.0675,0.13632,0.448,0.22403,0,0
6,1,38,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146,0.02152,0.02951,0.05411,0.12478,0.10914,0.39133,0.25501,0,0
6,1,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,1,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02602,0.08895,0.03336,0.05993,0.09476,0.14563,0.34186,0.20949,0
6,1,39,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01432,0.0234,0.03265,0.0538,0.0675,0.13632,0.448,0.22401,0
6,1,39,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01462,0.02152,0.02951,0.05411,0.12478,0.10914,0.39133,0.25499,0
6,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,1,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01652,0.0248,0.02087,0.06222,0.07244,0.14946,0.28897,0.36472
