body_type,fuel_type,vehicle_year,MPG,NewPrice,NumMakes,NumModels,Range,auto_operating_cost,co2gpm
SUV-AV,BEV,2036,147.27095344195763,700000.0,3.7,36.0,294.54190688391526,12.0,
SUV-AV,BEV,2037,149.48001774358696,700000.0,4.15,39.5,298.9600354871739,12.0,
SUV-AV,BEV,2038,151.72221800974074,700000.0,4.6,43.0,303.4444360194815,12.0,
SUV-AV,BEV,2039,153.99805127988685,700000.0,5.05,46.5,307.9961025597737,12.0,
SUV-AV,BEV,2040,156.30802204908514,700000.0,5.5,50.0,312.6160440981703,12.0,
SUV-AV,BEV,2041,158.6526423798214,700000.0,5.95,60.0,317.3052847596428,12.0,
SUV-AV,BEV,2042,161.0324320155187,700000.0,6.4,70.0,322.0648640310374,12.0,
SUV-AV,BEV,2043,163.44791849575148,700000.0,6.8500000000000005,80.0,326.89583699150296,12.0,
SUV-AV,BEV,2044,165.89963727318772,700000.0,7.3,90.0,331.79927454637544,12.0,
SUV-AV,BEV,2045,168.38813183228552,700000.0,7.75,100.0,336.77626366457105,12.0,
SUV-AV,BEV,2046,170.9139538097698,700000.0,8.2,110.0,341.8279076195396,12.0,
SUV-AV,BEV,2047,173.47766311691632,700000.0,8.65,120.0,346.95532623383264,12.0,
SUV-AV,BEV,2048,176.07982806367005,700000.0,9.1,130.0,352.1596561273401,12.0,
SUV-AV,BEV,2049,178.7210254846251,700000.0,9.55,140.0,357.4420509692502,12.0,
SUV-AV,BEV,2050,181.40184086689445,700000.0,10.0,150.0,362.8036817337889,12.0,
SUV-AV,PEV,2030,44.446215216151764,700000.0,1.0,5.0,0.0,15.0,
SUV-AV,PEV,2031,45.11290844439404,700000.0,1.2,5.5,0.0,15.0,
SUV-AV,PEV,2032,45.78960207105994,700000.0,1.4,6.0,0.0,15.0,
SUV-AV,PEV,2033,46.476446102125834,700000.0,1.6,6.5,0.0,15.0,
SUV-AV,PEV,2034,47.17359279365772,700000.0,1.8,7.0,0.0,15.0,
SUV-AV,PEV,2035,47.88119668556258,700000.0,2.0,7.5,0.0,15.0,
SUV-AV,PEV,2036,48.59941463584602,700000.0,2.2,8.0,0.0,15.0,
SUV-AV,PEV,2037,49.3284058553837,700000.0,2.4000000000000004,8.5,0.0,15.0,
SUV-AV,PEV,2038,50.068331943214446,700000.0,2.6,9.0,0.0,15.0,
SUV-AV,PEV,2039,50.819356922362665,700000.0,2.8,9.5,0.0,15.0,
SUV-AV,PEV,2040,51.5816472761981,700000.0,3.0,10.0,0.0,15.0,
SUV-AV,PEV,2041,52.35537198534106,700000.0,3.2,14.0,0.0,15.0,
SUV-AV,PEV,2042,53.140702565121174,700000.0,3.4000000000000004,18.0,0.0,15.0,
SUV-AV,PEV,2043,53.93781310359799,700000.0,3.6,22.0,0.0,15.0,
SUV-AV,PEV,2044,54.74688030015195,700000.0,3.8000000000000003,26.0,0.0,15.0,
SUV-AV,PEV,2045,55.568083504654226,700000.0,4.0,30.0,0.0,15.0,
SUV-AV,PEV,2046,56.40160475722403,700000.0,4.2,34.0,0.0,15.0,
SUV-AV,PEV,2047,57.247628828582386,700000.0,4.4,38.0,0.0,15.0,
SUV-AV,PEV,2048,58.10634326101112,700000.0,4.6,42.0,0.0,15.0,
SUV-AV,PEV,2049,58.97793840992628,700000.0,4.800000000000001,46.0,0.0,15.0,
SUV-AV,PEV,2050,59.86260748607517,700000.0,5.0,50.0,0.0,15.0,
Van,BEV,2018,33.79477759785919,60266.26212000001,0.3333333333333333,0.3333333333333333,140.81157332441327,17.185,
Van,BEV,2019,34.30169926182707,60266.26212000001,0.6666666666666666,0.6666666666666666,142.92374692427944,17.185,
Van,BEV,2020,34.81622475075447,60266.26212000001,1.0,1.0,145.06760312814362,17.185,
Van,BEV,2021,35.33846812201578,60266.26212000001,1.5,2.9,147.24361717506576,17.185,
Van,BEV,2022,35.86854514384602,60266.26212000001,2.0,4.8,149.45227143269173,17.185,
Van,BEV,2023,36.406573321003705,60266.26212000001,2.5,6.699999999999999,151.6940555041821,17.185,
Van,BEV,2024,36.95267192081875,60266.26212000001,3.0,8.6,153.9694663367448,17.185,
Van,BEV,2025,37.50696199963103,60266.26212000001,3.5,10.5,156.27900833179598,17.185,
Van,BEV,2026,38.069566429625496,60266.26212000001,4.0,12.399999999999999,158.6231934567729,17.185,
Van,BEV,2027,38.64060992606987,60266.26212000001,4.5,14.299999999999999,161.00254135862446,17.185,
Van,BEV,2028,39.220219074960916,60266.26212000001,5.0,16.2,163.41757947900382,17.185,
Van,BEV,2029,39.80852236108532,60266.26212000001,5.5,18.099999999999998,165.86884317118884,17.185,
Van,BEV,2030,40.405650196501604,60266.26212000001,6.0,20.0,168.3568758187567,17.185,
Van,BEV,2031,41.01173494944913,60266.26212000001,5.9,19.5,170.88222895603803,17.185,
Van,BEV,2032,41.626910973690855,60266.26212000001,5.8,19.0,173.44546239037857,17.185,
Van,BEV,2033,42.251314638296215,60266.26212000001,5.7,18.5,176.04714432623422,17.185,
Van,BEV,2034,42.88508435787065,60266.26212000001,5.6,18.0,178.68785149112773,17.185,
Van,BEV,2035,43.528360623238704,60266.26212000001,5.5,17.5,181.36816926349462,17.185,
Van,BEV,2036,44.18128603258729,60266.26212000001,5.4,17.0,184.08869180244702,17.185,
Van,BEV,2037,44.84400532307609,60266.26212000001,5.3,16.5,186.85002217948372,17.185,
Van,BEV,2038,45.51666540292223,60266.26212000001,5.2,16.0,189.65277251217594,17.185,
Van,BEV,2039,46.199415383966056,60266.26212000001,5.1,15.5,192.49756409985858,17.185,
Van,BEV,2040,46.892406614725545,60266.26212000001,5.0,15.0,195.38502756135642,17.185,
Van,BEV,2041,47.595792713946416,60266.26212000001,4.9,14.5,198.31580297477674,17.185,
Van,BEV,2042,48.309729604655615,60266.26212000001,4.8,14.0,201.29054001939838,17.185,
Van,BEV,2043,49.03437554872545,60266.26212000001,4.7,13.5,204.30989811968936,17.185,
Van,BEV,2044,49.76989118195632,60266.26212000001,4.6,13.0,207.37454659148466,17.185,
Van,BEV,2045,50.516439549685664,60266.26212000001,4.5,12.5,210.48516479035692,17.185,
Van,BEV,2046,51.27418614293094,60266.26212000001,4.4,12.0,213.64244226221223,17.185,
Van,BEV,2047,52.0432989350749,60266.26212000001,4.3,11.5,216.8470788961454,17.185,
Van,BEV,2048,52.82394841910102,60266.26212000001,4.2,11.0,220.09978507958758,17.185,
Van,BEV,2049,53.61630764538753,60266.26212000001,4.1,10.5,223.40128185578138,17.185,
Van,BEV,2050,54.42055226006834,60266.26212000001,4.0,10.0,226.75230108361808,17.185,
Van,Gas,1998,14.5,35715.30779,4.0,37.0,0.0,28.49965517,615.25
Van,Gas,1999,15.9,35251.96627,13.0,67.0,0.0,26.67792453,566.55
Van,Gas,2000,16.1,35627.57086,14.0,69.0,0.0,26.44354037,562.93
Van,Gas,2001,15.8,34256.10942,13.0,62.0,0.0,26.79734177,571.5
Van,Gas,2002,16.0,34274.24668,14.0,65.0,0.0,26.56,564.71
Van,Gas,2003,15.8,34472.75663,12.0,68.0,0.0,26.79734177,574.52
Van,Gas,2004,16.0,34831.04973,13.0,64.0,0.0,26.56,565.75
Van,Gas,2005,16.4,34417.73234,14.0,65.0,0.0,26.10268293,549.76
Van,Gas,2006,16.7,35375.23544,14.0,52.0,0.0,25.77407186,542.24
Van,Gas,2007,16.3,34487.78588,13.0,49.0,0.0,26.21490798,553.75
Van,Gas,2008,16.5,32775.04455,11.0,46.0,0.0,25.99181818,550.05
Van,Gas,2009,16.4,32676.69949,11.0,43.0,0.0,26.10268293,553.56
Van,Gas,2010,17.2,32347.70849,10.0,30.0,0.0,25.25186047,530.66
Van,Gas,2011,15.1,31550.1659,11.0,47.0,0.0,27.67754967,611.0
Van,Gas,2012,15.4,30220.37918,12.0,51.0,0.0,27.29051948,603.9
Van,Gas,2013,15.9,30236.02606,11.0,48.0,0.0,26.67792453,587.33
Van,Gas,2014,15.7,29864.41689,12.0,48.0,0.0,26.91828025,587.94
Van,Gas,2015,16.3,30595.90185,11.0,32.0,0.0,26.21490798,577.5
Van,Gas,2016,18.0,30609.19041,9.0,17.0,0.0,24.47666667,516.47
Van,Gas,2017,18.4,30190.16873,9.0,17.0,0.0,24.11434783,510.06
Van,Gas,2018,21.24243163294006,35087.70821571429,8.61111111111111,16.333333333333332,0.0,24.633820560357208,
Van,Gas,2019,21.561068107434156,35087.70821571429,8.222222222222221,15.666666666666666,0.0,24.312945771547675,
Van,Gas,2020,21.884484129045667,35087.70821571429,7.833333333333333,15.0,0.0,23.99207098273814,
Van,Gas,2021,22.21275139098135,35087.70821571429,7.444444444444445,14.333333333333334,0.0,23.67119619392861,
Van,Gas,2022,22.54594266184607,35087.70821571429,7.055555555555555,13.666666666666668,0.0,23.350321405119075,
Van,Gas,2023,22.88413180177376,35087.70821571429,6.666666666666666,13.0,0.0,23.029446616309542,
Van,Gas,2024,23.22739377880036,35087.70821571429,6.277777777777778,12.333333333333334,0.0,22.70857182750001,
Van,Gas,2025,23.575804685482364,35087.70821571429,5.888888888888889,11.666666666666668,0.0,22.387697038690476,
Van,Gas,2026,23.929441755764596,35087.70821571429,5.5,11.0,0.0,22.066822249880943,
Van,Gas,2027,24.288383382101063,35087.70821571429,5.111111111111111,10.333333333333334,0.0,21.74594746107141,
Van,Gas,2028,24.652709132832577,35087.70821571429,4.722222222222222,9.666666666666668,0.0,21.425072672261877,
Van,Gas,2029,25.022499769825064,35087.70821571429,4.333333333333333,9.0,0.0,21.104197883452343,
Van,Gas,2030,25.397837266372438,35087.70821571429,3.9444444444444446,8.333333333333334,0.0,20.783323094642924,
Van,Gas,2031,25.778804825368024,35087.70821571429,3.5555555555555554,7.666666666666668,0.0,20.46244830583339,
Van,Gas,2032,26.165486897748536,35087.70821571429,3.166666666666667,7.0,0.0,20.141573517023858,
Van,Gas,2033,26.557969201214764,35087.70821571429,2.7777777777777777,6.333333333333334,0.0,19.820698728214325,
Van,Gas,2034,26.956338739232983,35087.70821571429,2.3888888888888884,5.666666666666668,0.0,19.49982393940479,
Van,Gas,2035,27.360683820321473,35087.70821571429,2.0,5.0,0.0,19.17894915059526,
Van,Gas,2036,27.771094077626294,35087.70821571429,2.0,5.0,0.0,18.858074361785725,
Van,Gas,2037,28.187660488790687,35087.70821571429,2.0,5.0,0.0,18.537199572976192,
Van,Gas,2038,28.610475396122542,35087.70821571429,2.0,5.0,0.0,18.21632478416666,
Van,Gas,2039,29.03963252706438,35087.70821571429,2.0,5.0,0.0,17.895449995357126,
Van,Gas,2040,29.47522701497034,35087.70821571429,2.0,5.0,0.0,17.574575206547593,
Van,Gas,2041,29.91735542019489,35087.70821571429,2.0,5.0,0.0,17.25370041773806,
Van,Gas,2042,30.366115751497816,35087.70821571429,2.0,5.0,0.0,16.93282562892864,
Van,Gas,2043,30.821607487770283,35087.70821571429,2.0,5.0,0.0,16.611950840119107,
Van,Gas,2044,31.28393160008683,35087.70821571429,2.0,5.0,0.0,16.291076051309574,
Van,Gas,2045,31.75319057408813,35087.70821571429,2.0,5.0,0.0,15.97020126250004,
Van,Gas,2046,32.22948843269945,35087.70821571429,2.0,5.0,0.0,15.649326473690508,
Van,Gas,2047,32.71293075918994,35087.70821571429,2.0,5.0,0.0,15.328451684880974,
Van,Gas,2048,33.203624720577785,35087.70821571429,2.0,5.0,0.0,15.007576896071441,
Van,Gas,2049,33.701679091386445,35087.70821571429,2.0,5.0,0.0,14.686702107261908,
Van,Gas,2050,34.20720427775724,35087.70821571429,2.0,5.0,0.0,14.365827318452375,
Van,Hybrid,2018,0.0,38596.47903714286,0.07692307692307693,0.25,0.0,15.52374205500007,
Van,Hybrid,2019,0.0,38596.47903714286,0.15384615384615385,0.5,0.0,15.36168341833337,
Van,Hybrid,2020,0.0,38596.47903714286,0.23076923076923078,0.75,0.0,15.199624781666728,
Van,Hybrid,2021,0.0,38596.47903714286,0.3076923076923077,1.0,0.0,15.037566145000028,
Van,Hybrid,2022,0.0,38596.47903714286,0.38461538461538464,1.25,0.0,14.875507508333385,
Van,Hybrid,2023,0.0,38596.47903714286,0.46153846153846156,1.5,0.0,14.713448871666685,
Van,Hybrid,2024,0.0,38596.47903714286,0.5384615384615385,1.75,0.0,14.551390235000042,
Van,Hybrid,2025,0.0,38596.47903714286,0.6153846153846154,2.0,0.0,14.3893315983334,
Van,Hybrid,2026,0.0,38596.47903714286,0.6923076923076923,1.96,0.0,14.2272729616667,
Van,Hybrid,2027,0.0,38596.47903714286,0.7692307692307693,1.92,0.0,14.065214325000056,
Van,Hybrid,2028,0.0,38596.47903714286,0.8461538461538463,1.88,0.0,13.903155688333356,
Van,Hybrid,2029,0.0,38596.47903714286,0.9230769230769231,1.84,0.0,13.741097051666713,
Van,Hybrid,2030,0.0,38596.47903714286,1.0,1.8,0.0,13.57903841500007,
Van,Hybrid,2031,0.0,38596.47903714286,1.1,1.76,0.0,13.41697977833337,
Van,Hybrid,2032,0.0,38596.47903714286,1.2,1.72,0.0,13.254921141666728,
Van,Hybrid,2033,0.0,38596.47903714286,1.3,1.68,0.0,13.092862505000028,
Van,Hybrid,2034,0.0,38596.47903714286,1.4,1.6400000000000001,0.0,12.930803868333385,
Van,Hybrid,2035,0.0,38596.47903714286,1.5,1.6,0.0,12.768745231666685,
Van,Hybrid,2036,0.0,38596.47903714286,1.6,1.56,0.0,12.606686595000042,
Van,Hybrid,2037,0.0,38596.47903714286,1.7000000000000002,1.52,0.0,12.444627958333399,
Van,Hybrid,2038,0.0,38596.47903714286,1.8,1.48,0.0,12.2825693216667,
Van,Hybrid,2039,0.0,38596.47903714286,1.9,1.44,0.0,12.120510685000056,
Van,Hybrid,2040,0.0,38596.47903714286,2.0,1.4,0.0,11.958452048333356,
Van,Hybrid,2041,0.0,38596.47903714286,2.1,1.3599999999999999,0.0,11.796393411666713,
Van,Hybrid,2042,0.0,38596.47903714286,2.2,1.3199999999999998,0.0,11.63433477500007,
Van,Hybrid,2043,0.0,38596.47903714286,2.3,1.28,0.0,11.47227613833337,
Van,Hybrid,2044,0.0,38596.47903714286,2.4000000000000004,1.24,0.0,11.310217501666727,
Van,Hybrid,2045,0.0,38596.47903714286,2.5,1.2,0.0,11.148158865000028,
Van,Hybrid,2046,0.0,38596.47903714286,2.6,1.1600000000000001,0.0,10.986100228333385,
Van,Hybrid,2047,0.0,38596.47903714286,2.7,1.12,0.0,10.824041591666685,
Van,Hybrid,2048,0.0,38596.47903714286,2.8,1.08,0.0,10.661982955000042,
Van,Hybrid,2049,0.0,38596.47903714286,2.9000000000000004,1.04,0.0,10.499924318333399,
Van,Hybrid,2050,0.0,38596.47903714286,3.0,1.0,0.0,10.337865681666699,
Van,PEV,2017,32.0,53599.94056,1.0,1.0,0.0,17.185,106.0
Van,PEV,2018,33.79477759785919,53691.760798571435,1.0,1.1111111111111112,0.0,17.185,
Van,PEV,2019,34.30169926182707,53691.760798571435,1.0,1.2222222222222223,0.0,17.185,
Van,PEV,2020,34.81622475075447,53691.760798571435,1.0,1.3333333333333333,0.0,17.185,
Van,PEV,2021,35.33846812201578,53691.760798571435,1.0,1.4444444444444444,0.0,17.185,
Van,PEV,2022,35.86854514384602,53691.760798571435,1.0,1.5555555555555556,0.0,17.185,
Van,PEV,2023,36.406573321003705,53691.760798571435,1.0,1.6666666666666665,0.0,17.185,
Van,PEV,2024,36.95267192081875,53691.760798571435,1.0,1.7777777777777777,0.0,17.185,
Van,PEV,2025,37.50696199963103,53691.760798571435,1.0,1.8888888888888888,0.0,17.185,
Van,PEV,2026,38.069566429625496,53691.760798571435,1.0,2.0,0.0,17.185,
Van,PEV,2027,38.64060992606987,53691.760798571435,1.0,2.111111111111111,0.0,17.185,
Van,PEV,2028,39.220219074960916,53691.760798571435,1.0,2.2222222222222223,0.0,17.185,
Van,PEV,2029,39.80852236108532,53691.760798571435,1.0,2.333333333333333,0.0,17.185,
Van,PEV,2030,40.405650196501604,53691.760798571435,1.0,2.4444444444444446,0.0,17.185,
Van,PEV,2031,41.01173494944913,53691.760798571435,1.0,2.5555555555555554,0.0,17.185,
Van,PEV,2032,41.626910973690855,53691.760798571435,1.0,2.6666666666666665,0.0,17.185,
Van,PEV,2033,42.251314638296215,53691.760798571435,1.0,2.7777777777777777,0.0,17.185,
Van,PEV,2034,42.88508435787065,53691.760798571435,1.0,2.888888888888889,0.0,17.185,
Van,PEV,2035,43.528360623238704,53691.760798571435,1.0,3.0,0.0,17.185,
Van,PEV,2036,44.18128603258729,53691.760798571435,1.2666666666666666,2.933333333333333,0.0,17.185,
Van,PEV,2037,44.84400532307609,53691.760798571435,1.5333333333333332,2.8666666666666667,0.0,17.185,
Van,PEV,2038,45.51666540292223,53691.760798571435,1.8,2.8,0.0,17.185,
Van,PEV,2039,46.199415383966056,53691.760798571435,2.0666666666666664,2.7333333333333334,0.0,17.185,
Van,PEV,2040,46.892406614725545,53691.760798571435,2.333333333333333,2.6666666666666665,0.0,17.185,
Van,PEV,2041,47.595792713946416,53691.760798571435,2.6,2.6,0.0,17.185,
Van,PEV,2042,48.309729604655615,53691.760798571435,2.8666666666666667,2.533333333333333,0.0,17.185,
Van,PEV,2043,49.03437554872545,53691.760798571435,3.1333333333333333,2.466666666666667,0.0,17.185,
Van,PEV,2044,49.76989118195632,53691.760798571435,3.4,2.4,0.0,17.185,
Van,PEV,2045,50.516439549685664,53691.760798571435,3.6666666666666665,2.3333333333333335,0.0,17.185,
Van,PEV,2046,51.27418614293094,53691.760798571435,3.933333333333333,2.2666666666666666,0.0,17.185,
Van,PEV,2047,52.0432989350749,53691.760798571435,4.2,2.2,0.0,17.185,
Van,PEV,2048,52.82394841910102,53691.760798571435,4.466666666666667,2.1333333333333333,0.0,17.185,
Van,PEV,2049,53.61630764538753,53691.760798571435,4.733333333333333,2.0666666666666664,0.0,17.185,
Van,PEV,2050,54.42055226006834,53691.760798571435,5.0,2.0,0.0,17.185,
Van-AV,BEV,2010,100.0,800000.0,1.0,1.0,125.0,16.0,
Van-AV,BEV,2011,101.49999999999999,800000.0,1.0,1.0,126.87499999999999,16.0,
Van-AV,BEV,2012,103.02249999999998,800000.0,1.0,1.0,128.77812499999996,16.0,
Van-AV,BEV,2013,104.56783749999997,800000.0,1.0,1.0,130.70979687499994,16.0,
Van-AV,BEV,2014,106.13635506249996,800000.0,1.0,1.0,132.67044382812495,16.0,
Van-AV,BEV,2015,107.72840038843745,800000.0,1.0,1.0,134.6605004855468,16.0,
Van-AV,BEV,2016,109.34432639426399,800000.0,1.0,1.0,136.68040799283,16.0,
Van-AV,BEV,2017,110.98449129017796,800000.0,1.0,1.0,138.73061411272244,16.0,
Van-AV,BEV,2018,112.64925865953062,800000.0,1.0,1.0,140.81157332441327,16.0,
Van-AV,BEV,2019,114.33899753942356,800000.0,1.0,1.0,142.92374692427944,16.0,
Van-AV,BEV,2020,116.0540825025149,800000.0,1.0,1.0,145.06760312814362,16.0,
Van-AV,BEV,2021,117.79489374005261,800000.0,1.0,1.0,147.24361717506576,16.0,
Van-AV,BEV,2022,119.56181714615339,800000.0,1.0,1.0,149.45227143269173,16.0,
Van-AV,BEV,2023,121.35524440334568,800000.0,1.0,1.0,151.6940555041821,16.0,
Van-AV,BEV,2024,123.17557306939584,800000.0,1.0,1.0,153.9694663367448,16.0,
Van-AV,BEV,2025,125.02320666543679,800000.0,1.0,1.0,156.27900833179598,16.0,
Van-AV,BEV,2026,126.89855476541831,800000.0,1.0,1.0,158.6231934567729,16.0,
Van-AV,BEV,2027,128.80203308689957,800000.0,1.0,1.0,161.00254135862446,16.0,
Van-AV,BEV,2028,130.73406358320307,800000.0,1.0,1.0,163.41757947900382,16.0,
Van-AV,BEV,2029,132.6950745369511,800000.0,1.0,1.0,165.86884317118884,16.0,
Van-AV,BEV,2030,134.68550065500534,800000.0,1.0,1.0,168.3568758187567,16.0,
Van-AV,BEV,2031,136.70578316483042,800000.0,1.2,1.35,170.88222895603803,16.0,
Van-AV,BEV,2032,138.75636991230286,800000.0,1.4,1.7,173.44546239037857,16.0,
Van-AV,BEV,2033,140.83771546098737,800000.0,1.6,2.05,176.04714432623422,16.0,
Van-AV,BEV,2034,142.9502811929022,800000.0,1.8,2.4,178.68785149112773,16.0,
Van-AV,BEV,2035,145.0945354107957,800000.0,2.0,2.75,181.36816926349462,16.0,
Van-AV,BEV,2036,147.27095344195763,800000.0,2.2,3.0999999999999996,184.08869180244702,16.0,
Van-AV,BEV,2037,149.48001774358696,800000.0,2.4000000000000004,3.4499999999999997,186.85002217948372,16.0,
Van-AV,BEV,2038,151.72221800974074,800000.0,2.6,3.8,189.65277251217594,16.0,
Van-AV,BEV,2039,153.99805127988685,800000.0,2.8,4.15,192.49756409985858,16.0,
Van-AV,BEV,2040,156.30802204908514,800000.0,3.0,4.5,195.38502756135642,16.0,
Van-AV,BEV,2041,158.6526423798214,800000.0,3.2,4.85,198.31580297477674,16.0,
Van-AV,BEV,2042,161.0324320155187,800000.0,3.4000000000000004,5.199999999999999,201.29054001939838,16.0,
Van-AV,BEV,2043,163.44791849575148,800000.0,3.6,5.55,204.30989811968936,16.0,
Van-AV,BEV,2044,165.89963727318772,800000.0,3.8000000000000003,5.8999999999999995,207.37454659148466,16.0,
Van-AV,BEV,2045,168.38813183228552,800000.0,4.0,6.25,210.48516479035692,16.0,
Van-AV,BEV,2046,170.9139538097698,800000.0,4.2,6.6,213.64244226221223,16.0,
Van-AV,BEV,2047,173.47766311691632,800000.0,4.4,6.949999999999999,216.8470788961454,16.0,
Van-AV,BEV,2048,176.07982806367005,800000.0,4.6,7.3,220.09978507958758,16.0,
Van-AV,BEV,2049,178.7210254846251,800000.0,4.800000000000001,7.6499999999999995,223.40128185578138,16.0,
Van-AV,BEV,2050,181.40184086689445,800000.0,5.0,8.0,226.75230108361808,16.0,
Van-AV,PEV,2010,30.0,800000.0,1.0,1.0,0.0,17.0,
Van-AV,PEV,2011,30.449999999999996,800000.0,1.0,1.0,0.0,17.0,
Van-AV,PEV,2012,30.90674999999999,800000.0,1.0,1.0,0.0,17.0,
Van-AV,PEV,2013,31.370351249999988,800000.0,1.0,1.0,0.0,17.0,
Van-AV,PEV,2014,31.84090651874999,800000.0,1.0,1.0,0.0,17.0,
Van-AV,PEV,2015,32.31852011653123,800000.0,1.0,1.0,0.0,17.0,
Van-AV,PEV,2016,32.8032979182792,800000.0,1.0,1.0,0.0,17.0,
Van-AV,PEV,2017,33.29534738705339,800000.0,1.0,1.0,0.0,17.0,
Van-AV,PEV,2018,33.79477759785919,800000.0,1.0,1.0,0.0,17.0,
Van-AV,PEV,2019,34.30169926182707,800000.0,1.0,1.0,0.0,17.0,
Van-AV,PEV,2020,34.81622475075447,800000.0,1.0,1.0,0.0,17.0,
Van-AV,PEV,2021,35.33846812201578,800000.0,1.0,1.0,0.0,17.0,
Van-AV,PEV,2022,35.86854514384602,800000.0,1.0,1.0,0.0,17.0,
Van-AV,PEV,2023,36.406573321003705,800000.0,1.0,1.0,0.0,17.0,
Van-AV,PEV,2024,36.95267192081875,800000.0,1.0,1.0,0.0,17.0,
Van-AV,PEV,2025,37.50696199963103,800000.0,1.0,1.0,0.0,17.0,
Van-AV,PEV,2026,38.069566429625496,800000.0,1.0,1.0,0.0,17.0,
Van-AV,PEV,2027,38.64060992606987,800000.0,1.0,1.0,0.0,17.0,
Van-AV,PEV,2028,39.220219074960916,800000.0,1.0,1.0,0.0,17.0,
Van-AV,PEV,2029,39.80852236108532,800000.0,1.0,1.0,0.0,17.0,
Van-AV,PEV,2030,40.405650196501604,800000.0,1.0,1.0,0.0,17.0,
Van-AV,PEV,2031,41.01173494944913,800000.0,1.1,1.15,0.0,17.0,
Van-AV,PEV,2032,41.626910973690855,800000.0,1.2,1.3,0.0,17.0,
Van-AV,PEV,2033,42.251314638296215,800000.0,1.3,1.45,0.0,17.0,
Van-AV,PEV,2034,42.88508435787065,800000.0,1.4,1.6,0.0,17.0,
Van-AV,PEV,2035,43.528360623238704,800000.0,1.5,1.75,0.0,17.0,
Van-AV,PEV,2036,44.18128603258729,800000.0,1.6,1.9,0.0,17.0,
Van-AV,PEV,2037,44.84400532307609,800000.0,1.7000000000000002,2.05,0.0,17.0,
Van-AV,PEV,2038,45.51666540292223,800000.0,1.8,2.2,0.0,17.0,
Van-AV,PEV,2039,46.199415383966056,800000.0,1.9,2.3499999999999996,0.0,17.0,
Van-AV,PEV,2040,46.892406614725545,800000.0,2.0,2.5,0.0,17.0,
Van-AV,PEV,2041,47.595792713946416,800000.0,2.1,2.65,0.0,17.0,
Van-AV,PEV,2042,48.309729604655615,800000.0,2.2,2.8,0.0,17.0,
Van-AV,PEV,2043,49.03437554872545,800000.0,2.3,2.95,0.0,17.0,
Van-AV,PEV,2044,49.76989118195632,800000.0,2.4000000000000004,3.1,0.0,17.0,
Van-AV,PEV,2045,50.516439549685664,800000.0,2.5,3.25,0.0,17.0,
Van-AV,PEV,2046,51.27418614293094,800000.0,2.6,3.4,0.0,17.0,
Van-AV,PEV,2047,52.0432989350749,800000.0,2.7,3.55,0.0,17.0,
Van-AV,PEV,2048,52.82394841910102,800000.0,2.8,3.6999999999999997,0.0,17.0,
Van-AV,PEV,2049,53.61630764538753,800000.0,2.9000000000000004,3.85,0.0,17.0,
Van-AV,PEV,2050,54.42055226006834,800000.0,3.0,4.0,0.0,17.0,
