Purpose,OutboundPeriod,ReturnPeriod,Percent
7,39,6,0
7,39,7,0
7,39,8,0
7,39,9,0
7,39,10,0
7,39,11,0
7,39,12,0
7,39,13,0
7,39,14,0
7,39,15,0
7,39,16,0
7,39,17,0
7,39,18,0
7,39,19,0
7,39,20,0
7,39,21,0
7,39,22,0
7,39,23,0
7,39,24,0
7,39,25,0
7,39,26,0
7,39,27,0
7,39,28,0
7,39,29,0
7,39,30,0
7,39,31,0
7,39,32,0
7,39,33,0
7,39,34,0
7,39,35,0
7,39,36,0
7,39,37,0
7,39,38,0
7,39,39,0.00005
7,39,40,0
7,40,1,0
7,40,2,0
7,40,3,0
7,40,4,0
7,40,5,0
7,40,6,0
7,40,7,0
7,40,8,0
7,40,9,0
7,40,10,0
7,40,11,0
7,40,12,0
7,40,13,0
7,40,14,0
7,40,15,0
7,40,16,0
7,40,17,0
7,40,18,0
7,40,19,0
7,40,20,0
7,40,21,0
7,40,22,0
7,40,23,0
7,40,24,0
7,40,25,0
7,40,26,0
7,40,27,0
7,40,28,0
7,40,29,0
7,40,30,0
7,40,31,0
7,40,32,0
7,40,33,0
7,40,34,0
7,40,35,0
7,40,36,0
7,40,37,0
7,40,38,0
7,40,39,0
7,40,40,0.0054
8,1,1,0
8,1,2,0
8,1,3,0
8,1,4,0.00007
8,1,5,0
8,1,6,0
8,1,7,0
8,1,8,0
8,1,9,0
8,1,10,0
8,1,11,0
8,1,12,0
8,1,13,0
8,1,14,0
8,1,15,0
8,1,16,0
8,1,17,0
8,1,18,0
8,1,19,0
8,1,20,0
8,1,21,0
8,1,22,0
8,1,23,0
8,1,24,0
8,1,25,0
8,1,26,0
8,1,27,0
8,1,28,0
8,1,29,0
8,1,30,0
8,1,31,0
8,1,32,0
8,1,33,0
8,1,34,0
8,1,35,0
8,1,36,0
8,1,37,0
8,1,38,0
8,1,39,0
8,1,40,0
8,2,1,0
8,2,2,0
8,2,3,0
8,2,4,0
8,2,5,0
8,2,6,0
8,2,7,0
8,2,8,0
8,2,9,0
8,2,10,0
8,2,11,0
8,2,12,0
8,2,13,0.00023
8,2,14,0
8,2,15,0
8,2,16,0
8,2,17,0
8,2,18,0
8,2,19,0
8,2,20,0
8,2,21,0.00008
8,2,22,0
8,2,23,0
8,2,24,0
8,2,25,0
8,2,26,0
8,2,27,0
8,2,28,0
8,2,29,0
8,2,30,0
8,2,31,0.00023
8,2,32,0
8,2,33,0
8,2,34,0
8,2,35,0
8,2,36,0
8,2,37,0
8,2,38,0
8,2,39,0
8,2,40,0
8,3,1,0
8,3,2,0
8,3,3,0
8,3,4,0
8,3,5,0
8,3,6,0
8,3,7,0
8,3,8,0
8,3,9,0
8,3,10,0
8,3,11,0
8,3,12,0
8,3,13,0
8,3,14,0
8,3,15,0
8,3,16,0
8,3,17,0
8,3,18,0
8,3,19,0
8,3,20,0
8,3,21,0
8,3,22,0
8,3,23,0
8,3,24,0
8,3,25,0
8,3,26,0
8,3,27,0
8,3,28,0
8,3,29,0
8,3,30,0
8,3,31,0
8,3,32,0
8,3,33,0
8,3,34,0
8,3,35,0
8,3,36,0
8,3,37,0
8,3,38,0
8,3,39,0
8,3,40,0
8,4,1,0
8,4,2,0
8,4,3,0
8,4,4,0
8,4,5,0.00022
8,4,6,0
8,4,7,0
8,4,8,0.00022
8,4,9,0
8,4,10,0
8,4,11,0
8,4,12,0
8,4,13,0
8,4,14,0
8,4,15,0
8,4,16,0
8,4,17,0
8,4,18,0
8,4,19,0
8,4,20,0
8,4,21,0
8,4,22,0
8,4,23,0
8,4,24,0
8,4,25,0
8,4,26,0
8,4,27,0
8,4,28,0
8,4,29,0
8,4,30,0
8,4,31,0
8,4,32,0
8,4,33,0
8,4,34,0
8,4,35,0
8,4,36,0
8,4,37,0
8,4,38,0
8,4,39,0
8,4,40,0
8,5,1,0
8,5,2,0
8,5,3,0
8,5,4,0
8,5,5,0
8,5,6,0
8,5,7,0.00012
8,5,8,0.00037
8,5,9,0
8,5,10,0.00012
8,5,11,0
8,5,12,0
8,5,13,0
8,5,14,0
8,5,15,0
8,5,16,0
8,5,17,0
8,5,18,0.00007
8,5,19,0
8,5,20,0
8,5,21,0
8,5,22,0
8,5,23,0
8,5,24,0
8,5,25,0
8,5,26,0
8,5,27,0.00023
8,5,28,0
8,5,29,0
8,5,30,0
8,5,31,0
8,5,32,0
8,5,33,0
8,5,34,0
8,5,35,0
8,5,36,0
8,5,37,0
8,5,38,0
8,5,39,0
8,5,40,0
8,6,1,0
8,6,2,0
8,6,3,0
8,6,4,0
8,6,5,0
8,6,6,0
8,6,7,0.00028
8,6,8,0.00023
8,6,9,0.00012
8,6,10,0
8,6,11,0
8,6,12,0
8,6,13,0
8,6,14,0
8,6,15,0
8,6,16,0.0016
8,6,17,0
8,6,18,0
8,6,19,0
8,6,20,0
8,6,21,0
8,6,22,0
8,6,23,0
8,6,24,0
8,6,25,0
8,6,26,0
8,6,27,0
8,6,28,0
8,6,29,0.00028
8,6,30,0.00028
8,6,31,0
8,6,32,0
8,6,33,0
8,6,34,0
8,6,35,0
8,6,36,0
8,6,37,0
8,6,38,0
8,6,39,0
8,6,40,0
8,7,1,0
8,7,2,0
8,7,3,0
8,7,4,0
8,7,5,0
8,7,6,0
8,7,7,0
8,7,8,0.00215
8,7,9,0.00037
8,7,10,0
8,7,11,0
8,7,12,0.00034
8,7,13,0
8,7,14,0
8,7,15,0
8,7,16,0
8,7,17,0
8,7,18,0.00022
8,7,19,0
8,7,20,0.00031
8,7,21,0.00028
8,7,22,0
8,7,23,0
8,7,24,0
8,7,25,0
8,7,26,0
8,7,27,0
8,7,28,0
8,7,29,0
8,7,30,0
8,7,31,0
8,7,32,0
8,7,33,0
8,7,34,0
8,7,35,0
8,7,36,0
8,7,37,0
8,7,38,0
8,7,39,0
8,7,40,0
8,8,1,0
8,8,2,0
8,8,3,0
8,8,4,0
8,8,5,0
8,8,6,0
8,8,7,0
8,8,8,0.00547
8,8,9,0
8,8,10,0.00028
8,8,11,0
8,8,12,0.00012
8,8,13,0
8,8,14,0.00162
8,8,15,0.00007
8,8,16,0
8,8,17,0
8,8,18,0
8,8,19,0
8,8,20,0
8,8,21,0.00404
8,8,22,0
8,8,23,0
8,8,24,0
8,8,25,0
8,8,26,0
8,8,27,0
8,8,28,0
8,8,29,0
8,8,30,0
8,8,31,0
8,8,32,0
8,8,33,0
8,8,34,0
8,8,35,0
8,8,36,0
8,8,37,0
8,8,38,0
8,8,39,0
8,8,40,0
8,9,1,0
8,9,2,0
8,9,3,0
8,9,4,0
8,9,5,0
8,9,6,0
8,9,7,0
8,9,8,0
8,9,9,0
8,9,10,0.00017
8,9,11,0.00466
8,9,12,0.00168
8,9,13,0
8,9,14,0
8,9,15,0.00051
8,9,16,0
8,9,17,0.00022
8,9,18,0.00856
8,9,19,0.00032
8,9,20,0.00904
8,9,21,0
8,9,22,0
8,9,23,0.00101
8,9,24,0
8,9,25,0
8,9,26,0
8,9,27,0
8,9,28,0
8,9,29,0
8,9,30,0
8,9,31,0
8,9,32,0
8,9,33,0
8,9,34,0.00007
8,9,35,0
8,9,36,0
8,9,37,0
8,9,38,0
8,9,39,0
8,9,40,0
8,10,1,0
8,10,2,0
8,10,3,0
8,10,4,0
8,10,5,0
8,10,6,0
8,10,7,0
8,10,8,0
8,10,9,0
8,10,10,0
8,10,11,0
8,10,12,0.00306
8,10,13,0
8,10,14,0.00912
8,10,15,0.00324
8,10,16,0.00028
8,10,17,0
8,10,18,0.00475
8,10,19,0.00008
8,10,20,0.00034
8,10,21,0.00123
8,10,22,0
8,10,23,0.01095
8,10,24,0
8,10,25,0
8,10,26,0
8,10,27,0
8,10,28,0
8,10,29,0
8,10,30,0
8,10,31,0
8,10,32,0
8,10,33,0
8,10,34,0
8,10,35,0.00015
8,10,36,0
8,10,37,0
8,10,38,0
8,10,39,0
8,10,40,0
8,11,1,0
8,11,2,0
8,11,3,0
8,11,4,0
8,11,5,0
8,11,6,0
8,11,7,0
8,11,8,0
8,11,9,0
8,11,10,0
8,11,11,0.00031
8,11,12,0.00037
8,11,13,0.00056
8,11,14,0.0001
8,11,15,0.00622
8,11,16,0.00011
8,11,17,0.00037
8,11,18,0.001
8,11,19,0.00046
8,11,20,0
8,11,21,0
8,11,22,0.00022
8,11,23,0
8,11,24,0
8,11,25,0
8,11,26,0.00014
8,11,27,0
8,11,28,0.00021
8,11,29,0
8,11,30,0
8,11,31,0
8,11,32,0
8,11,33,0
8,11,34,0.00024
8,11,35,0.00562
8,11,36,0
8,11,37,0
8,11,38,0
8,11,39,0
8,11,40,0
8,12,1,0
8,12,2,0
8,12,3,0
8,12,4,0
8,12,5,0
8,12,6,0
8,12,7,0
8,12,8,0
8,12,9,0
8,12,10,0
8,12,11,0
8,12,12,0
8,12,13,0.00018
8,12,14,0.00074
8,12,15,0.00037
8,12,16,0.01246
8,12,17,0.00136
8,12,18,0
8,12,19,0.00083
8,12,20,0
8,12,21,0
8,12,22,0.00067
8,12,23,0
8,12,24,0
8,12,25,0.00022
8,12,26,0
8,12,27,0.00019
8,12,28,0
8,12,29,0
8,12,30,0
8,12,31,0
8,12,32,0
8,12,33,0
8,12,34,0
8,12,35,0
8,12,36,0
8,12,37,0
8,12,38,0
8,12,39,0
8,12,40,0
8,13,1,0
8,13,2,0
8,13,3,0
8,13,4,0
8,13,5,0
8,13,6,0
8,13,7,0
8,13,8,0
8,13,9,0
8,13,10,0
8,13,11,0
8,13,12,0
8,13,13,0
8,13,14,0
8,13,15,0.00154
8,13,16,0.00071
8,13,17,0.00028
8,13,18,0.05214
8,13,19,0
8,13,20,0.00185
8,13,21,0.00078
8,13,22,0.0002
8,13,23,0.00096
8,13,24,0
8,13,25,0
8,13,26,0.00056
8,13,27,0
8,13,28,0
8,13,29,0
8,13,30,0.00024
8,13,31,0
8,13,32,0
8,13,33,0
8,13,34,0
8,13,35,0
8,13,36,0
8,13,37,0.00028
8,13,38,0
8,13,39,0
8,13,40,0
8,14,1,0
8,14,2,0
8,14,3,0
8,14,4,0
8,14,5,0
8,14,6,0
8,14,7,0
8,14,8,0
8,14,9,0
8,14,10,0
8,14,11,0
8,14,12,0
8,14,13,0
8,14,14,0.00009
8,14,15,0
8,14,16,0.00631
8,14,17,0.00235
8,14,18,0.01017
8,14,19,0.00195
8,14,20,0.00655
8,14,21,0.0005
8,14,22,0.00035
8,14,23,0.00022
8,14,24,0.00144
8,14,25,0
8,14,26,0
8,14,27,0.00035
8,14,28,0
8,14,29,0
8,14,30,0
8,14,31,0
8,14,32,0
8,14,33,0
8,14,34,0
8,14,35,0
8,14,36,0
8,14,37,0
8,14,38,0
8,14,39,0
8,14,40,0
8,15,1,0
8,15,2,0
8,15,3,0
8,15,4,0
8,15,5,0
8,15,6,0
8,15,7,0
8,15,8,0
8,15,9,0
8,15,10,0
8,15,11,0
8,15,12,0
8,15,13,0
8,15,14,0
8,15,15,0.00156
8,15,16,0.00155
8,15,17,0.00176
8,15,18,0.00482
8,15,19,0.00028
8,15,20,0.00045
8,15,21,0
8,15,22,0.00128
8,15,23,0
8,15,24,0
8,15,25,0.00202
8,15,26,0
8,15,27,0
8,15,28,0.00022
8,15,29,0
8,15,30,0
8,15,31,0
8,15,32,0
8,15,33,0
8,15,34,0
8,15,35,0
8,15,36,0
8,15,37,0
8,15,38,0
8,15,39,0
8,15,40,0
8,16,1,0
8,16,2,0
8,16,3,0
8,16,4,0
8,16,5,0
8,16,6,0
8,16,7,0
8,16,8,0
8,16,9,0
8,16,10,0
8,16,11,0
8,16,12,0
8,16,13,0
8,16,14,0
8,16,15,0
8,16,16,0
8,16,17,0.00008
8,16,18,0.00107
8,16,19,0
8,16,20,0.00142
8,16,21,0.00043
8,16,22,0
8,16,23,0
8,16,24,0.00334
8,16,25,0.00057
8,16,26,0
8,16,27,0
8,16,28,0.00007
8,16,29,0
8,16,30,0
8,16,31,0.02201
8,16,32,0
8,16,33,0
8,16,34,0
8,16,35,0
8,16,36,0.00008
8,16,37,0.00038
8,16,38,0
8,16,39,0
8,16,40,0
8,17,1,0
8,17,2,0
8,17,3,0
8,17,4,0
8,17,5,0
8,17,6,0
8,17,7,0
8,17,8,0
8,17,9,0
8,17,10,0
8,17,11,0
8,17,12,0
8,17,13,0
8,17,14,0
8,17,15,0
8,17,16,0
8,17,17,0
8,17,18,0.00085
8,17,19,0.00105
8,17,20,0.00078
8,17,21,0.00175
8,17,22,0.00714
8,17,23,0.00327
8,17,24,0
8,17,25,0.00022
8,17,26,0.00009
8,17,27,0
8,17,28,0.00045
8,17,29,0
8,17,30,0
8,17,31,0.00028
8,17,32,0
8,17,33,0
8,17,34,0
8,17,35,0
8,17,36,0.00107
8,17,37,0
8,17,38,0
8,17,39,0
8,17,40,0
8,18,1,0
8,18,2,0
8,18,3,0
8,18,4,0
8,18,5,0
8,18,6,0
8,18,7,0
8,18,8,0
8,18,9,0
8,18,10,0
8,18,11,0
8,18,12,0
8,18,13,0
8,18,14,0
8,18,15,0
8,18,16,0
8,18,17,0
8,18,18,0
8,18,19,0.00028
8,18,20,0
8,18,21,0.00056
8,18,22,0.0049
8,18,23,0.00022
8,18,24,0.00022
8,18,25,0
8,18,26,0.00065
8,18,27,0
8,18,28,0.02201
8,18,29,0.00007
8,18,30,0.00007
8,18,31,0
8,18,32,0
8,18,33,0.00028
8,18,34,0
8,18,35,0
8,18,36,0
8,18,37,0
8,18,38,0
8,18,39,0
8,18,40,0
8,19,1,0
8,19,2,0
8,19,3,0
8,19,4,0
8,19,5,0
8,19,6,0
8,19,7,0
8,19,8,0
8,19,9,0
8,19,10,0
8,19,11,0
8,19,12,0
8,19,13,0
8,19,14,0
8,19,15,0
8,19,16,0
8,19,17,0
8,19,18,0
8,19,19,0.00008
8,19,20,0.00361
8,19,21,0.00605
8,19,22,0.0019
8,19,23,0.023
8,19,24,0.00045
8,19,25,0.00489
8,19,26,0.00203
8,19,27,0
8,19,28,0.00022
8,19,29,0
8,19,30,0
8,19,31,0.00039
8,19,32,0
8,19,33,0.00028
8,19,34,0
8,19,35,0
8,19,36,0
8,19,37,0.00452
8,19,38,0.02261
8,19,39,0
8,19,40,0
8,20,1,0
8,20,2,0
8,20,3,0
8,20,4,0
8,20,5,0
8,20,6,0
8,20,7,0
8,20,8,0
8,20,9,0
8,20,10,0
8,20,11,0
8,20,12,0
8,20,13,0
8,20,14,0
8,20,15,0
8,20,16,0
8,20,17,0
8,20,18,0
8,20,19,0
8,20,20,0
8,20,21,0.00031
8,20,22,0.00386
8,20,23,0.0043
8,20,24,0.00203
8,20,25,0.00192
8,20,26,0
8,20,27,0.00038
8,20,28,0
8,20,29,0
8,20,30,0.00022
8,20,31,0
8,20,32,0
8,20,33,0
8,20,34,0.00014
8,20,35,0
8,20,36,0
8,20,37,0
8,20,38,0
8,20,39,0
8,20,40,0
8,21,1,0
8,21,2,0
8,21,3,0
8,21,4,0
8,21,5,0
8,21,6,0
8,21,7,0
8,21,8,0
8,21,9,0
8,21,10,0
8,21,11,0
8,21,12,0
8,21,13,0
8,21,14,0
8,21,15,0
8,21,16,0
8,21,17,0
8,21,18,0
8,21,19,0
8,21,20,0
8,21,21,0
8,21,22,0.00016
8,21,23,0.00518
8,21,24,0.00007
8,21,25,0.00815
8,21,26,0.00125
8,21,27,0.00064
8,21,28,0.00028
8,21,29,0
8,21,30,0
8,21,31,0
8,21,32,0
8,21,33,0
8,21,34,0
8,21,35,0.00015
8,21,36,0
8,21,37,0.00017
8,21,38,0
8,21,39,0
8,21,40,0
8,22,1,0
8,22,2,0
8,22,3,0
8,22,4,0
8,22,5,0
8,22,6,0
8,22,7,0
8,22,8,0
8,22,9,0
8,22,10,0
8,22,11,0
8,22,12,0
8,22,13,0
8,22,14,0
8,22,15,0
8,22,16,0
8,22,17,0
8,22,18,0
8,22,19,0
8,22,20,0
8,22,21,0
8,22,22,0.00133
8,22,23,0.00664
8,22,24,0.00212
8,22,25,0
8,22,26,0.00029
8,22,27,0.05241
8,22,28,0.00011
8,22,29,0.00023
8,22,30,0.00015
8,22,31,0.00077
8,22,32,0.00008
8,22,33,0
8,22,34,0.00088
8,22,35,0
8,22,36,0.00045
8,22,37,0
8,22,38,0.00031
8,22,39,0
8,22,40,0
8,23,1,0
8,23,2,0
8,23,3,0
8,23,4,0
8,23,5,0
8,23,6,0
8,23,7,0
8,23,8,0
8,23,9,0
8,23,10,0
8,23,11,0
8,23,12,0
8,23,13,0
8,23,14,0
8,23,15,0
8,23,16,0
8,23,17,0
8,23,18,0
8,23,19,0
8,23,20,0
8,23,21,0
8,23,22,0
8,23,23,0
8,23,24,0.0031
8,23,25,0.00028
8,23,26,0.00464
8,23,27,0.00094
8,23,28,0.00048
8,23,29,0.00086
8,23,30,0.00022
8,23,31,0.00074
8,23,32,0.00031
8,23,33,0.00028
8,23,34,0.0031
8,23,35,0.00751
8,23,36,0.00028
8,23,37,0.00358
8,23,38,0
8,23,39,0
8,23,40,0
8,24,1,0
8,24,2,0
8,24,3,0
8,24,4,0
8,24,5,0
8,24,6,0
8,24,7,0
8,24,8,0
8,24,9,0
8,24,10,0
8,24,11,0
8,24,12,0
8,24,13,0
8,24,14,0
8,24,15,0
8,24,16,0
8,24,17,0
8,24,18,0
8,24,19,0
8,24,20,0
8,24,21,0
8,24,22,0
8,24,23,0
8,24,24,0
8,24,25,0.00418
8,24,26,0
8,24,27,0.00067
8,24,28,0.0032
8,24,29,0.00042
8,24,30,0.00022
8,24,31,0.00128
8,24,32,0.00367
8,24,33,0.00059
8,24,34,0.00007
8,24,35,0.00112
8,24,36,0.00015
8,24,37,0.00094
8,24,38,0
8,24,39,0
8,24,40,0
8,25,1,0
8,25,2,0
8,25,3,0
8,25,4,0
8,25,5,0
8,25,6,0
8,25,7,0
8,25,8,0
8,25,9,0
8,25,10,0
8,25,11,0
8,25,12,0
8,25,13,0
8,25,14,0
8,25,15,0
8,25,16,0
8,25,17,0
8,25,18,0
8,25,19,0
8,25,20,0
8,25,21,0
8,25,22,0
8,25,23,0
8,25,24,0
8,25,25,0
8,25,26,0.00033
8,25,27,0.0009
8,25,28,0.00277
8,25,29,0.00203
8,25,30,0.00034
8,25,31,0.00984
8,25,32,0.00552
8,25,33,0.00063
8,25,34,0.0023
8,25,35,0.00059
8,25,36,0.00173
8,25,37,0.00266
8,25,38,0
8,25,39,0
8,25,40,0
8,26,1,0
8,26,2,0
8,26,3,0
8,26,4,0
8,26,5,0
8,26,6,0
8,26,7,0
8,26,8,0
8,26,9,0
8,26,10,0
8,26,11,0
8,26,12,0
8,26,13,0
8,26,14,0
8,26,15,0
8,26,16,0
8,26,17,0
8,26,18,0
8,26,19,0
8,26,20,0
8,26,21,0
8,26,22,0
8,26,23,0
8,26,24,0
8,26,25,0
8,26,26,0
8,26,27,0.00045
8,26,28,0.01085
8,26,29,0.02742
8,26,30,0.00071
8,26,31,0.00395
8,26,32,0.00045
8,26,33,0.00261
8,26,34,0.00483
8,26,35,0.00564
8,26,36,0.0026
8,26,37,0.00075
8,26,38,0.00064
8,26,39,0.00859
8,26,40,0
8,27,1,0
8,27,2,0
8,27,3,0
8,27,4,0
8,27,5,0
8,27,6,0
8,27,7,0
8,27,8,0
8,27,9,0
8,27,10,0
8,27,11,0
8,27,12,0
8,27,13,0
8,27,14,0
8,27,15,0
8,27,16,0
8,27,17,0
8,27,18,0
8,27,19,0
8,27,20,0
8,27,21,0
8,27,22,0
8,27,23,0
8,27,24,0
8,27,25,0
8,27,26,0
8,27,27,0.00046
8,27,28,0.01739
8,27,29,0
8,27,30,0.00262
8,27,31,0.00073
8,27,32,0.00522
8,27,33,0.00842
8,27,34,0.0063
8,27,35,0.01138
8,27,36,0.00667
8,27,37,0.00147
8,27,38,0.00044
8,27,39,0.00076
8,27,40,0.00153
8,28,1,0
8,28,2,0
8,28,3,0
8,28,4,0
8,28,5,0
8,28,6,0
8,28,7,0
8,28,8,0
8,28,9,0
8,28,10,0
8,28,11,0
8,28,12,0
8,28,13,0
8,28,14,0
8,28,15,0
8,28,16,0
8,28,17,0
8,28,18,0
8,28,19,0
8,28,20,0
8,28,21,0
8,28,22,0
8,28,23,0
8,28,24,0
8,28,25,0
8,28,26,0
8,28,27,0
8,28,28,0.00607
8,28,29,0
8,28,30,0.00344
8,28,31,0.00036
8,28,32,0.03856
8,28,33,0.01353
8,28,34,0.02603
8,28,35,0.00324
8,28,36,0.00084
8,28,37,0.01698
8,28,38,0.00031
8,28,39,0.00023
8,28,40,0.00324
8,29,1,0
8,29,2,0
8,29,3,0
8,29,4,0
8,29,5,0
8,29,6,0
8,29,7,0
8,29,8,0
8,29,9,0
8,29,10,0
8,29,11,0
8,29,12,0
8,29,13,0
8,29,14,0
8,29,15,0
8,29,16,0
8,29,17,0
8,29,18,0
8,29,19,0
8,29,20,0
8,29,21,0
8,29,22,0
8,29,23,0
8,29,24,0
8,29,25,0
8,29,26,0
8,29,27,0
8,29,28,0
8,29,29,0
8,29,30,0.00387
8,29,31,0.0102
8,29,32,0.01441
8,29,33,0.00434
8,29,34,0.02095
8,29,35,0.00681
8,29,36,0.01604
8,29,37,0.00354
8,29,38,0.00035
8,29,39,0.00143
8,29,40,0.00233
8,30,1,0
8,30,2,0
8,30,3,0
8,30,4,0
8,30,5,0
8,30,6,0
8,30,7,0
8,30,8,0
8,30,9,0
8,30,10,0
8,30,11,0
8,30,12,0
8,30,13,0
8,30,14,0
8,30,15,0
8,30,16,0
8,30,17,0
8,30,18,0
8,30,19,0
8,30,20,0
8,30,21,0
8,30,22,0
8,30,23,0
8,30,24,0
8,30,25,0
8,30,26,0
8,30,27,0
8,30,28,0
8,30,29,0
8,30,30,0
8,30,31,0.00022
8,30,32,0.00051
8,30,33,0.01117
8,30,34,0.00133
8,30,35,0.00056
8,30,36,0.00767
8,30,37,0.00779
8,30,38,0.00271
8,30,39,0.00579
8,30,40,0.00442
8,31,1,0
8,31,2,0
8,31,3,0
8,31,4,0
8,31,5,0
8,31,6,0
8,31,7,0
8,31,8,0
8,31,9,0
8,31,10,0
8,31,11,0
8,31,12,0
8,31,13,0
8,31,14,0
8,31,15,0
8,31,16,0
8,31,17,0
8,31,18,0
8,31,19,0
8,31,20,0
8,31,21,0
8,31,22,0
8,31,23,0
8,31,24,0
8,31,25,0
8,31,26,0
8,31,27,0
8,31,28,0
8,31,29,0
8,31,30,0
8,31,31,0.00283
8,31,32,0.02397
8,31,33,0.00138
8,31,34,0.01186
8,31,35,0.00468
8,31,36,0.00026
8,31,37,0.0013
8,31,38,0.00255
8,31,39,0.00641
8,31,40,0
8,32,1,0
8,32,2,0
8,32,3,0
8,32,4,0
8,32,5,0
8,32,6,0
8,32,7,0
8,32,8,0
8,32,9,0
8,32,10,0
8,32,11,0
8,32,12,0
8,32,13,0
8,32,14,0
8,32,15,0
8,32,16,0
8,32,17,0
8,32,18,0
8,32,19,0
8,32,20,0
8,32,21,0
8,32,22,0
8,32,23,0
8,32,24,0
8,32,25,0
8,32,26,0
8,32,27,0
8,32,28,0
8,32,29,0
8,32,30,0
8,32,31,0
8,32,32,0.00156
8,32,33,0.0015
8,32,34,0.00022
8,32,35,0.00139
8,32,36,0.00325
8,32,37,0.00544
8,32,38,0
8,32,39,0.00026
8,32,40,0.00587
8,33,1,0
8,33,2,0
8,33,3,0
8,33,4,0
8,33,5,0
8,33,6,0
8,33,7,0
8,33,8,0
8,33,9,0
8,33,10,0
8,33,11,0
8,33,12,0
8,33,13,0
8,33,14,0
8,33,15,0
8,33,16,0
8,33,17,0
8,33,18,0
8,33,19,0
8,33,20,0
8,33,21,0
8,33,22,0
8,33,23,0
8,33,24,0
8,33,25,0
8,33,26,0
8,33,27,0
8,33,28,0
8,33,29,0
8,33,30,0
8,33,31,0
8,33,32,0
8,33,33,0.00028
8,33,34,0.00028
8,33,35,0
8,33,36,0.00135
8,33,37,0.00135
8,33,38,0.00487
8,33,39,0.00653
8,33,40,0
8,34,1,0
8,34,2,0
8,34,3,0
8,34,4,0
8,34,5,0
8,34,6,0
8,34,7,0
8,34,8,0
8,34,9,0
8,34,10,0
8,34,11,0
8,34,12,0
8,34,13,0
8,34,14,0
8,34,15,0
8,34,16,0
8,34,17,0
8,34,18,0
8,34,19,0
8,34,20,0
8,34,21,0
8,34,22,0
8,34,23,0
8,34,24,0
8,34,25,0
8,34,26,0
8,34,27,0
8,34,28,0
8,34,29,0
8,34,30,0
8,34,31,0
8,34,32,0
8,34,33,0
8,34,34,0.00047
8,34,35,0
8,34,36,0.00127
8,34,37,0.00017
8,34,38,0
8,34,39,0
8,34,40,0
8,35,1,0
8,35,2,0
8,35,3,0
8,35,4,0
8,35,5,0
8,35,6,0
8,35,7,0
8,35,8,0
8,35,9,0
8,35,10,0
8,35,11,0
8,35,12,0
8,35,13,0
8,35,14,0
8,35,15,0
8,35,16,0
8,35,17,0
8,35,18,0
8,35,19,0
8,35,20,0
8,35,21,0
8,35,22,0
8,35,23,0
8,35,24,0
8,35,25,0
8,35,26,0
8,35,27,0
8,35,28,0
8,35,29,0
8,35,30,0
8,35,31,0
8,35,32,0
8,35,33,0
8,35,34,0
8,35,35,0
8,35,36,0.00063
8,35,37,0.00247
8,35,38,0
8,35,39,0
8,35,40,0
8,36,1,0
8,36,2,0
8,36,3,0
8,36,4,0
8,36,5,0
8,36,6,0
8,36,7,0
8,36,8,0
8,36,9,0
8,36,10,0
8,36,11,0
8,36,12,0
8,36,13,0
8,36,14,0
8,36,15,0
8,36,16,0
8,36,17,0
8,36,18,0
8,36,19,0
8,36,20,0
8,36,21,0
8,36,22,0
8,36,23,0
8,36,24,0
8,36,25,0
8,36,26,0
8,36,27,0
8,36,28,0
8,36,29,0
8,36,30,0
8,36,31,0
8,36,32,0
8,36,33,0
8,36,34,0
8,36,35,0
8,36,36,0
8,36,37,0
8,36,38,0
8,36,39,0.00064
8,36,40,0.00094
8,37,1,0
8,37,2,0
8,37,3,0
8,37,4,0
8,37,5,0
8,37,6,0
8,37,7,0
8,37,8,0
8,37,9,0
8,37,10,0
8,37,11,0
8,37,12,0
8,37,13,0
8,37,14,0
8,37,15,0
8,37,16,0
8,37,17,0
8,37,18,0
8,37,19,0
8,37,20,0
8,37,21,0
8,37,22,0
8,37,23,0
8,37,24,0
8,37,25,0
8,37,26,0
8,37,27,0
8,37,28,0
8,37,29,0
8,37,30,0
8,37,31,0
8,37,32,0
8,37,33,0
8,37,34,0
8,37,35,0
8,37,36,0
8,37,37,0
8,37,38,0
8,37,39,0.00105
8,37,40,0
8,38,1,0
8,38,2,0
8,38,3,0
8,38,4,0
8,38,5,0
8,38,6,0
8,38,7,0
8,38,8,0
8,38,9,0
8,38,10,0
8,38,11,0
8,38,12,0
8,38,13,0
8,38,14,0
8,38,15,0
8,38,16,0
8,38,17,0
8,38,18,0
8,38,19,0
8,38,20,0
8,38,21,0
8,38,22,0
8,38,23,0
8,38,24,0
8,38,25,0
8,38,26,0
8,38,27,0
8,38,28,0
8,38,29,0
8,38,30,0
8,38,31,0
8,38,32,0
8,38,33,0
8,38,34,0
8,38,35,0
8,38,36,0
8,38,37,0
8,38,38,0
8,38,39,0
8,38,40,0
8,39,1,0
8,39,2,0
8,39,3,0
8,39,4,0
8,39,5,0
8,39,6,0
8,39,7,0
8,39,8,0
8,39,9,0
8,39,10,0
8,39,11,0
8,39,12,0
8,39,13,0
8,39,14,0
8,39,15,0
8,39,16,0
8,39,17,0
8,39,18,0
8,39,19,0
8,39,20,0
8,39,21,0
8,39,22,0
8,39,23,0
8,39,24,0
8,39,25,0
8,39,26,0
8,39,27,0
8,39,28,0
8,39,29,0
8,39,30,0
8,39,31,0
8,39,32,0
8,39,33,0
8,39,34,0
8,39,35,0
8,39,36,0
