mgra,taz,lightTruckTripsProds,lightTruckTripsAttrs,medTruckTripsProds,medTruckTripsAttrs,heavyTruckTripsProds,heavyTruckTripsAttrs,CommercialVehicleTripsProds,CommercialVehicleTripsAttrs,ExternalInternalTripsProds,ExternalInternalTripsAttrs,ExternalExternalTripsProds,ExternalExternalTripsAttrs
22775,4462,0,0,0,0,0,0,0,0,0,0,0.125,0.125
8625,4463,0.037028778,0.036978949,0.038113579,0.037561323,0.027568812,0.031689968,0.050449029,0.050449029,0.047232386,0.047232386,0.125,0.125
8626,4463,0.021746438,0.021717172,0.019069342,0.018793033,0.012585285,0.0169539,0.011702461,0.011702461,0,0,0.125,0.125
8627,4463,0.023933049,0.02390084,0.022115417,0.021794971,0.015078579,0.019222958,0.017099248,0.017099248,0.009446477,0.009446477,0.125,0.125
8628,4463,0.027532659,0.024859462,0.017999494,0.023003612,0.038044967,0.027698973,0.013952909,0.013952909,0.009446477,0.009446477,0.125,0.125
8630,4463,0.21003714,0.21093738,0.18405843,0.18357471,0.19990778,0.21185149,0.14522026,0.14522026,0.075571813,0.075571813,0.125,0.125
8632,4463,0.16616316,0.16593954,0.17149816,0.1690132,0.12422056,0.14243929,0.18570009,0.18570009,0.21586017,0.21586017,0.125,0.125
8634,4463,0.37277144,0.37240726,0.41921785,0.41527274,0.31965759,0.32977825,0.41206118,0.41206118,0.43267754,0.43267754,0.125,0.125
8635,4463,0.14078733,0.14325944,0.12792771,0.13098635,0.26293644,0.22036512,0.16381486,0.16381486,0.20976517,0.20976517,0.125,0.125
7812,4464,0.09632168,0.09632168,0.089914247,0.089914247,0.086196512,0.092610084,0.063585557,0.063585557,0,0,0.2,0.2
7813,4464,0.10638832,0.10638832,0.1026373,0.1026373,0.10046088,0.10421548,0.087224044,0.087224044,0.050000001,0.050000001,0.2,0.2
7814,4464,0.60260683,0.60260683,0.62238973,0.62238973,0.63386828,0.61406642,0.70367962,0.70367962,0.89999998,0.89999998,0.2,0.2
7815,4464,0.08026807,0.08026807,0.074928537,0.074928537,0.071830429,0.077175066,0.052987963,0.052987963,0,0,0.2,0.2
7816,4464,0.11441513,0.11441513,0.11013015,0.11013015,0.10764392,0.11193299,0.092522845,0.092522845,0.050000001,0.050000001,0.2,0.2
22756,4465,0.61595786,0.61372036,0.66111332,0.65807539,0.65386963,0.64896178,0.64111215,0.64111215,0.64563107,0.64563107,0.25,0.25
22761,4465,0.097938314,0.098167129,0.032600652,0.03287508,0.016158631,0.020081542,0.061971977,0.061971977,0.063106805,0.063106805,0.25,0.25
22769,4465,0,0,0,0,0,0,0,0,0,0,0.25,0.25
22772,4465,0.28610384,0.28811246,0.30628604,0.30904952,0.32997173,0.3309567,0.29691586,0.29691586,0.29126215,0.29126215,0.25,0.25
7885,4466,0.39370888,0.39475545,0.26411745,0.26383802,0.31601781,0.34503338,0.2589961,0.2589961,0.18539406,0.18539406,0.2,0.2
7886,4466,0.18347494,0.18367036,0.34054002,0.34406996,0.38113505,0.25379565,0.46011305,0.46011305,0.75280792,0.75280792,0.2,0.2
7888,4466,0.16098811,0.16051523,0.151283,0.15003915,0.1162539,0.15318087,0.11047622,0.11047622,0.030899007,0.030899007,0.2,0.2
7890,4466,0.14350303,0.1430815,0.13202812,0.13094258,0.10009836,0.13492079,0.085296981,0.085296981,0,0,0.2,0.2
7893,4466,0.11832505,0.11797749,0.11203139,0.11111027,0.08649493,0.11306928,0.085117653,0.085117653,0.030899007,0.030899007,0.2,0.2
1759,4467,0.15128918,0.15128918,0.14382985,0.14382985,0.12975797,0.14098792,0.12832579,0.12832579,0.063556992,0.063556992,0.1,0.1
1760,4467,0.12441443,0.12441443,0.11498795,0.11498795,0.1018989,0.11410571,0.087442927,0.087442927,0,0,0.1,0.1
1761,4467,0.093251184,0.093251184,0.091012508,0.091012508,0.08342585,0.088218294,0.086299159,0.086299159,0.07662759,0.07662759,0.1,0.1
1762,4467,0.078104228,0.078104228,0.076189883,0.076189883,0.069817439,0.073866904,0.07688877,0.07688877,0.063556992,0.063556992,0.1,0.1
1763,4467,0.16375813,0.16375813,0.175484,0.175484,0.16937508,0.16365798,0.21888947,0.21888947,0.38313797,0.38313797,0.1,0.1
1764,4467,0.029273981,0.029273981,0.027055986,0.027055986,0.023976211,0.026848404,0.020574806,0.020574806,0,0,0.1,0.1
1782,4467,0.043910973,0.043910973,0.040583979,0.040583979,0.035964318,0.040272605,0.030862208,0.030862208,0,0,0.1,0.1
1783,4467,0.1404524,0.1404524,0.14782591,0.14782591,0.14134994,0.13886884,0.1856309,0.1856309,0.28600645,0.28600645,0.1,0.1
1784,4467,0.14627153,0.14627153,0.15597399,0.15597399,0.22045809,0.18632491,0.14451113,0.14451113,0.12711398,0.12711398,0.1,0.1
1785,4467,0.029273981,0.029273981,0.027055986,0.027055986,0.023976211,0.026848404,0.020574806,0.020574806,0,0,0.1,0.1
7529,4468,0.17755125,0.17671114,0.15846273,0.15645735,0.10914171,0.12322122,0.14892864,0.14892864,0.13695265,0.13695265,0.14285715,0.14285715
7535,4468,0.13445379,0.13392627,0.095033891,0.094217546,0.073291637,0.086386554,0.07045798,0.07045798,0.046847191,0.046847191,0.14285715,0.14285715
7538,4468,0.060969431,0.060190324,0.0759909,0.07423614,0.026782814,0.043940715,0.02729352,0.02729352,0,0,0.14285715,0.14285715
7543,4468,0.27262932,0.27620918,0.30185202,0.31135833,0.53096783,0.48079196,0.3062841,0.3062841,0.30919147,0.30919147,0.14285715,0.14285715
7546,4468,0.30402055,0.30323118,0.21279216,0.21146162,0.18360969,0.1990836,0.22114886,0.22114886,0.19675821,0.19675821,0.14285715,0.14285715
7549,4468,0.036214728,0.035751954,0.11291932,0.11031182,0.055287682,0.048142847,0.15390034,0.15390034,0.22592556,0.22592556,0.14285715,0.14285715
7562,4468,0.014160892,0.013979934,0.042948954,0.041957188,0.020918602,0.018433092,0.071986541,0.071986541,0.084324941,0.084324941,0.14285715,0.14285715
7865,4469,0.25188836,0.25359783,0.23606828,0.23941733,0.3792716,0.323044,0.26366526,0.26366526,0.33950672,0.33950672,0.16666667,0.16666667
7866,4469,0.19861005,0.19815622,0.22846013,0.22806093,0.19609584,0.1901807,0.25886673,0.25886673,0.43415549,0.43415549,0.16666667,0.16666667
7868,4469,0.039243501,0.039153829,0.037561104,0.037354186,0.029446494,0.034413204,0.030428672,0.030428672,0,0,0.16666667,0.16666667
7870,4469,0.084093221,0.08390107,0.080488071,0.080044679,0.06309963,0.073742583,0.065204293,0.065204293,0,0,0.16666667,0.16666667
7887,4469,0.31679738,0.31607351,0.30797985,0.30628324,0.2438661,0.28025895,0.26915249,0.26915249,0.1131689,0.1131689,0.16666667,0.16666667
7889,4469,0.10936746,0.10911756,0.10944259,0.10883969,0.088220343,0.098360583,0.11268263,0.11268263,0.1131689,0.1131689,0.16666667,0.16666667
7547,4470,0.23565006,0.23565006,0.23374298,0.23374298,0.23261185,0.23455179,0.22948286,0.22948286,0.2,0.2,0.33333334,0.33333334
7548,4470,0.21018574,0.21018574,0.20964086,0.20964086,0.20931767,0.20987193,0.21106692,0.21106692,0.2,0.2,0.33333334,0.33333334
7550,4470,0.55416423,0.55416423,0.55661619,0.55661619,0.55807048,0.55557626,0.55945027,0.55945027,0.60000002,0.60000002,0.33333334,0.33333334
7531,4471,0.068345636,0.068053685,0.074577503,0.073927991,0.053679734,0.059009977,0.088370681,0.088370681,0.11764704,0.11764704,0.083333336,0.083333336
7532,4471,0.078760333,0.078423887,0.075625673,0.074967034,0.050503552,0.063156821,0.051289994,0.051289994,0,0,0.083333336,0.083333336
7533,4471,0.068258956,0.06796737,0.065542258,0.06497144,0.043769743,0.054735918,0.04445133,0.04445133,0,0,0.083333336,0.083333336
7534,4471,0.084271073,0.083911091,0.10777315,0.10683453,0.083600432,0.080189459,0.18646739,0.18646739,0.35294116,0.35294116,0.083333336,0.083333336
7536,4471,0.068258956,0.06796737,0.065542258,0.06497144,0.043769743,0.054735918,0.04445133,0.04445133,0,0,0.083333336,0.083333336
7537,4471,0.14361767,0.14727588,0.12398951,0.13161875,0.39173475,0.28805149,0.1791326,0.1791326,0.29411763,0.29411763,0.083333336,0.083333336
7539,4471,0.076178327,0.075852916,0.077622451,0.076946422,0.053775094,0.063188627,0.071540006,0.071540006,0.058823522,0.058823522,0.083333336,0.083333336
7540,4471,0.073509641,0.073195629,0.070583962,0.069969237,0.047136649,0.058946367,0.047870662,0.047870662,0,0,0.083333336,0.083333336
7541,4471,0.13918659,0.13859202,0.13812299,0.13692005,0.094177939,0.11371408,0.112572,0.112572,0.058823522,0.058823522,0.083333336,0.083333336
7542,4471,0.068258956,0.06796737,0.065542258,0.06497144,0.043769743,0.054735918,0.04445133,0.04445133,0,0,0.083333336,0.083333336
7544,4471,0.06567695,0.065396398,0.067539021,0.066950813,0.04704129,0.054767717,0.064701341,0.064701341,0.058823522,0.058823522,0.083333336,0.083333336
7545,4471,0.06567695,0.065396398,0.067539021,0.066950813,0.04704129,0.054767717,0.064701341,0.064701341,0.058823522,0.058823522,0.083333336,0.083333336
7857,4472,0.38095239,0.38095239,0.38095236,0.38095236,0.38095242,0.38095239,0.38095239,0.38095239,0.5,0.5,0.5,0.5
7858,4472,0.61904764,0.61904764,0.61904764,0.61904764,0.61904764,0.61904764,0.61904764,0.61904764,0.5,0.5,0.5,0.5
7551,4473,0.75592273,0.75592273,0.75176591,0.75176591,0.74927151,0.75353622,0.73855126,0.73855126,0.66666663,0.66666663,0.5,0.5
7561,4473,0.24407725,0.24407725,0.24823412,0.24823412,0.25072849,0.24646372,0.26144874,0.26144874,0.33333331,0.33333331,0.5,0.5
7552,4474,0.16501342,0.16488902,0.18350251,0.18337207,0.1809465,0.17341705,0.22768199,0.22768199,0.4545455,0.4545455,0.11111111,0.11111111
7553,4474,0.3423588,0.3428545,0.31447405,0.31496128,0.3489202,0.33428389,0.33098128,0.33098128,0.36363637,0.36363637,0.11111111,0.11111111
7554,4474,0.023833657,0.023815691,0.023945387,0.023928368,0.022220934,0.023627499,0.019350588,0.019350588,0,0,0.11111111,0.11111111
7556,4474,0.099306904,0.099232048,0.099772453,0.099701539,0.092587225,0.098447919,0.080627456,0.080627456,0,0,0.11111111,0.11111111
7557,4474,0.075473249,0.075416356,0.075827062,0.075773165,0.070366293,0.074820414,0.061276868,0.061276868,0,0,0.11111111,0.11111111
7558,4474,0.1191683,0.11907846,0.11972693,0.11964183,0.11110467,0.11813749,0.096752942,0.096752942,0,0,0.11111111,0.11111111
7564,4474,0.065575346,0.065525919,0.069425866,0.069376521,0.066557914,0.066974327,0.073926374,0.073926374,0.090909094,0.090909094,0.11111111,0.11111111
7565,4474,0.059584148,0.059539232,0.059863467,0.059820917,0.055552334,0.059068747,0.048376471,0.048376471,0,0,0.11111111,0.11111111
7566,4474,0.049686242,0.049648792,0.053462271,0.053424273,0.051743954,0.05122266,0.061025985,0.061025985,0.090909094,0.090909094,0.11111111,0.11111111
1620,4475,0.36846662,0.36971936,0.28162926,0.28186271,0.30303684,0.304086,0.32593986,0.32593986,0.35447687,0.35447687,0.125,0.125
1651,4475,0.029309692,0.029179268,0.054898791,0.054583926,0.045878123,0.04041018,0.070610732,0.070610732,0.085639536,0.085639536,0.125,0.125
1652,4475,0,0,0,0,0,0,0,0,0,0,0.125,0.125
1653,4475,0,0,0,0,0,0,0,0,0,0,0.125,0.125
1654,4475,0.056490451,0.056239076,0.03852183,0.038300894,0.022793708,0.039288722,0.012509578,0.012509578,0,0,0.125,0.125
1655,4475,0.10979956,0.10931096,0.17761594,0.17948847,0.13814065,0.12124377,0.10772598,0.10772598,0.086195089,0.086195089,0.125,0.125
1656,4475,0.19276181,0.19212654,0.1792095,0.17832386,0.18014112,0.20475633,0.14316048,0.14316048,0.11889608,0.11889608,0.125,0.125
8642,4475,0.24317193,0.24342479,0.26812467,0.26744014,0.31000954,0.29021499,0.34005341,0.34005341,0.35479236,0.35479236,0.125,0.125
7842,4476,0,0,0,0,0,0,0,0,0,0,0.1,0.1
7843,4476,0,0,0,0,0,0,0,0,0,0,0.1,0.1
7844,4476,0.040483214,0.040119715,0.071614765,0.070553489,0.032449771,0.045392826,0.033994578,0.033994578,0,0,0.1,0.1
7845,4476,0.023133267,0.022925552,0.040922724,0.040316276,0.018542727,0.025938759,0.019425472,0.019425472,0,0,0.1,0.1
7867,4476,0.011566633,0.011462776,0.020461362,0.020158138,0.009271364,0.012969379,0.009712736,0.009712736,0,0,0.1,0.1
7869,4476,0.018819649,0.018650666,0.037833314,0.037272651,0.018477079,0.022720905,0.031377506,0.031377506,0.029411761,0.029411761,0.1,0.1
7871,4476,0.059278991,0.058746725,0.10486449,0.10331047,0.047515739,0.066468075,0.049777769,0.049777769,0,0,0.1,0.1
7872,4476,0.015904121,0.015761318,0.028134374,0.027717441,0.012748125,0.017832898,0.013355011,0.013355011,0,0,0.1,0.1
7873,4476,0.007229146,0.007164235,0.012788352,0.012598837,0.005794602,0.008105862,0.00607046,0.00607046,0,0,0.1,0.1
7874,4476,0.82358497,0.82516903,0.6833806,0.68807268,0.85520059,0.80057126,0.83628649,0.83628649,0.97058821,0.97058821,0.1,0.1
22764,4477,0.19546463,0.20291097,0.083698861,0.092984289,0.15405831,0.15967199,0.11919725,0.11919725,0.11516036,0.11516036,0.33333334,0.33333334
22765,4477,0,0,0,0,0,0,0,0,0,0,0.33333334,0.33333334
22779,4477,0.80453539,0.79708904,0.91630113,0.90701574,0.84594172,0.84032804,0.88080281,0.88080281,0.88483965,0.88483965,0.33333334,0.33333334
21821,4478,0,0,0,0,0,0,0,0,0.125,0.125,0.125,0.125
21822,4478,0.087719299,0.087719299,0.087719299,0.087719299,0.087719299,0.087719299,0.087719299,0.087719299,0.125,0.125,0.125,0.125
21823,4478,0.10526315,0.10526315,0.10526316,0.10526316,0.10526315,0.10526316,0.10526316,0.10526316,0.125,0.125,0.125,0.125
21824,4478,0.087719299,0.087719299,0.087719299,0.087719299,0.087719299,0.087719299,0.087719299,0.087719299,0.125,0.125,0.125,0.125
21825,4478,0.64912283,0.64912283,0.64912283,0.64912283,0.64912283,0.64912283,0.64912283,0.64912283,0.125,0.125,0.125,0.125
21826,4478,0.03508772,0.03508772,0.03508772,0.03508772,0.03508772,0.03508772,0.035087723,0.035087723,0.125,0.125,0.125,0.125
21827,4478,0.01754386,0.01754386,0.01754386,0.01754386,0.01754386,0.01754386,0.017543862,0.017543862,0.125,0.125,0.125,0.125
21828,4478,0.01754386,0.01754386,0.01754386,0.01754386,0.01754386,0.01754386,0.017543862,0.017543862,0.125,0.125,0.125,0.125
7555,4479,0.31340224,0.31331822,0.34550732,0.34470263,0.31895748,0.31641772,0.36751261,0.36751261,0.41239691,0.41239691,0.14285715,0.14285715
7559,4479,0,0,0,0,0,0,0,0,0,0,0.14285715,0.14285715
7567,4479,0,0,0,0,0,0,0,0,0,0,0.14285715,0.14285715
7569,4479,0.24797823,0.24801685,0.23262744,0.23300929,0.2361584,0.23944736,0.22732109,0.22732109,0.21035494,0.21035494,0.14285715,0.14285715
22771,4479,0.026642291,0.026646437,0.02499303,0.025034057,0.025372392,0.02572575,0.024422927,0.024422927,0.022600118,0.022600118,0.14285715,0.14285715
22781,4479,0.23162943,0.23164257,0.22768861,0.22779268,0.24776013,0.24426565,0.21541893,0.21541893,0.20166259,0.20166259,0.14285715,0.14285715
22794,4479,0.18034782,0.18037589,0.1691836,0.16946131,0.17175157,0.17414354,0.16532442,0.16532442,0.15298541,0.15298541,0.14285715,0.14285715
21935,4480,0.013434554,0.013434554,0.00724927,0.007171134,0.004659769,0.008052328,0.00418236,0.00418236,0,0,0.055555556,0.055555556
21936,4480,0.10953086,0.10953086,0.4317103,0.43783557,0.43417406,0.26540652,0.5239234,0.5239234,0.70653051,0.70653051,0.055555556,0.055555556
21937,4480,0.16569284,0.16569284,0.11895392,0.11767178,0.088776626,0.11776972,0.17473485,0.17473485,0.18563884,0.18563884,0.055555556,0.055555556
21938,4480,0.053738214,0.053738214,0.028997079,0.028684534,0.018639075,0.032209311,0.016729441,0.016729441,0,0,0.055555556,0.055555556
21939,4480,0.089563698,0.089563698,0.048328463,0.047807559,0.031065125,0.053682182,0.027882403,0.027882403,0,0,0.055555556,0.055555556
21940,4480,0.058216404,0.058216404,0.031413503,0.031074915,0.020192331,0.03489342,0.018123563,0.018123563,0,0,0.055555556,0.055555556
21941,4480,0.044781849,0.044781849,0.024164231,0.02390378,0.015532563,0.026841091,0.013941201,0.013941201,0,0,0.055555556,0.055555556
21942,4480,0.058216404,0.058216404,0.031413503,0.031074915,0.020192331,0.03489342,0.018123563,0.018123563,0,0,0.055555556,0.055555556
21943,4480,0.022390924,0.022390924,0.012082116,0.01195189,0.007766281,0.013420545,0.006970601,0.006970601,0,0,0.055555556,0.055555556
21944,4480,0.049333964,0.049333964,0.030911127,0.030577952,0.021657601,0.032249857,0.033241987,0.033241987,0.026957657,0.026957657,0.055555556,0.055555556
21945,4480,0,0,0,0,0,0,0,0,0,0,0.055555556,0.055555556
21946,4480,0.049260031,0.049260031,0.026580656,0.026294157,0.017085819,0.0295252,0.015335321,0.015335321,0,0,0.055555556,0.055555556
21947,4480,0,0,0,0,0,0,0,0,0,0,0.055555556,0.055555556
21948,4480,0.004478185,0.004478185,0.002416423,0.002390378,0.001553256,0.002684109,0.00139412,0.00139412,0,0,0.055555556,0.055555556
21949,4480,0.1514947,0.1514947,0.13570312,0.13424045,0.27366072,0.27053314,0.10498769,0.10498769,0.080872975,0.080872975,0.055555556,0.055555556
21950,4480,0.067172773,0.067172773,0.036246348,0.035855666,0.023298843,0.040261637,0.020911802,0.020911802,0,0,0.055555556,0.055555556
22069,4480,0.008956369,0.008956369,0.004832847,0.004780756,0.003106513,0.005368218,0.00278824,0.00278824,0,0,0.055555556,0.055555556
22070,4480,0.053738214,0.053738214,0.028997079,0.028684534,0.018639075,0.032209311,0.016729441,0.016729441,0,0,0.055555556,0.055555556
7560,4481,0.45874345,0.45938286,0.43754154,0.43817803,0.48975194,0.45670539,0.51605463,0.51605463,0.79487181,0.79487181,0.33333334,0.33333334
7563,4481,0.24640733,0.24611625,0.25650847,0.25621819,0.23295438,0.24758095,0.22282831,0.22282831,0.1025641,0.1025641,0.33333334,0.33333334
7568,4481,0.29484922,0.29450092,0.30594999,0.30560374,0.27729365,0.2957136,0.26111707,0.26111707,0.1025641,0.1025641,0.33333334,0.33333334
7840,4482,0.49791658,0.49791658,0.7270537,0.7270537,0.78937739,0.65894192,0.92202878,0.92202878,1,1,0.5,0.5
7841,4482,0.50208348,0.50208348,0.2729463,0.2729463,0.21062261,0.34105814,0.077971205,0.077971205,0,0,0.5,0.5
22347,4483,1,1,1,1,1,1,1,1,1,1,1,1
22774,4484,0.23124461,0.26305601,0.16704178,0.12447175,0.10889242,0.14630596,0.2114252,0.2114252,0.17718364,0.17718364,0.16666667,0.16666667
22776,4484,0.01247539,0.014078093,0.051358882,0.036258794,0.013902467,0.015226385,0.12389994,0.12389994,0.15207563,0.15207563,0.16666667,0.16666667
22782,4484,0.001243394,0.001403132,0.001863591,0.001315675,0.000357184,0.000765535,0.000906697,0.000906697,0,0,0.16666667,0.16666667
22785,4484,0,0,0,0,0,0,0,0,0,0,0.16666667,0.16666667
22787,4484,0.64424503,0.59543866,0.58940554,0.70270354,0.69566238,0.62923539,0.51571363,0.51571363,0.52051979,0.52051979,0.16666667,0.16666667
22789,4484,0.11079158,0.12602407,0.19033024,0.1352503,0.18118553,0.20846675,0.14805457,0.14805457,0.1502209,0.1502209,0.16666667,0.16666667
21837,4485,0,0,0,0,0,0,0,0,0.11111111,0.11111111,0.11111111,0.11111111
21838,4485,0,0,0,0,0,0,0,0,0.11111111,0.11111111,0.11111111,0.11111111
21839,4485,0,0,0,0,0,0,0,0,0.11111111,0.11111111,0.11111111,0.11111111
21842,4485,0.37254903,0.37254903,0.372549,0.372549,0.372549,0.37254903,0.37254903,0.37254903,0.11111111,0.11111111,0.11111111,0.11111111
21848,4485,0.4509804,0.4509804,0.4509804,0.4509804,0.4509804,0.4509804,0.4509804,0.4509804,0.11111111,0.11111111,0.11111111,0.11111111
21853,4485,0.11764706,0.11764706,0.11764706,0.11764706,0.11764704,0.11764706,0.11764706,0.11764706,0.11111111,0.11111111,0.11111111,0.11111111
21860,4485,0,0,0,0,0,0,0,0,0.11111111,0.11111111,0.11111111,0.11111111
21867,4485,0.039215688,0.039215688,0.039215688,0.039215688,0.039215684,0.039215688,0.039215688,0.039215688,0.11111111,0.11111111,0.11111111,0.11111111
21871,4485,0.019607844,0.019607844,0.019607844,0.019607844,0.019607842,0.019607844,0.019607844,0.019607844,0.11111111,0.11111111,0.11111111,0.11111111
7817,4486,0.25126293,0.24704024,0.43619981,0.42342317,0.51729047,0.47910723,0.32759133,0.32759133,0.42424244,0.42424244,0.16666667,0.16666667
7818,4486,0.20190632,0.19851311,0.17434989,0.16924304,0.040246755,0.067238234,0.1483376,0.1483376,0.060606059,0.060606059,0.16666667,0.16666667
7821,4486,0.37454107,0.38505247,0.24684814,0.26890853,0.41040707,0.39764285,0.42764857,0.42764857,0.5151515,0.5151515,0.16666667,0.16666667
7823,4486,0.04430306,0.043558508,0.036669128,0.035595059,0.008242902,0.014403012,0.024794368,0.024794368,0,0,0.16666667,0.16666667
7825,4486,0.063993312,0.062917851,0.05296652,0.05141509,0.011906414,0.020804349,0.035814088,0.035814088,0,0,0.16666667,0.16666667
7826,4486,0.063993312,0.062917851,0.05296652,0.05141509,0.011906414,0.020804349,0.035814088,0.035814088,0,0,0.16666667,0.16666667
8595,4487,1,1,1,1,1,1,1,1,0.5,0.5,0.5,0.5
8700,4487,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5
8582,4488,0.063401483,0.063544624,0.061438635,0.060833026,0.050823301,0.058011185,0.047430266,0.047430266,0,0,0.5,0.5
22454,4488,0.93659848,0.93645537,0.93856138,0.93916696,0.94917673,0.94198883,0.95256972,0.95256972,1,1,0.5,0.5
22455,4489,1,1,1,1,1,1,1,1,1,1,1,1
1625,4490,0.18817578,0.18808091,0.18808441,0.18793856,0.17828056,0.18494827,0.17282046,0.17282046,0.078705132,0.078705132,0.125,0.125
1643,4490,0.021759382,0.021748409,0.021489279,0.021472616,0.020212764,0.02124189,0.018496307,0.018496307,0,0,0.125,0.125
1644,4490,0.18403745,0.18394464,0.1923147,0.19216558,0.18733196,0.18553215,0.21736823,0.21736823,0.37035894,0.37035894,0.125,0.125
1645,4490,0.002559927,0.002558637,0.00252815,0.00252619,0.002377972,0.002499046,0.002176036,0.002176036,0,0,0.125,0.125
1646,4490,0.17153627,0.17144977,0.17165142,0.17151833,0.16282375,0.16870447,0.15673843,0.15673843,0.078705132,0.078705132,0.125,0.125
1647,4490,0.17884611,0.17901725,0.17771794,0.1781304,0.19563293,0.18851124,0.1710483,0.1710483,0.11805771,0.11805771,0.125,0.125
1650,4490,0.001279964,0.001279318,0.001264075,0.001263095,0.001188986,0.001249523,0.001088018,0.001088018,0,0,0.125,0.125
1657,4490,0.25180513,0.25192109,0.24495004,0.24498522,0.25215104,0.24731341,0.26026428,0.26026428,0.35417309,0.35417309,0.125,0.125
22777,4491,0.019406909,0.018968087,0.02225445,0.021395916,0.007322859,0.010247408,0.01480131,0.01480131,0.011764704,0.011764704,0.125,0.125
22778,4491,0.019406909,0.018968087,0.02225445,0.021395916,0.007322859,0.010247408,0.013223016,0.013223016,0.011764704,0.011764704,0.125,0.125
22784,4491,0.051876016,0.050703011,0.07128787,0.06853772,0.025151031,0.03078636,0.055907954,0.055907954,0.05882353,0.05882353,0.125,0.125
22788,4491,0.016757008,0.016378103,0.026948592,0.025908967,0.036520634,0.035437196,0.007793379,0.007793379,0.005882352,0.005882352,0.125,0.125
22791,4491,0.024218699,0.023671074,0.023979345,0.02305427,0.007346049,0.011697138,0.010935171,0.010935171,0.005882352,0.005882352,0.125,0.125
22793,4491,0.36336926,0.37382782,0.25635755,0.28115818,0.61665803,0.59704673,0.21467628,0.21467628,0.19411764,0.19411764,0.125,0.125
22798,4491,0.009676828,0.009458019,0.008568081,0.008237542,0.002456413,0.004382289,0.002356344,0.002356344,0,0,0.125,0.125
22801,4491,0.49528834,0.48802578,0.56834966,0.55031151,0.29722208,0.3001554,0.68030655,0.68030655,0.71176469,0.71176469,0.125,0.125
22786,4492,1,1,1,1,1,1,1,1,1,1,1,1
22328,4493,1,1,1,1,1,1,1,1,1,1,1,1
8602,4494,0.035360835,0.035331182,0.030667491,0.030646553,0.026357509,0.03218428,0.015706124,0.015706124,0,0,0.16666667,0.16666667
8606,4494,0.024310574,0.024290187,0.021083901,0.021069506,0.018120788,0.022126693,0.01079796,0.01079796,0,0,0.16666667,0.16666667
8619,4494,0.25362858,0.2538352,0.22111696,0.22130735,0.22397131,0.23727156,0.18942182,0.18942182,0.12664984,0.12664984,0.16666667,0.16666667
8636,4494,0.45018008,0.45022193,0.4148002,0.41485834,0.4033736,0.42987087,0.33463398,0.33463398,0.25958556,0.25958556,0.16666667,0.16666667
8637,4494,0.013442746,0.013431473,0.028675066,0.028655488,0.03412766,0.022278631,0.068932317,0.068932317,0.097422957,0.097422957,0.16666667,0.16666667
8638,4494,0.22307713,0.22289006,0.28365639,0.28346273,0.29404914,0.25626799,0.38050783,0.38050783,0.51634169,0.51634169,0.16666667,0.16666667
22780,4495,0,0,0,0,0,0,0,0,0,0,0.5,0.5
22783,4495,1,1,1,1,1,1,1,1,1,1,0.5,0.5
7875,4496,0,0,0,0,0,0,0,0,0,0,0.14285715,0.14285715
7876,4496,0,0,0,0,0,0,0,0,0,0,0.14285715,0.14285715
7891,4496,0,0,0,0,0,0,0,0,0,0,0.14285715,0.14285715
7892,4496,0.33287302,0.33118415,0.33062848,0.32709491,0.20869261,0.26214966,0.25033119,0.25033119,0,0,0.14285715,0.14285715
7894,4496,0.15811467,0.15731247,0.15704852,0.15537009,0.099128991,0.12452109,0.11890732,0.11890732,0,0,0.14285715,0.14285715
7895,4496,0.22905628,0.22789414,0.24952656,0.24685977,0.16651078,0.19020702,0.29267868,0.29267868,0.42857146,0.42857146,0.14285715,0.14285715
7896,4496,0.27995607,0.28360924,0.26279646,0.27067521,0.52566761,0.42312223,0.33808279,0.33808279,0.5714286,0.5714286,0.14285715,0.14285715
7570,4497,0.32157338,0.32157338,0.31306908,0.31306908,0.30793759,0.31669822,0.27316847,0.27316847,0.125,0.125,0.11111111,0.11111111
7585,4497,0.11147065,0.11147065,0.11205597,0.11205597,0.11240916,0.11180619,0.11480217,0.11480217,0.125,0.125,0.11111111,0.11111111
7587,4497,0.076506093,0.076506093,0.084011905,0.084011905,0.088540927,0.080808841,0.11922784,0.11922784,0.25,0.25,0.11111111,0.11111111
7819,4497,0.07640098,0.07640098,0.073095672,0.073095672,0.071101241,0.074506201,0.057587743,0.057587743,0,0,0.11111111,0.11111111
7820,4497,0.07640098,0.07640098,0.073095672,0.073095672,0.071101241,0.074506201,0.057587743,0.057587743,0,0,0.11111111,0.11111111
7822,4497,0.079636917,0.079636917,0.081599444,0.081599444,0.082783639,0.080761947,0.090807281,0.090807281,0.125,0.125,0.11111111,0.11111111
7824,4497,0.082872845,0.082872845,0.090103209,0.090103209,0.094466031,0.087017693,0.12402682,0.12402682,0.25,0.25,0.11111111,0.11111111
7827,4497,0.092370413,0.092370413,0.09378206,0.09378206,0.094633847,0.093179643,0.10040524,0.10040524,0.125,0.125,0.11111111,0.11111111
7828,4497,0.08276774,0.08276774,0.079186983,0.079186983,0.077026345,0.080715045,0.062386725,0.062386725,0,0,0.11111111,0.11111111
22072,4498,0.13051008,0.14810748,0.19062527,0.13610922,0.047987036,0.095969014,0.1406676,0.1406676,0,0,0.25,0.25
